,0,1,2,3
619,BOXMPAN,BOXMCO3,0,KBPAN
620,BOXMPAN,CO,0,OH
621,BOXOHETOH,PRCOOETOH,0,OH
622,BOXOHPROL,PRCOOPROL,0,OH
623,BOXPOLANO3,BOXPROLAO,0,hv
624,BOXPOLANO3,PRCOOPROL,0,OH
625,BOXPOLAOOH,BOXPROLAO,0,hv
626,BOXPOLAOOH,PRCOOPROL,0,OH
627,BOXPOLBNO3,BOXCOEOL,0,OH
628,BOXPOLBOOH,BOXCOEOL,0,OH
629,BOXPOLBOOH,BOXPROLBO,0,hv
630,BOXPR2OH,BOXCOEOL,0,OH
631,BOXPROANO3,BOXPRONEAO,0,hv
632,BOXPROANO3,PRCOOPRONE,0,OH
633,BOXPROBOOH,BOXCHO,0,hv
634,BOXPROBOOH,BOXPRONBO,0,hv
635,BOXPROBOOH,BOXPRONBO2,0,OH
636,BOXPROBOOH,CH3CO3,0,hv
637,BOXPROLAO,NC3H7O2,0,KDEC
638,BOXPROLAO,PROL2FORM,0,KDEC
639,BOXPROLAO2,BOXOHPROL,0,RO2
640,BOXPROLAO2,BOXPOLANO3,0,RO2NO
641,BOXPROLAO2,BOXPOLAOOH,0,RO2HO2
642,BOXPROLAO2,BOXPROLAO,[],[]
643,BOXPROLAO2,PRCOOPROL,[],[]
644,BOXPROLBO,BOXCHO,0,KDEC
645,BOXPROLBO,CH3CHO,0,KDEC
646,BOXPROLBO2,BOXCOEOL,[],[]
647,BOXPROLBO2,BOXPOLBNO3,0,RO2NO
648,BOXPROLBO2,BOXPOLBOOH,0,RO2HO2
649,BOXPROLBO2,BOXPR2OH,0,RO2
650,BOXPROLBO2,BOXPROLBO,[],[]
651,BOXPRONAO2,BOXPROANO3,0,RO2NO
652,BOXPRONAO2,BOXPRONEAO,[],[]
653,BOXPRONAO2,BOXPRONOH,0,RO2
654,BOXPRONAO2,BOXPROOOH,0,RO2HO2
655,BOXPRONAO2,PRCOOPRONE,[],[]
656,BOXPRONBO,BOXCHO,0,KDEC
657,BOXPRONBO,CH3CO3,0,KDEC
658,BOXPRONBO2,BOXCOCOME,[],[]
659,BOXPRONBO2,BOXPROBOOH,0,RO2HO2
660,BOXPRONBO2,BOXPRONBO,[],[]
661,BOXPRONBO2,BOXPRONBOH,0,RO2
662,BOXPRONBOH,BOXCHO,0,hv
663,BOXPRONBOH,BOXCOCOME,0,OH
664,BOXPRONBOH,CH3CO3,0,hv
665,BOXPRONE,BOX2MO2,0,hv
666,BOXPRONE,BOXPRONAO2,0,OH
667,BOXPRONE,BOXPRONBO2,0,OH
668,BOXPRONE,CH3CO3,0,hv
669,BOXPRONEAO,NC3H7O2,0,KDEC
670,BOXPRONEAO,PRONFORM,0,KDEC
671,BOXPRONOH,PRCOOPRONE,0,OH
672,BOXPROOOH,BOXPRONAO2,0,OH
673,BOXPROOOH,BOXPRONEAO,0,hv
674,BPINANO3,HCHO,0,OH
675,BPINANO3,NOPINONE,0,OH
676,BPINAO,HCHO,0,KDEC
677,BPINAO,NOPINONE,0,KDEC
678,BPINAO2,BPINANO3,0,RO2NO
679,BPINAO2,BPINAO,[],[]
680,BPINAO2,BPINAOH,0,RO2
681,BPINAO2,BPINAOOH,0,RO2HO2
682,BPINAOH,C918CHO,0,OH
683,BPINAOOH,BPINAO,0,hv
684,BPINAOOH,BPINAO2,0,OH
685,BPINBNO3,C918CHO,0,OH
686,BPINBO,HCHO,0,KDEC
687,BPINBO,NOPINONE,0,KDEC
688,BPINBO2,BPINAOH,0,RO2
689,BPINBO2,BPINBNO3,0,RO2NO
690,BPINBO2,BPINBO,[],[]
691,BPINBO2,BPINBOOH,0,RO2HO2
692,BPINBO2,C918CHO,0,RO2
693,BPINBOOH,BPINBO,0,hv
694,BPINBOOH,C918CHO,0,OH
695,BPINCNO3,BPINCO,0,hv
696,BPINCNO3,CH3COCH3,0,OH
697,BPINCNO3,HCC7CO,0,OH
698,BPINCO,C720O2,0,KDEC
699,BPINCO,CH3COCH3,0,KDEC
700,BPINCO2,BPINCNO3,0,RO2NO
701,BPINCO2,BPINCO,[],[]
702,BPINCO2,BPINCOH,0,RO2
703,BPINCO2,BPINCOOH,0,RO2HO2
704,BPINCOH,BPINCO,0,OH
705,BPINCOOH,BPINCO,0,hv
706,BPINCOOH,BPINCO2,0,OH
707,BPINENE,BPINAO2,0,OH
708,BPINENE,BPINBO2,0,OH
709,BPINENE,BPINCO2,0,OH
710,BPINENE,CH2OOF,0,O3
711,BPINENE,HCHO,0,O3
712,BPINENE,NBPINAO2,0,NO3
713,BPINENE,NBPINBO2,0,NO3
714,BPINENE,NOPINONE,0,O3
715,BPINENE,NOPINOOA,0,O3
716,BRETAL,BRETO3,[],[]
717,BRETAL,CH2BRO2,0,hv
718,BRETAL,CO,0,hv
719,BRETAL,HNO3,0,NO3
720,BRETO2H,CH2BRO2,0,OH
721,BRETO3,BRETO2H,[],[]
722,BRETO3,BRETO3H,0,HO2
723,BRETO3,BRETPAN,0,NO2
724,BRETO3,CH2BRO2,[],[]
725,BRETO3H,BRETO3,0,OH
726,BRETO3H,CH2BRO2,0,hv
727,BRETPAN,BRETO3,0,KBPAN
728,BRETPAN,CHOBR,0,OH
729,BRETPAN,CO,0,OH
730,BU1ENO3O,C2H5CHO,0,Uni-molecular
731,BU1ENO3O,CO3C4NO3,0,O2
732,BU1ENO3O,HCHO,0,Uni-molecular
733,BU1ENO3O2,BU1ENO3O,[],[]
734,BU1ENO3O2,BU1ENO3OOH,0,RO2HO2
735,BU1ENO3O2,CO3C4NO3,0,RO2
736,BU1ENO3O2,HO3C4NO3,0,RO2
737,BU1ENO3OOH,BU1ENO3O,0,hv
738,BU1ENO3OOH,BU1ENO3O2,0,OH
739,BUFORMO,C3H7CHO,0,KDEC
740,BUFORMOOH,BUFORMO,0,hv
741,BUFORMOOH,PRCOFORM,0,OH
742,BUOHFORM,PRCOFORM,0,OH
743,BUOX2ETOH,BOX2ECHO,0,OH
744,BUOX2ETOH,BOX2EOHAO2,[],[]
745,BUOX2ETOH,BOX2EOHBO2,[],[]
746,BUOX2ETOH,HNO3,[],[]
747,BUT1ENE,BU1ENO3O2,0,NO3
748,BUT1ENE,C2H5CHO,0,O3
749,BUT1ENE,C2H5CHOOA,0,O3
750,BUT1ENE,C43NO34O2,0,NO3
751,BUT1ENE,CH2OOB,0,O3
752,BUT1ENE,HCHO,0,O3
753,BUT1ENE,HO3C4O2,0,OH
754,BUT1ENE,NBUTOLAO2,0,OH
755,BUT2CHO,BUT2CO3,[],[]
756,BUT2CHO,C3H6,0,hv
757,BUT2CHO,CH3CHO,0,hv
758,BUT2CHO,CO,0,hv
759,BUT2CHO,HNO3,0,NO3
760,BUT2CHO,SC4H9O2,0,hv
761,BUT2CO2H,SC4H9O2,0,OH
762,BUT2CO3,BUT2CO2H,[],[]
763,BUT2CO3,BUT2CO3H,0,HO2
764,BUT2CO3,C5PAN4,0,NO2
765,BUT2CO3,SC4H9O2,[],[]
766,BUT2CO3H,BUT2CO3,0,OH
767,BUT2CO3H,SC4H9O2,0,hv
768,BUT2OL,BUT2OLO2,0,OH
769,BUT2OL,MEK,0,OH
770,BUT2OLAO,CH3CHO,[],[]
771,BUT2OLNO3,BUT2OLO,0,OH
772,BUT2OLO,BIACET,0,OH
773,BUT2OLO,CH3CHO,0,hv
774,BUT2OLO,CH3CO3,0,hv
775,BUT2OLO2,BUT2OLAO,[],[]
776,BUT2OLO2,BUT2OLNO3,0,RO2NO
777,BUT2OLO2,BUT2OLO,0,RO2
778,BUT2OLO2,BUT2OLOH,0,RO2
779,BUT2OLO2,BUT2OLOOH,0,RO2HO2
780,BUT2OLOH,BUT2OLO,0,OH
781,BUT2OLOOH,BUT2OLAO,0,hv
782,BUT2OLOOH,BUT2OLO,0,OH
783,BUT2OLOOH,BUT2OLO2,0,OH
784,BUTACID,NC3H7O2,0,OH
785,BUTAL2NO3,BUTAL2O,0,hv
786,BUTAL2NO3,C2H5CHO,0,hv
787,BUTAL2NO3,CO,0,hv
788,BUTAL2NO3,EGLYOX,0,OH
789,BUTAL2O,C2H5CHO,0,KDEC
790,BUTAL2O,CO,0,KDEC
791,BUTALAO2,BUTAL2O,[],[]
792,BUTALAO2,BUTALAOOH,0,RO2HO2
793,BUTALAO2,EGLYOX,0,RO2
794,BUTALAO2,HO3C3CHO,0,RO2
795,BUTALAOOH,BUTAL2O,0,hv
796,BUTALAOOH,BUTALAO2,0,OH
797,BUTALAOOH,EGLYOX,0,OH
798,BUTALNO3,BUTALO,0,hv
799,BUTALNO3,CO2C3CHO,0,OH
800,BUTALO,CH3CHO,0,Uni-molecular
801,BUTALO,CO2C3CHO,0,O2
802,BUTALO,HCOCH2O2,0,Uni-molecular
803,BUTALO2,BUTALNO3,0,RO2NO
804,BUTALO2,BUTALO,[],[]
805,BUTALO2,BUTALO2H,0,RO2HO2
806,BUTALO2,CO2C3CHO,0,RO2
807,BUTALO2,HO2C3CHO,0,RO2
808,BUTALO2H,BUTALO,0,hv
809,BUTALO2H,BUTALO2,0,OH
810,BUTALO2H,CO,0,hv
811,BUTALO2H,CO2C3CHO,0,OH
812,BUTALO2H,IC3H7O2,0,hv
813,BUTDANO3,BUTDAO,0,hv
814,BUTDANO3,HC3CHO,0,OH
815,BUTDAO,HC3CHO,0,Uni-molecular
816,BUTDAO2,BUTDANO3,0,RO2NO
817,BUTDAO2,BUTDAO,[],[]
818,BUTDAO2,BUTDAOH,0,RO2
819,BUTDAO2,BUTDAOOH,0,RO2HO2
820,BUTDAO2,HC3CHO,0,RO2
821,BUTDAOH,HC3CHO,0,OH
822,BUTDAOOH,BUTDAO,0,hv
823,BUTDAOOH,HC3CHO,0,OH
824,BUTDBNO3,MVKOH,0,OH
825,BUTDBO,ACR,0,KDEC
826,BUTDBO,HCHO,0,KDEC
827,BUTDBO2,BUTDBNO3,0,RO2NO
828,BUTDBO2,BUTDBO,[],[]
829,BUTDBO2,BUTDBOH,0,RO2
830,BUTDBO2,BUTDBOOH,0,RO2HO2
831,BUTDBO2,MVKOH,0,RO2
832,BUTDBOH,MVKOH,0,OH
833,BUTDBOOH,BUTDBO,0,hv
834,BUTDBOOH,MVKOH,0,OH
835,BUTDCO,ACR,0,KDEC
836,BUTDCO,HCHO,0,KDEC
837,BUTDCO2,BUTDBOH,0,RO2
838,BUTDCO2,BUTDCO,[],[]
839,BUTDCO2,BUTDCOOH,0,RO2HO2
840,BUTDCO2,HC3CCHO,0,RO2
841,BUTDCO2,NBUTDAOH,0,RO2NO
842,BUTDCOOH,BUTDCO,0,hv
843,BUTDCOOH,HC3CCHO,0,OH
844,BUTONENO3,BIACET,0,OH
845,BUTONENO3,MEKBO,0,hv
846,BZBIPER2OH,BZOBIPEROH,0,OH
847,BZBIPERNO3,BZBIPERO,0,hv
848,BZBIPERNO3,BZOBIPEROH,0,OH
849,BZBIPERO,BZFUONE,0,KDEC
850,BZBIPERO,GLYOX,[],[]
851,BZBIPERO,MALDIAL,0,KDEC
852,BZBIPERO2,BZBIPER2OH,0,RO2
853,BZBIPERO2,BZBIPERNO3,0,RO2NO
854,BZBIPERO2,BZBIPERO,[],[]
855,BZBIPERO2,BZBIPEROOH,0,RO2HO2
856,BZBIPERO2,BZOBIPEROH,0,RO2
857,BZBIPEROOH,BZBIPERO,0,hv
858,BZBIPEROOH,BZOBIPEROH,0,OH
859,BZEMUCCO,C3DIALO2,0,hv
860,BZEMUCCO,EPXDLCO3,0,OH
861,BZEMUCCO,GLYOX,0,OH
862,BZEMUCCO,HCOCOHCO3,0,hv
863,BZEMUCCO2H,C5DIALO2,[],[]
864,BZEMUCCO3,BZEMUCCO2H,[],[]
865,BZEMUCCO3,BZEMUCCO3H,0,HO2
866,BZEMUCCO3,BZEMUCPAN,0,NO2
867,BZEMUCCO3,C5DIALO2,[],[]
868,BZEMUCCO3H,BZEMUCCO3,0,OH
869,BZEMUCCO3H,C5DIALO2,0,hv
870,BZEMUCNO3,BZEMUCCO,0,OH
871,BZEMUCNO3,EPXC4DIAL,0,hv
872,BZEMUCNO3,GLYOX,0,hv
873,BZEMUCO,C32OH13CO,0,KDEC
874,BZEMUCO,C3DIALO2,0,KDEC
875,BZEMUCO,EPXC4DIAL,0,KDEC
876,BZEMUCO,GLYOX,0,KDEC
877,BZEMUCO2,BZEMUCCO,0,RO2
878,BZEMUCO2,BZEMUCNO3,0,RO2NO
879,BZEMUCO2,BZEMUCO,[],[]
880,BZEMUCO2,BZEMUCOH,0,RO2
881,BZEMUCO2,BZEMUCOOH,0,RO2HO2
882,BZEMUCOH,BZEMUCCO,0,OH
883,BZEMUCOH,BZEMUCO,0,hv
884,BZEMUCOOH,BZEMUCCO,0,OH
885,BZEMUCOOH,BZEMUCO,0,hv
886,BZEMUCPAN,BZEMUCCO3,0,KBPAN
887,BZEMUCPAN,CO,0,OH
888,BZEMUCPAN,MALDIAL,0,OH
889,BZEPOXMUC,BZEMUCCO3,[],[]
890,BZEPOXMUC,BZEMUCO2,0,OH
891,BZEPOXMUC,C5DIALO2,0,hv
892,BZEPOXMUC,CO,[],[]
893,BZEPOXMUC,EPXC4DIAL,0,O3
894,BZEPOXMUC,GLYOOA,0,O3
895,BZEPOXMUC,HNO3,0,NO3
896,BZEPOXMUC,MALDIAL,0,hv
897,BZFUCO,CO14O3CHO,0,OH
898,BZFUO,CO14O3CHO,0,KDEC
899,BZFUO2,BZFUCO,0,RO2
900,BZFUO2,BZFUO,[],[]
901,BZFUO2,BZFUOH,0,RO2
902,BZFUO2,BZFUOOH,0,RO2HO2
903,BZFUOH,BZFUCO,0,OH
904,BZFUONE,BZFUO2,0,OH
905,BZFUONE,BZFUONOOA,0,O3
906,BZFUONE,NBZFUO2,0,NO3
907,BZFUONOO,CO14O3CHO,[],[]
908,BZFUONOO,CO14O3CO2H,0,H2O
909,BZFUONOO,H2O2,0,H2O
910,BZFUONOO,SO3,0,Uni-molecular
911,BZFUONOOA,BZFUONOO,0,KDEC
912,BZFUONOOA,CO,0,KDEC
913,BZFUONOOA,HCOCH2O2,0,KDEC
914,BZFUOOH,BZFUO,0,hv
915,BZFUOOH,BZFUO2,0,OH
916,BZOBIPEROH,GLYOX,[],[]
917,BZOBIPEROH,MALDIALCO3,[],[]
918,C1010NO3,C1010O,0,hv
919,C1010NO3,C736CO,0,OH
920,C1010NO3,CH3COCH3,0,OH
921,C1010O,C736O2,0,KDEC
922,C1010O,CH3COCH3,0,KDEC
923,C1010O2,C1010NO3,0,RO2NO
924,C1010O2,C1010O,[],[]
925,C1010O2,C1010OH,0,RO2
926,C1010O2,C1010OOH,0,RO2HO2
927,C1010OH,C736CO,0,OH
928,C1010OH,CH3COCH3,0,OH
929,C1010OOH,C1010O,0,hv
930,C1010OOH,C736CO,0,OH
931,C1010OOH,CH3COCH3,0,OH
932,C1011CO,C1012O2,0,OH
933,C1011CO2H,C1011O2,0,OH
934,C1011CO3,C1011CO2H,[],[]
935,C1011CO3,C1011CO3H,0,HO2
936,C1011CO3,C1011O2,[],[]
937,C1011CO3,C1011PAN,0,NO2
938,C1011CO3H,C1011CO3,0,OH
939,C1011CO3H,C1011O2,0,hv
940,C1011NO3,C1011CO,0,OH
941,C1011NO3,C1011O,0,hv
942,C1011O,C1012O2,0,KDEC
943,C1011O2,C1011CO,0,RO2
944,C1011O2,C1011NO3,0,RO2NO
945,C1011O2,C1011O,[],[]
946,C1011O2,C1011OH,0,RO2
947,C1011O2,C1011OOH,0,RO2HO2
948,C1011OH,C1011CO,0,OH
949,C1011OOH,C1011CO,0,OH
950,C1011OOH,C1011O,0,hv
951,C1011PAN,C1011CO,0,OH
952,C1011PAN,C1011CO3,0,KBPAN
953,C1011PAN,CO,0,OH
954,C1012CO,C928CO3,0,OH
955,C1012NO3,C1012CO,0,OH
956,C1012NO3,C1012O,0,hv
957,C1012O,C1012CO,0,O2
958,C1012O,C3ME3CHOO2,0,Uni-molecular
959,C1012O,CO2C4CHO,0,Uni-molecular
960,C1012O2,C1012CO,0,RO2
961,C1012O2,C1012NO3,0,RO2NO
962,C1012O2,C1012O,[],[]
963,C1012O2,C1012OH,0,RO2
964,C1012O2,C1012OOH,0,RO2HO2
965,C1012OH,C1012CO,0,OH
966,C1012OOH,C1012CO,0,OH
967,C1012OOH,C1012O,0,hv
968,C1013CO,C1014O2,0,OH
969,C1013CO2H,C1013O2,0,OH
970,C1013CO3,C1013CO2H,[],[]
971,C1013CO3,C1013CO3H,0,HO2
972,C1013CO3,C1013O2,[],[]
973,C1013CO3,C1013PAN,0,NO2
974,C1013CO3H,C1013CO3,0,OH
975,C1013CO3H,C1013O2,0,hv
976,C1013NO3,C1013CO,0,OH
977,C1013NO3,C1013O,0,hv
978,C1013O,C1014O2,0,KDEC
979,C1013O2,C1013CO,0,RO2
980,C1013O2,C1013NO3,0,RO2NO
981,C1013O2,C1013O,[],[]
982,C1013O2,C1013OH,0,RO2
983,C1013O2,C1013OOH,0,RO2HO2
984,C1013OH,C1013CO,0,OH
985,C1013OOH,C1013CO,0,OH
986,C1013OOH,C1013O,0,hv
987,C1013PAN,C1013CO,0,OH
988,C1013PAN,C1013CO3,0,KBPAN
989,C1013PAN,CO,0,OH
990,C1014CO,C3ME3CHOO2,0,OH
991,C1014CO,COO2C4CHO,0,OH
992,C1014NO3,C1014CO,0,OH
993,C1014NO3,C1014O,0,hv
994,C1014O,C1014CO,0,O2
995,C1014O,C3ME3CHOO2,0,Uni-molecular
996,C1014O,COO2C4CHO,0,Uni-molecular
997,C1014O2,C1014CO,0,RO2
998,C1014O2,C1014NO3,0,RO2NO
999,C1014O2,C1014O,[],[]
1000,C1014O2,C1014OH,0,RO2
1001,C1014O2,C1014OOH,0,RO2HO2
1002,C1014OH,C1014CO,0,OH
1003,C1014OOH,C1014CO,0,OH
1004,C1014OOH,C1014O,0,hv
1005,C101O,C102O2,0,Uni-molecular
1006,C101O2,C101O,[],[]
1007,C101O2,C101OOH,0,RO2HO2
1008,C101OOH,C101O,0,hv
1009,C101OOH,C101O2,0,OH
1010,C102O,CH3CHO,0,KDEC
1011,C102O,HO6C7CO3,0,KDEC
1012,C102O2,C102O,[],[]
1013,C102O2,C102OOH,0,RO2HO2
1014,C102OOH,C102O,0,hv
1015,C102OOH,C102O2,0,OH
1016,C103CO,C4H9CHO,0,hv
1017,C103CO,CO356C10,0,OH
1018,C103CO,CO3C4CO3,0,hv
1019,C103NO3,C103CO,0,OH
1020,C103NO3,C103O,0,hv
1021,C103O,C4H9CHO,0,Uni-molecular
1022,C103O,CO3C4CHO,0,Uni-molecular
1023,C103O2,C103CO,0,RO2
1024,C103O2,C103NO3,0,RO2NO
1025,C103O2,C103O,[],[]
1026,C103O2,C103OH,0,RO2
1027,C103O2,C103OOH,0,RO2HO2
1028,C103OH,C103CO,0,OH
1029,C103OH,C103O,0,hv
1030,C103OOH,C103CO,0,OH
1031,C103OOH,C103O,0,hv
1032,C104O,C4H9CO3,0,KDEC
1033,C104O,CO3C4CHO,0,KDEC
1034,C104O2,C104O,[],[]
1035,C104O2,C104OH,0,RO2
1036,C104O2,C104OOH,0,RO2HO2
1037,C104O2,CO356C10,0,RO2
1038,C104OH,C4H9CO3,0,hv
1039,C104OH,CO356C10,0,OH
1040,C104OH,CO3C4CHO,0,hv
1041,C104OOH,C104O,0,hv
1042,C104OOH,C4H9CO3,0,hv
1043,C104OOH,CO356C10,0,OH
1044,C104OOH,CO3C4CHO,0,hv
1045,C105O,C4H9CO3,0,KDEC
1046,C105O,CO,0,KDEC
1047,C105O,EGLYOX,0,KDEC
1048,C105O2,C105O,[],[]
1049,C105O2,C105OOH,0,RO2HO2
1050,C105OOH,C105O,0,hv
1051,C105OOH,C105O2,0,OH
1052,C106NO3,C106O,0,hv
1053,C106NO3,CH3COCH3,0,OH
1054,C106NO3,CO235C6CHO,0,OH
1055,C106O,C716O2,0,KDEC
1056,C106O,CH3COCH3,0,KDEC
1057,C106O2,C106NO3,0,RO2NO
1058,C106O2,C106O,[],[]
1059,C106O2,C106OH,0,RO2
1060,C106O2,C106OOH,0,RO2HO2
1061,C106OH,C106O,[],[]
1062,C106OOH,C106O,0,hv
1063,C106OOH,C106O2,0,OH
1064,C107O,C108O2,0,KDEC
1065,C107O2,C107O,[],[]
1066,C107O2,C107OH,0,RO2
1067,C107O2,C107OOH,0,RO2HO2
1068,C107OH,C107O,[],[]
1069,C107OOH,C107O,0,hv
1070,C107OOH,C107O2,0,OH
1071,C108NO3,C108O,0,hv
1072,C108NO3,CH3COCH3,0,OH
1073,C108NO3,CO235C6CHO,0,OH
1074,C108O,C717O2,0,KDEC
1075,C108O,CH3COCH3,0,KDEC
1076,C108O2,C108NO3,0,RO2NO
1077,C108O2,C108O,[],[]
1078,C108O2,C108OH,0,RO2
1079,C108O2,C108OOH,0,RO2HO2
1080,C108OH,C108O,[],[]
1081,C108OOH,C108O,0,hv
1082,C108OOH,C108O2,0,OH
1083,C109CO,C89CO3,[],[]
1084,C109CO,CO,[],[]
1085,C109O,C89CO3,0,KDEC
1086,C109O,C920CO3,0,KDEC
1087,C109O,HCHO,0,KDEC
1088,C109O2,C109CO,0,RO2
1089,C109O2,C109O,[],[]
1090,C109O2,C109OH,0,RO2
1091,C109O2,C109OOH,0,RO2HO2
1092,C109OH,C109CO,0,OH
1093,C109OH,C89CO3,0,hv
1094,C109OH,C920O2,0,hv
1095,C109OH,CO,0,hv
1096,C109OH,HCHO,0,hv
1097,C109OOH,C109CO,0,OH
1098,C109OOH,C109O,0,hv
1099,C109OOH,C89CO3,0,hv
1100,C109OOH,HCHO,0,hv
1101,C10PAN1,C6H13CHO,0,OH
1102,C10PAN1,CH3CHO,0,OH
1103,C10PAN1,CO,0,OH
1104,C10PAN1,HO8C9CO3,0,KBPAN
1105,C10PAN2,C96CO3,0,KBPAN
1106,C10PAN2,CO,0,OH
1107,C10PAN2,NORPINAL,0,OH
1108,C111O,C112O2,0,Uni-molecular
1109,C111O2,C111O,[],[]
1110,C111O2,C111OOH,0,RO2HO2
1111,C111OOH,C111O,0,hv
1112,C111OOH,C111O2,0,OH
1113,C112O,CH3CHO,0,KDEC
1114,C112O,HO7C8CO3,0,KDEC
1115,C112O2,C112O,[],[]
1116,C112O2,C112OOH,0,RO2HO2
1117,C112OOH,C112O,0,hv
1118,C112OOH,C112O2,0,OH
1119,C113CO,C5H11CHO,0,hv
1120,C113CO,CO356C11,0,OH
1121,C113CO,CO3C4CO3,0,hv
1122,C113NO3,C113CO,0,OH
1123,C113NO3,C113O,0,hv
1124,C113O,C5H11CHO,0,Uni-molecular
1125,C113O,CO3C4CHO,0,Uni-molecular
1126,C113O2,C113CO,0,RO2
1127,C113O2,C113NO3,0,RO2NO
1128,C113O2,C113O,[],[]
1129,C113O2,C113OH,0,RO2
1130,C113O2,C113OOH,0,RO2HO2
1131,C113OH,C113CO,0,OH
1132,C113OH,C113O,0,hv
1133,C113OOH,C113CO,0,OH
1134,C113OOH,C113O,0,hv
1135,C114O,C5H11CO3,0,KDEC
1136,C114O,CO3C4CHO,0,KDEC
1137,C114O2,C114O,[],[]
1138,C114O2,C114OH,0,RO2
1139,C114O2,C114OOH,0,RO2HO2
1140,C114O2,CO356C11,0,RO2
1141,C114OH,C5H11CO3,0,hv
1142,C114OH,CO356C11,0,OH
1143,C114OH,CO3C4CHO,0,hv
1144,C114OOH,C114O,0,hv
1145,C114OOH,C5H11CO3,0,hv
1146,C114OOH,CO356C11,0,OH
1147,C114OOH,CO3C4CHO,0,hv
1148,C115O,C5H11CO3,0,KDEC
1149,C115O,CO,0,KDEC
1150,C115O,EGLYOX,0,KDEC
1151,C115O2,C115O,[],[]
1152,C115O2,C115OOH,0,RO2HO2
1153,C115OOH,C115O,0,hv
1154,C115OOH,C115O2,0,OH
1155,C116CHO,C116CO3,[],[]
1156,C116CHO,C116O2,0,hv
1157,C116CHO,CO,0,hv
1158,C116CHO,HNO3,0,NO3
1159,C116CO,C117O2,0,OH
1160,C116CO2H,C116O2,0,OH
1161,C116CO3,C116CO2H,[],[]
1162,C116CO3,C116CO3H,0,HO2
1163,C116CO3,C116O2,[],[]
1164,C116CO3,C116PAN,0,NO2
1165,C116CO3H,C116CO3,0,OH
1166,C116CO3H,C116O2,0,hv
1167,C116NO3,C116CO,0,OH
1168,C116NO3,C116O,0,hv
1169,C116O,C117O2,0,KDEC
1170,C116O2,C116CO,0,RO2
1171,C116O2,C116NO3,0,RO2NO
1172,C116O2,C116O,[],[]
1173,C116O2,C116OH,0,RO2
1174,C116O2,C116OOH,0,RO2HO2
1175,C116OH,C116CO,0,OH
1176,C116OOH,C116CO,0,OH
1177,C116OOH,C116O,0,hv
1178,C116PAN,C116CO,0,OH
1179,C116PAN,C116CO3,0,KBPAN
1180,C116PAN,CO,0,OH
1181,C117NO3,C117O,0,hv
1182,C117NO3,C118CO,0,OH
1183,C117O,C118O2,0,KDEC
1184,C117O2,C117NO3,0,RO2NO
1185,C117O2,C117O,[],[]
1186,C117O2,C117OH,0,RO2
1187,C117O2,C117OOH,0,RO2HO2
1188,C117OH,C117O,0,OH
1189,C117OOH,C117O,0,hv
1190,C117OOH,C117O2,0,OH
1191,C118CO,C829O2,[],[]
1192,C118CO,HCOCH2CHO,0,OH
1193,C118CO,HCOCH2CO3,0,hv
1194,C118NO3,C118CO,0,OH
1195,C118NO3,C118O,0,hv
1196,C118O,C829O2,0,KDEC
1197,C118O,HCOCH2CHO,0,KDEC
1198,C118O2,C118CO,0,RO2
1199,C118O2,C118NO3,0,RO2NO
1200,C118O2,C118O,[],[]
1201,C118O2,C118OH,0,RO2
1202,C118O2,C118OOH,0,RO2HO2
1203,C118OH,C118CO,0,OH
1204,C118OOH,C118CO,0,OH
1205,C118OOH,C118O,0,hv
1206,C1210CO2,C1210O2,0,KDEC
1207,C1210CO2,C1211CO3,0,KDEC
1208,C1210CO2H,C1210CO2,0,OH
1209,C1210CO3,C1210CO2,[],[]
1210,C1210CO3,C1210CO2H,[],[]
1211,C1210CO3,C1210CO3H,0,HO2
1212,C1210CO3,C1210PAN,0,NO2
1213,C1210CO3H,C1210CO2,0,hv
1214,C1210CO3H,C1210CO3,0,OH
1215,C1210NO3,C116CHO,0,OH
1216,C1210NO3,C1210O,0,hv
1217,C1210O,C1214O2,0,KDEC
1218,C1210O2,C116CHO,0,RO2
1219,C1210O2,C1210NO3,0,RO2NO
1220,C1210O2,C1210O,[],[]
1221,C1210O2,C1210OH,0,RO2
1222,C1210O2,C1210OOH,0,RO2HO2
1223,C1210OH,C116CHO,0,OH
1224,C1210OOH,C116CHO,0,OH
1225,C1210OOH,C1210O,0,hv
1226,C1210PAN,C116CHO,0,OH
1227,C1210PAN,C1210CO3,0,KBPAN
1228,C1210PAN,CO,0,OH
1229,C1211CO,C1212O2,[],[]
1230,C1211CO2H,C1211O2,0,OH
1231,C1211CO3,C1211CO2H,[],[]
1232,C1211CO3,C1211CO3H,0,HO2
1233,C1211CO3,C1211O2,[],[]
1234,C1211CO3,C1211PAN,0,NO2
1235,C1211CO3H,C1211CO3,0,OH
1236,C1211CO3H,C1211O2,0,hv
1237,C1211NO3,C1211CO,0,OH
1238,C1211NO3,C1211O,0,hv
1239,C1211O,C1212O2,0,KDEC
1240,C1211O2,C1211CO,0,RO2
1241,C1211O2,C1211NO3,0,RO2NO
1242,C1211O2,C1211O,[],[]
1243,C1211O2,C1211OH,0,RO2
1244,C1211O2,C1211OOH,0,RO2HO2
1245,C1211OH,C1211CO,0,OH
1246,C1211OOH,C1211CO,0,OH
1247,C1211OOH,C1211O,0,hv
1248,C1211PAN,C1211CO,0,OH
1249,C1211PAN,C1211CO3,0,KBPAN
1250,C1211PAN,CO,0,OH
1251,C1212NO3,C1212O,0,hv
