,CH3NO3,CH3OH,O1D,O3,NO2,NO3,N2O5,H2O2,TEMP,NO,NA,CH4,HO2NO2,LMP2,PRESS,LMP1,HSO3,CO,CL,O,HNO3,SO3,SO2,HO2,OH,H2,HONO,H2O,TIME,CH3OOH,SA
209,0.0,0.0,0.0487720051089,89270109560.5,12463853289.1,165004.484672,56752.8889292,0.0,298.0,70267685861.5,7345026344.93,1.08650391377e+11,756199.787173,0.0,1013.0,353664399.698,0.0,2.08113443352e+11,0.0,2027.68192775,86568279508.8,0.0,0.0,5016072.8247,22186448.2962,1.22690208174e+13,9654125121.09,2.46220332744e+17,15863823.36,0.0,0.0
210,0.0,0.0,0.0408868101531,88463119208.3,12427957052.8,160676.691029,55118.7045871,0.0,298.0,67075254140.4,8297311538.13,1.08624196079e+11,702188.993825,0.0,1013.0,379859697.574,0.0,2.0632184816e+11,0.0,1919.73167875,89677195446.5,0.0,0.0,4669736.21429,19782039.5844,1.22659105408e+13,8821313554.59,2.46220332744e+17,15865623.36,0.0,0.0
211,0.0,0.0,0.0328015372867,87592469233.5,12615953864.7,150432.830198,52400.4718631,0.0,298.0,64207055242.1,9280296198.69,1.0860128457e+11,636439.215971,0.0,1013.0,402771206.973,0.0,2.04767142554e+11,0.0,1813.30024236,92254111908.3,0.0,0.0,4167792.44575,16946863.1687,1.22631901937e+13,7941695948.72,2.46220332744e+17,15867423.36,0.0,0.0
212,0.0,0.0,0.0250161343806,86539705153.2,13066978660.1,135278.513743,48816.3070852,0.0,298.0,61609819995.0,10288250620.0,1.08582085648e+11,560780.288073,0.0,1013.0,421970129.053,0.0,2.03473137031e+11,0.0,1705.16897683,94303443179.9,0.0,0.0,3544105.13847,13859908.5516,1.22609106751e+13,7030718689.03,2.46220332744e+17,15869223.36,0.0,0.0
213,0.0,0.0,0.0179402011029,85177739164.0,13857249712.9,117019.490918,44790.5816203,0.0,298.0,59179497561.8,11315533759.1,1.08566787343e+11,478314.573329,0.0,1013.0,437268434.353,0.0,2.02447726796e+11,0.0,1590.98847631,95837175438.8,0.0,0.0,2848960.56535,10722382.4751,1.22590942978e+13,6109863447.65,2.46220332744e+17,15871023.36,0.0,0.0
214,0.0,0.0,0.0119465356181,83362929810.7,15110698820.3,98280.3162904,41014.8928191,0.0,298.0,56749377901.1,12356680543.1,1.08555308504e+11,393433.565164,0.0,1013.0,448747272.609,0.0,2.01681627182e+11,0.0,1465.27871298,96876281579.3,0.0,0.0,2148015.23156,7765392.91852,1.22577314169e+13,5206392248.04,2.46220332744e+17,15872823.36,0.0,0.0
215,0.0,0.0,0.00728135487526,80902705735.1,17027157926.6,82060.7955122,38564.3954522,0.0,298.0,54055358699.4,13406517273.7,1.08547286522e+11,311465.554868,0.0,1013.0,456769255.217,0.0,2.01147912426e+11,0.0,1320.38308015,97453942910.6,0.0,0.0,1508456.42577,5203071.29377,1.22567789723e+13,4356557370.1,2.46220332744e+17,15874623.36,0.0,0.0
216,0.0,0.0,0.00400110844751,77510378614.6,19918389179.7,71292.0723695,39141.9492457,0.0,298.0,50701828746.8,14460304318.9,1.08542126461e+11,237518.817339,0.0,1013.0,461929316.177,0.0,2.00805331583e+11,0.0,1145.85447405,97617067148.0,0.0,0.0,982864.838413,3185741.37442,1.22561663237e+13,3602028347.23,2.46220332744e+17,15876423.36,0.0,0.0
217,0.0,0.0,0.00195606024538,72762450685.0,24237675184.0,68646.2399269,45763.8272349,0.0,298.0,46141396201.1,15513882887.0,1.08539105993e+11,175476.998509,0.0,1013.0,464949783.973,0.0,2.00605063397e+11,0.0,931.071371795,97425291334.6,0.0,0.0,596585.893116,1764105.03375,1.22558077075e+13,2981423577.98,2.46220332744e+17,15878223.36,0.0,0.0
218,0.0,0.0,0.000839570267884,66251251822.9,30415647038.5,76662.7646721,64001.7749662,0.0,298.0,39856130991.1,16563794622.6,1.08537510879e+11,126659.788179,0.0,1013.0,466544897.568,0.0,2.00499379824e+11,0.0,677.148082169,96946529272.9,0.0,0.0,343036.886623,879042.763341,1.22556183219e+13,2517571584.23,2.46220332744e+17,15880023.36,0.0,0.0
219,0.0,0.0,0.000308606477237,58041844964.3,38396862494.7,98266.2010863,103410.851243,0.0,298.0,31836756981.6,17607339715.3,1.08536751904e+11,88890.9375779,0.0,1013.0,467303873.038,0.0,2.00449113232e+11,0.0,414.705841156,96250061046.5,0.0,0.0,190633.623828,391791.045511,1.22555282099e+13,2208590618.5,2.46220332744e+17,15881823.36,0.0,0.0
220,0.0,0.0,9.29926902971e-05,48394016056.5,47914082755.5,141952.212139,186177.54186,0.0,298.0,22309254378.0,18642551355.7,1.08536438166e+11,56998.127027,0.0,1013.0,467617611.304,0.0,2.00428338072e+11,0.0,189.76473585,95396912459.1,0.0,0.0,97811.4148981,141405.688594,1.22554909602e+13,2036632581.74,2.46220332744e+17,15883623.36,0.0,0.0
221,0.0,0.0,0.0,35792801176.9,60477315171.4,297554.996356,489335.583731,0.0,298.0,9743394021.99,19668102368.7,1.08536368945e+11,1.80609505803e-08,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,94419919135.5,0.0,0.0,1.29742738314e-08,1.31411505028e-09,1.22554827418e+13,1989997911.79,2.46220332744e+17,15885423.36,0.0,0.0
222,0.0,0.0,0.0,29563348237.0,66701368142.5,740399.120795,1347198.81887,0.0,298.0,3515938589.12,20683594587.1,1.08536368945e+11,3.47416261935e-24,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,93405670808.2,0.0,0.0,3.4245164096e-24,1.22795075608e-25,1.22554827418e+13,1989997911.79,2.46220332744e+17,15887223.36,0.0,0.0
223,0.0,0.0,0.0,27423310289.5,68828730381.8,1742370.77041,3273447.65552,0.0,298.0,1380585526.37,21690084325.1,1.08536368945e+11,8.4439670577e-31,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,92402317424.4,0.0,0.0,9.27526311623e-31,1.29896675256e-32,1.22554827418e+13,1989997911.79,2.46220332744e+17,15889023.36,0.0,0.0
224,0.0,0.0,0.0,26557535977.0,69664542667.3,4096563.02611,7789995.78695,0.0,298.0,525883796.892,22690161953.4,1.08536368945e+11,1.70024096074e-33,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,91409741951.6,0.0,0.0,1.94925464725e-33,1.04688838696e-35,1.22554827418e+13,1989997911.79,2.46220332744e+17,15890823.36,0.0,0.0
225,0.0,0.0,0.0,26176751919.3,69974121972.4,9689728.76146,18510896.944,0.0,298.0,171414244.713,23689930569.2,1.08536368945e+11,1.6621296938e-34,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,90427828614.7,0.0,0.0,1.94012387353e-34,3.55013326487e-37,1.22554827418e+13,1989997911.79,2.46220332744e+17,15892623.36,0.0,0.0
226,0.0,0.0,0.0,25986034900.4,70008476232.0,21540837.7286,41240057.0688,0.0,298.0,38422456.315,24702624401.3,1.08536368945e+11,7.87446738507e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,89456462882.2,0.0,0.0,9.26161726803e-35,5.08716081631e-38,1.22554827418e+13,1989997911.79,2.46220332744e+17,15894423.36,0.0,0.0
227,0.0,0.0,0.0,25857394392.4,69877424376.7,38425245.1602,73681955.1683,0.0,298.0,5264409.55272,25745997528.8,1.08536368945e+11,6.04860383622e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,88495531453.1,0.0,0.0,7.1389108708e-35,2.10938081912e-38,1.22554827418e+13,1989997911.79,2.46220332744e+17,15896223.36,0.0,0.0
228,0.0,0.0,0.0,25741253921.1,69685728887.8,52594110.6224,100848088.579,0.0,298.0,1509298.64923,26823556206.5,1.08536368945e+11,4.88179221768e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,87544922243.0,0.0,0.0,5.77657794223e-35,1.87656000388e-38,1.22554827418e+13,1989997911.79,2.46220332744e+17,15898023.36,0.0,0.0
229,0.0,0.0,0.0,25626929160.2,69485195995.9,61419226.4797,117587915.395,0.0,298.0,1367132.95103,27922324365.6,1.08536368945e+11,3.82724907166e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,86604524371.9,0.0,0.0,4.5406701919e-35,1.66053957492e-38,1.22554827418e+13,1989997911.79,2.46220332744e+17,15899823.36,0.0,0.0
230,0.0,0.0,0.0,25513449854.0,69284316537.6,66517552.9323,127061779.184,0.0,298.0,1387657.60966,29029433466.7,1.08536368945e+11,2.93406517848e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,85674228150.5,0.0,0.0,3.49055193384e-35,1.36388457292e-38,1.22554827418e+13,1989997911.79,2.46220332744e+17,15901623.36,0.0,0.0
231,0.0,0.0,0.0,25400782795.5,69084072680.2,69389770.2491,132209099.918,0.0,298.0,1399063.08589,30136802142.2,1.08536368945e+11,2.22026902544e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,84753925068.1,0.0,0.0,2.64880157121e-35,1.07334655799e-38,1.22554827418e+13,1989997911.79,2.46220332744e+17,15903423.36,0.0,0.0
232,0.0,0.0,0.0,25288927382.5,68884801250.5,70950752.177,134817923.952,0.0,298.0,1403471.47305,31239707822.1,1.08536368945e+11,1.66799980209e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,83843507779.6,0.0,0.0,1.99560171439e-35,8.25093222991e-39,1.22554827418e+13,1989997911.79,2.46220332744e+17,15905223.36,0.0,0.0
233,0.0,0.0,0.0,25177879586.4,68686689144.6,71739871.4221,135939394.918,0.0,298.0,1404197.35193,32335424827.6,1.08536368945e+11,1.24828768454e-35,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,82942870092.9,0.0,0.0,1.49772799948e-35,6.26059403596e-39,1.22554827418e+13,1989997911.79,2.46220332744e+17,15907023.36,0.0,0.0
234,0.0,0.0,0.0,25067633300.8,68489840917.9,72074765.6871,136190706.505,0.0,298.0,1402912.52132,33422399957.9,1.08536368945e+11,9.32458012299e-36,0.0,1013.0,467686831.645,0.0,2.00423754713e+11,0.0,0.0,82051906956.6,0.0,0.0,1.1219911904e-35,4.71662022152e-39,1.22554827418e+13,1989997911.79,2.46220332744e+17,15908823.36,0.0,0.0
235,0.0,0.0,2.23854055319e-05,25025216100.2,68231505261.2,70461264.4974,135449945.764,0.0,298.0,66949825.975,34499767202.3,1.08536368719e+11,5466.72496262,0.0,1013.0,467687057.938,0.0,2.00423739729e+11,0.0,129.280754201,81170730408.0,0.0,0.0,37353.0095879,54349.9171964,1.22554827149e+13,1989685515.17,2.46220332744e+17,15910623.36,0.0,0.0
236,0.0,0.0,0.000133947864134,42797111421.7,50871282887.1,166429.72594,237127.864244,0.0,298.0,17751054017.2,35388080402.2,1.08536206919e+11,112164.515623,0.0,1013.0,467848857.742,0.0,2.00413026706e+11,0.0,323.819222592,80429189442.3,0.0,0.0,181559.784214,209978.909486,1.22554635046e+13,1859645236.74,2.46220332744e+17,15912423.36,0.0,0.0
237,0.0,0.0,0.00045020907123,56189204777.9,37305211066.3,92516.3325171,96064.6906197,0.0,298.0,31293076985.5,36253425460.9,1.08535813383e+11,96993.7460077,0.0,1013.0,468242394.012,0.0,2.00386972366e+11,0.0,561.94254049,79796447718.8,0.0,0.0,214797.635363,435332.561768,1.22554167807e+13,1651461964.47,2.46220332744e+17,15914223.36,0.0,0.0
238,0.0,0.0,0.00117704156692,65044592029.3,28213637544.9,65790.3450031,51558.9968356,0.0,298.0,40285130746.6,37112329053.8,1.08535086266e+11,98772.2931702,0.0,1013.0,468969511.111,0.0,2.00338841738e+11,0.0,807.712023468,79255026121.2,0.0,0.0,289420.487672,751639.336341,1.22553304512e+13,1433613688.39,2.46220332744e+17,15916023.36,0.0,0.0
239,0.0,0.0,0.00260535158131,71093475402.4,21851155118.4,53160.7838914,32201.4552503,0.0,298.0,46375375544.8,37965794112.4,1.08533878551e+11,108545.324296,0.0,1013.0,470177226.521,0.0,2.00258923327e+11,0.0,1015.73145505,78798033728.2,0.0,0.0,411007.622373,1224994.28156,1.22551870611e+13,1309420222.56,2.46220332744e+17,15917823.36,0.0,0.0
240,0.0,0.0,0.0050460210504,74927453811.1,17580251892.3,49618.2827901,24123.4795392,0.0,298.0,50056841960.2,38814854442.7,1.08531902313e+11,133910.825921,0.0,1013.0,472153464.014,0.0,2.00128216183e+11,0.0,1170.23238553,78450960727.1,0.0,0.0,630938.77821,2026464.0998,1.22549524259e+13,1396864037.08,2.46220332744e+17,15919623.36,0.0,0.0
241,0.0,0.0,0.00869679145813,77267691787.9,14631868800.9,54339.7109819,21936.5596444,0.0,298.0,51934774781.4,39661051743.6,1.08528578747e+11,182466.523518,0.0,1013.0,475477029.841,0.0,1.99908584556e+11,0.0,1276.51098776,78283896232.5,0.0,0.0,1033757.39971,3443159.40806,1.22545578251e+13,1788132597.79,2.46220332744e+17,15921423.36,0.0,0.0
242,0.0,0.0,0.0135687169046,78647506799.3,12485471570.4,68344.3680893,23504.8630427,0.0,298.0,52405243485.6,40506846601.5,1.08522953228e+11,258277.333217,0.0,1013.0,481102548.866,0.0,1.99537366499e+11,0.0,1342.45410688,78392949774.7,0.0,0.0,1715049.05084,5766548.5738,1.22538899192e+13,2509119771.91,2.46220332744e+17,15923223.36,0.0,0.0
243,0.0,0.0,0.0195031575331,79478280936.2,10853162038.7,93024.0764286,27788.3603202,0.0,298.0,51736975798.5,41355722405.6,1.08513784526e+11,360026.899132,0.0,1013.0,490271251.19,0.0,1.98933775693e+11,0.0,1377.18232929,78865495978.3,0.0,0.0,2749878.95443,9141621.57491,1.22528013424e+13,3488139986.69,2.46220332744e+17,15925023.36,0.0,0.0
244,0.0,0.0,0.0262484726632,80137929172.1,9586851755.78,129072.609498,34052.6320461,0.0,298.0,50187520136.7,42211900859.5,1.08499805851e+11,481613.373836,0.0,1013.0,504249926.472,0.0,1.98016950863e+11,0.0,1391.06605849,79746845104.3,0.0,0.0,4163723.6255,13459413.5461,1.22511416988e+13,4566208188.01,2.46220332744e+17,15926823.36,0.0,0.0
245,0.0,0.0,0.033569485522,80970552754.8,8605180809.64,176282.48761,41746.6967145,0.0,298.0,48019580951.6,43079800167.3,1.08480027764e+11,615945.35518,0.0,1013.0,524028013.344,0.0,1.96726771628e+11,0.0,1394.40060266,81028928327.5,0.0,0.0,5932259.00182,18409595.3942,1.22487935284e+13,5565638858.19,2.46220332744e+17,15928623.36,0.0,0.0
246,0.0,0.0,0.0412259060049,82239591231.0,7849761403.83,234206.503796,50606.750965,0.0,298.0,45449170901.0,43963528097.3,1.08453884557e+11,759365.728262,0.0,1013.0,550171220.197,0.0,1.95033911755e+11,0.0,1394.50721036,82666593139.3,0.0,0.0,8016719.30431,23643893.6913,1.22456896875e+13,6369856508.38,2.46220332744e+17,15930423.36,0.0,0.0
247,0.0,0.0,0.0489657266884,84104691437.4,7269707738.96,303140.115899,60667.4876162,0.0,298.0,42618056071.8,44866616011.9,1.08421199659e+11,912719.370612,0.0,1013.0,582856118.385,0.0,1.92937366314e+11,0.0,1395.0847255,84602087564.4,0.0,0.0,10405846.0518,28917245.1811,1.22418092413e+13,6942200254.01,2.46220332744e+17,15932223.36,0.0,0.0
248,0.0,0.0,0.0566965354334,86649500822.8,6813638068.34,385365.53183,72284.8453639,0.0,298.0,39603993092.1,45791996210.1,1.08381976929e+11,1081942.43491,0.0,1013.0,622078848.049,0.0,1.90450366506e+11,0.0,1397.64027756,86784565867.4,0.0,0.0,13163742.8497,34184236.8696,1.22371526842e+13,7304199719.85,2.46220332744e+17,15934023.36,0.0,0.0
249,0.0,0.0,0.0641851903793,89915817235.6,6442741753.92,484242.610962,85893.9141366,0.0,298.0,36451376376.7,46742117856.3,1.08336231597e+11,1273961.58317,0.0,1013.0,667824179.679,0.0,1.8758914332e+11,0.0,1401.99570822,89174375629.9,0.0,0.0,16395567.0338,39434993.63,1.22317218676e+13,7487463226.7,2.46220332744e+17,15935823.36,0.0,0.0
250,0.0,0.0,0.0711186295882,93923156934.4,6129955268.91,603551.198446,101858.508186,0.0,298.0,33203280760.4,47719025295.7,1.08284015527e+11,1494602.01824,0.0,1013.0,720040250.092,0.0,1.84374254268e+11,0.0,1407.206585,91734600072.2,0.0,0.0,20221863.8692,44623439.3487,1.2225522999e+13,7510841567.94,2.46220332744e+17,15937623.36,0.0,0.0
251,0.0,0.0,0.077171298852,98672012111.1,5854470430.6,747374.015064,120466.541399,0.0,298.0,29906880334.0,48724346455.5,1.08225466369e+11,1749232.25486,0.0,1013.0,778589407.625,0.0,1.80833130339e+11,0.0,1411.86843913,94424113589.2,0.0,0.0,24786855.0896,49666543.4572,1.22185724763e+13,7387456486.82,2.46220332744e+17,15939423.36,0.0,0.0
252,0.0,0.0,0.0820010543628,1.04145603927e+11,5599361690.99,919806.110873,141813.313116,0.0,298.0,26616127915.5,49759221440.6,1.08160838571e+11,2041771.51275,0.0,1013.0,843217205.785,0.0,1.77001122682e+11,0.0,1414.5533109,97192904628.7,0.0,0.0,30256534.3741,54449806.2681,1.22109005672e+13,7129143955.45,2.46220332744e+17,15941223.36,0.0,0.0
253,0.0,0.0,0.0852411603836,1.10303861279e+11,5352760740.37,1123403.47686,165600.617339,0.0,298.0,23392977145.2,50824183661.9,1.08090570741e+11,2372621.27193,0.0,1013.0,913485036.336,0.0,1.72924271131e+11,0.0,1413.83472474,99978040639.6,0.0,0.0,36784269.7298,58783082.7096,1.22025594025e+13,6748215422.42,2.46220332744e+17,15943023.36,0.0,0.0
254,0.0,0.0,0.0865142156607,1.17070935545e+11,5107360063.31,1357010.32385,190889.773004,0.0,298.0,20306613951.7,51919004460.1,1.08015401356e+11,2735675.92286,0.0,1013.0,988654421.316,0.0,1.68664107622e+11,0.0,1408.17864497,1.02701546996e+11,0.0,0.0,44457882.5381,62385927.8445,1.21936367064e+13,6261004898.42,2.46220332744e+17,15944823.36,0.0,0.0
255,0.0,0.0,0.0854933876061,1.24324459938e+11,4860133763.08,1612231.10367,215888.010023,0.0,298.0,17428809833.9,53042539719.3,1.07936468141e+11,3115225.26044,0.0,1013.0,1067587636.52,0.0,1.64300482014e+11,0.0,1396.1945151,1.05272891338e+11,0.0,0.0,53199102.9029,64880177.3001,1.21842675831e+13,5690470949.26,2.46220332744e+17,15946623.36,0.0,0.0
256,0.0,0.0,0.0819949060424,1.31886961604e+11,4613062924.78,1870423.43065,237814.788812,0.0,298.0,14826645778.1,54192623009.1,1.07855407648e+11,3481439.4879,0.0,1013.0,1148648129.28,0.0,1.59933534855e+11,0.0,1376.73747175,1.07595551511e+11,0.0,0.0,62627208.8777,65844541.7875,1.21746463257e+13,5066294119.6,2.46220332744e+17,15948423.36,0.0,0.0
257,0.0,0.0,0.0760508502966,1.39526470485e+11,4374037180.71,2101886.99458,253504.879873,0.0,298.0,12548581178.1,55366067708.8,1.07774369722e+11,3794205.9373,0.0,1013.0,1229686054.83,0.0,1.55680672648e+11,0.0,1348.43146599,1.09580741626e+11,0.0,0.0,71962977.0297,64881685.2146,1.2165028119e+13,4424174039.44,2.46220332744e+17,15950223.36,0.0,0.0
258,0.0,0.0,0.0677467957961,1.46971099382e+11,4156527948.47,2265667.7733,259814.001691,0.0,298.0,10617655348.0,56558836589.7,1.07695963758e+11,4002573.14907,0.0,1013.0,1308092018.63,0.0,1.51670680054e+11,0.0,1309.37431215,1.11162499019e+11,0.0,0.0,79846757.2714,61620593.1033,1.21557226481e+13,3797698061.32,2.46220332744e+17,15952023.36,0.0,0.0
259,0.0,0.0,0.0574653788726,1.5393148213e+11,3976885847.63,2320791.80992,254767.053532,0.0,298.0,9030740868.11,57766340417.4,1.07623147682e+11,4057467.89049,0.0,1013.0,1380908095.22,0.0,1.48036619161e+11,0.0,1257.85632299,1.12306818033e+11,0.0,0.0,84542132.8448,55949199.9947,1.21470809153e+13,3212331875.15,2.46220332744e+17,15953823.36,0.0,0.0
260,0.0,0.0,0.0461248424046,1.60146048724e+11,3851097152.46,2248870.56164,239188.096171,0.0,298.0,7751752470.83,58983837172.6,1.07558660409e+11,3940995.14319,0.0,1013.0,1445395367.77,0.0,1.44889011595e+11,0.0,1192.68389841,1.13020208248e+11,0.0,0.0,84731852.2208,48291904.0209,1.21394278872e+13,2686441549.26,2.46220332744e+17,15955623.36,0.0,0.0
261,0.0,0.0,0.0346849905363,1.65402899826e+11,3798127227.19,2053471.10967,215507.215248,0.0,298.0,6721691043.81,60206851239.9,1.07504562079e+11,3658533.53083,0.0,1013.0,1499493698.3,0.0,1.42298751767e+11,0.0,1111.95924574,1.13342270166e+11,0.0,0.0,79684364.6756,39287029.6519,1.21330079492e+13,2224922139.28,2.46220332744e+17,15957423.36,0.0,0.0
262,0.0,0.0,0.0241678489776,1.69544145888e+11,3840981714.82,1764290.4755,187314.74983,0.0,298.0,5869740092.79,61431440219.9,1.07461976112e+11,3242423.74744,0.0,1013.0,1542079665.4,0.0,1.40291430552e+11,0.0,1013.58833817,1.13328668662e+11,0.0,0.0,69770476.1845,29809628.61,1.21279543192e+13,1823792801.87,2.46220332744e+17,15959223.36,0.0,0.0
263,0.0,0.0,0.0154221084934,1.72478662558e+11,4012195948.29,1429550.06245,158582.542476,0.0,298.0,5115876064.08,62654287484.5,1.0743089214e+11,2744791.34634,0.0,1013.0,1573163637.46,0.0,1.38843670727e+11,0.0,895.245933824,1.13036387094e+11,0.0,0.0,56492241.4899,20797673.3714,1.21242656835e+13,1476766738.55,2.46220332744e+17,15961023.36,0.0,0.0
264,0.0,0.0,0.00892049731158,1.74205499267e+11,4356825152.4,1109616.72724,133640.986202,0.0,298.0,4372419021.83,63872657357.1,1.07410172369e+11,2230165.71823,0.0,1013.0,1593883408.51,0.0,1.37886709769e+11,0.0,753.802112335,1.12513945733e+11,0.0,0.0,42239543.8196,13124730.6926,1.21218069649e+13,1180550506.49,2.46220332744e+17,15962823.36,0.0,0.0
265,0.0,0.0,0.00465419925569,1.74838298322e+11,4925503764.26,868155.710776,118074.906958,0.0,298.0,3549672846.63,65084288246.6,1.07397757378e+11,1766335.59784,0.0,1013.0,1606298399.12,0.0,1.37316387625e+11,0.0,587.400495805,1.11799719425e+11,0.0,0.0,29579492.1412,7382066.89452,1.21203337476e+13,937949912.36,2.46220332744e+17,15964623.36,0.0,0.0
266,0.0,0.0,0.00218633682851,1.74631214789e+11,5719345672.11,776086.24847,122206.399082,0.0,298.0,2609055858.21,66287309002.1,1.07391142269e+11,1399346.96615,0.0,1013.0,1612913508.28,0.0,1.3701343865e+11,0.0,395.817907686,1.10926681666e+11,0.0,0.0,20178794.6477,3678191.86196,1.21195487733e+13,755192791.416,2.46220332744e+17,15966423.36,0.0,0.0
267,0.0,0.0,0.000911065380691,1.73971662331e+11,6615150519.9,962021.338748,174352.665597,0.0,298.0,1639775236.59,67480225967.9,1.07388021064e+11,1128620.28486,0.0,1013.0,1616034712.57,0.0,1.36870724057e+11,0.0,202.200356224,1.09928194102e+11,0.0,0.0,14074118.81,1613720.9457,1.21191784e+13,634219662.539,2.46220332744e+17,15968223.36,0.0,0.0
268,0.0,0.0,0.000325928753183,1.73213023166e+11,7444883351.75,1951401.83133,395611.019357,0.0,298.0,777034052.235,68662023008.1,1.07386742011e+11,961727.373116,0.0,1013.0,1617313766.15,0.0,1.36812282098e+11,0.0,65.8437339537,1.08842828426e+11,0.0,0.0,10661028.6758,589851.455457,1.21190266231e+13,569531645.694,2.46220332744e+17,15970023.36,0.0,0.0
269,0.0,0.0,0.0,1.72465403912e+11,8158663700.21,18865796.7602,4107600.9882,0.0,298.0,27095335.4543,69833225248.4,1.07386429051e+11,527906.971428,0.0,1013.0,1617626725.63,0.0,1.36797986184e+11,0.0,0.0,1.0770008115e+11,0.0,0.0,5323547.5614,15394.4027826,1.21189894863e+13,553330495.52,2.46220332744e+17,15971823.36,0.0,0.0
270,0.0,0.0,0.0,1.72351684346e+11,8081456435.08,79597292.04,17585311.2057,0.0,298.0,90733.1908985,71005639502.0,1.07386415471e+11,342638.230415,0.0,1013.0,1617640305.63,0.0,1.36797365886e+11,0.0,0.0,1.06544441897e+11,0.0,0.0,3487635.26003,10224.2306842,1.21189878748e+13,553265715.713,2.46220332744e+17,15973623.36,0.0,0.0
271,0.0,0.0,0.0,1.72261690593e+11,7967332975.53,134849159.057,29507417.1068,0.0,298.0,106803.424231,72184310140.0,1.07386404203e+11,192597.777629,0.0,1013.0,1617651574.36,0.0,1.36796851163e+11,0.0,0.0,1.05400987103e+11,0.0,0.0,1985755.87663,7769.90414754,1.21189865376e+13,553211222.328,2.46220332744e+17,15975423.36,0.0,0.0
272,0.0,0.0,0.0,1.72173761219e+11,7849487953.93,182484335.984,39407393.9938,0.0,298.0,120821.26535,73366357442.8,1.07386396568e+11,94139.7794405,0.0,1013.0,1617659208.92,0.0,1.36796502439e+11,0.0,0.0,1.04269471046e+11,0.0,0.0,984053.54285,4689.656672,1.21189856317e+13,553174308.152,2.46220332744e+17,15977223.36,0.0,0.0
273,0.0,0.0,0.0,1.72087660877e+11,7728571006.84,223797478.729,47626737.8734,0.0,298.0,128575.036228,74549261509.0,1.07386392313e+11,40922.6690376,0.0,1013.0,1617663464.2,0.0,1.36796308071e+11,0.0,0.0,1.03149798132e+11,0.0,0.0,434040.423023,2392.75282535,1.21189851267e+13,553153735.0,2.46220332744e+17,15979023.36,0.0,0.0
274,0.0,0.0,0.0,1.72003186948e+11,7605417317.73,259630411.858,54401614.6374,0.0,298.0,132957.640937,75730907885.8,1.07386390268e+11,16118.0083083,0.0,1013.0,1617665508.72,0.0,1.36796214683e+11,0.0,0.0,1.02041953064e+11,0.0,0.0,173579.840908,1070.81632223,1.21189848841e+13,553143850.728,2.46220332744e+17,15980823.36,0.0,0.0
275,0.0,0.0,0.0,1.71920217542e+11,7480826251.79,290653528.865,59926321.755,0.0,298.0,135315.549599,76909486983.4,1.07386389395e+11,5844.62508096,0.0,1013.0,1617666381.67,0.0,1.3679617481e+11,0.0,0.0,1.00945904637e+11,0.0,0.0,63947.2311261,431.40119032,1.21189847805e+13,553139630.524,2.46220332744e+17,15982623.36,0.0,0.0
276,0.0,0.0,0.0,1.71838694148e+11,7355463317.93,317475327.039,64376293.4222,0.0,298.0,136370.90353,78083453804.7,1.07386389057e+11,1978.32021166,0.0,1013.0,1617666720.46,0.0,1.36796159335e+11,0.0,0.0,99861583457.0,0.0,0.0,22001.817668,159.621129204,1.21189847403e+13,553137992.695,2.46220332744e+17,15984423.36,0.0,0.0
277,0.0,0.0,0.0,1.71758592264e+11,7229857065.6,340657325.761,67910494.9118,0.0,298.0,136547.697863,79251503429.2,1.07386388935e+11,632.553281583,0.0,1013.0,1617666842.12,0.0,1.36796153778e+11,0.0,0.0,98788891440.3,0.0,0.0,7153.75398832,55.114137301,1.21189847259e+13,553137404.55,2.46220332744e+17,15986223.36,0.0,0.0
278,0.0,0.0,0.0,1.71679900952e+11,7104426256.74,360704351.091,70669740.7188,0.0,298.0,136111.479509,80412545810.3,1.07386388894e+11,192.967747775,0.0,1013.0,1617666883.13,0.0,1.36796151904e+11,0.0,0.0,97727715425.2,0.0,0.0,2220.02561112,17.9881418568,1.2118984721e+13,553137206.269,2.46220332744e+17,15988023.36,0.0,0.0
279,0.0,0.0,0.0,1.71602612527e+11,6979507053.75,378058925.349,72775819.9163,0.0,298.0,135236.167662,81565678619.6,1.07386388881e+11,56.6469264509,0.0,1013.0,1617666896.27,0.0,1.36796151304e+11,0.0,0.0,96677936161.4,0.0,0.0,663.185382426,5.60918986498,1.21189847195e+13,553137142.78,2.46220332744e+17,15989823.36,0.0,0.0
