,name,smiles,inchi,synonyms
3219,C4NO32M2O2,CCC(C)(O[O])CON(=O)=O,"InChI=1S/C5H10NO5/c1-3-5(2,11-9)4-10-6(7)8/h3-4H2,1-2H3",
3220,C916O,O=CCCC(=O)C(C=O)C(C)(C)[O],"InChI=1S/C9H13O4/c1-9(2,13)7(6-11)8(12)4-3-5-10/h5-7H,3-4H2,1-2H3",
3221,INAHPCHO,OOC(C)(C=O)C(O)CON(=O)=O,"InChI=1S/C5H9NO7/c1-5(3-7,13-11)4(8)2-12-6(9)10/h3-4,8,11H,2H2,1H3",
3222,C137O,[O]CCC(=C)C1CC(C)(C)C1CCC(=O)O,"InChI=1S/C13H21O3/c1-9(6-7-14)10-8-13(2,3)11(10)4-5-12(15)16/h10-11H,1,4-8H2,2-3H3,(H,15,16)",
3223,C829O,OCCC(=O)C(=O)CC(C)(C)[O],"InChI=1S/C8H13O4/c1-8(2,12)5-7(11)6(10)3-4-9/h9H,3-5H2,1-2H3",
3224,NBUTOLAOH,CCC(O)CO,"InChI=1S/C4H10O2/c1-2-4(6)3-5/h4-6H,2-3H2,1H3","1,2-BUTANEDIOL;1,2-Butylene glycol;1,2-Dihydroxybutane;alpha-Butyleneglycol;butane-1,2-diol"
3225,DDECOOH,CCCCCCCCCC(CC)OO,"InChI=1S/C12H26O2/c1-3-5-6-7-8-9-10-11-12(4-2)14-13/h12-13H,3-11H2,1-2H3",
3226,M2HEXBOH,CCCCC(C)(C)O,"InChI=1S/C7H16O/c1-4-5-6-7(2,3)8/h8H,4-6H2,1-3H3","2-METHYL-2-HEXANOL;Butyldimethylcarbinol;2-Methylhexan-2-ol;2-Hexanol, 2-methyl-;tert-HEPTYL ALCOHOL"
3227,MACROOH,OCC(C)(OO)C=O,"InChI=1S/C4H8O4/c1-4(2-5,3-6)8-7/h2,6-7H,3H2,1H3",
3228,C716O,O=CCC(=O)CC([O])C(=O)C,"InChI=1S/C7H9O4/c1-5(9)7(11)4-6(10)2-3-8/h3,7H,2,4H2,1H3",
3229,C111O,CCCCCCC([O])CC(=O)CC,"InChI=1S/C11H21O2/c1-3-5-6-7-8-11(13)9-10(12)4-2/h11H,3-9H2,1-2H3",
3230,TC4H9OOH,OOC(C)(C)C,"InChI=1S/C4H10O2/c1-4(2,3)6-5/h5H,1-3H3",TERT-BUTYL HYDROPEROXIDE;T-Butyl hydroperoxide;Perbutyl H;tert-Butylhydroperoxide;TBHP
3231,C4MDIAL,O=CC=C(C)C=O,"InChI=1S/C5H6O2/c1-5(4-7)2-3-6/h2-4H,1H3",
3232,PR1O2HNO3,OOCC(C)ON(=O)=O,"InChI=1S/C3H7NO5/c1-3(2-8-7)9-4(5)6/h3,7H,2H2,1H3",
3233,ETBEACO3,CCOC(C)(C)C(=O)O[O],"InChI=1S/C6H11O4/c1-4-9-6(2,3)5(7)10-8/h4H2,1-3H3",
3234,PGLYOXOH,CCCC(=O)C(=O)O,"InChI=1S/C5H8O3/c1-2-3-4(6)5(7)8/h2-3H2,1H3,(H,7,8)",2-Oxopentanoic acid;2-Oxovaleric acid;2-Ketopentanoic acid;alpha-Ketovaleric acid;2-Ketovaleric Acid
3235,C4CHOBOOH,CCC(CC=O)OO,"InChI=1S/C5H10O3/c1-2-5(8-7)3-4-6/h4-5,7H,2-3H2,1H3",
3236,TLEMUCO2,[O]OC(C(=O)C)C(O)C1OC1C=O,"InChI=1S/C7H9O6/c1-3(9)6(13-11)5(10)7-4(2-8)12-7/h2,4-7,10H,1H3",
3237,PXYFUONE,O=C1OCC=C1C,"InChI=1S/C5H6O2/c1-4-2-3-7-5(4)6/h2H,3H2,1H3",22122-36-7;SBB055778
3238,PNCATECOOH,CCCC12OOC(C(=C(O)C2(O)OO)N(=O)=O)C1O,"InChI=1S/C9H13NO9/c1-2-3-8-7(12)5(17-19-8)4(10(14)15)6(11)9(8,13)18-16/h5,7,11-13,16H,2-3H2,1H3",
3239,BCKAO,O=C1CCC(O)C(C)([O])CCC2C1CC2(C)C,"InChI=1S/C14H23O3/c1-13(2)8-9-10(13)6-7-14(3,17)12(16)5-4-11(9)15/h9-10,12,16H,4-8H2,1-3H3",
3240,CO24C53O2,[O]OC(C(=O)C)C(=O)C,"InChI=1S/C5H7O4/c1-3(6)5(9-8)4(2)7/h5H,1-2H3",
3241,NDNPHENO2,[O]OC1(O)C(=CC2(OOC1C2ON(=O)=O)N(=O)=O)N(=O)=O,"InChI=1S/C6H4N3O12/c10-6(20-17)2(7(11)12)1-5(8(13)14)3(18-9(15)16)4(6)19-21-5/h1,3-4,10H",
3242,C5MEJPAN,O=CC(O)C(=O)C(=C(C)C(=O)OON(=O)=O)CC,"InChI=1S/C9H11NO8/c1-3-6(8(13)7(12)4-11)5(2)9(14)17-18-10(15)16/h4,7,12H,3H2,1-2H3",
3243,NDMEPHOLOH,CCC12OOC(C)(C=C(C)C2(O)O)C1ON(=O)=O,"InChI=1S/C10H15NO7/c1-4-9-7(16-11(14)15)8(3,17-18-9)5-6(2)10(9,12)13/h5,7,12-13H,4H2,1-3H3",
3244,NMETOLOOH,CCC12OOC(C)(C2ON(=O)=O)C(O)(OO)C=C1,"InChI=1S/C9H13NO8/c1-3-8-4-5-9(11,16-14)7(2,17-18-8)6(8)15-10(12)13/h4-6,11,14H,3H2,1-2H3",
3245,PTCATECOOA,CCC(=C/C=C(\C)/C(=O)O)C(=[O+][O-])O,"InChI=1S/C9H12O5/c1-3-7(9(12)14-13)5-4-6(2)8(10)11/h4-5,12H,3H2,1-2H3,(H,10,11)/b6-4+,7-5?",
3246,CO25C6CHO,O=CCC(=O)CCC(=O)C,"InChI=1S/C7H10O3/c1-6(9)2-3-7(10)4-5-8/h5H,2-4H2,1H3",
3247,C6DICARBO,CCC(=O)C([O])C(O)C=O,"InChI=1S/C6H9O4/c1-2-4(8)6(10)5(9)3-7/h3,5-6,9H,2H2,1H3",
3248,C43NO3CO2H,CCC(C)(ON(=O)=O)C(=O)O,"InChI=1S/C5H9NO5/c1-3-5(2,4(7)8)11-6(9)10/h3H2,1-2H3,(H,7,8)",
3249,HM33C3NO3,OCCC(C)(C)ON(=O)=O,"InChI=1S/C5H11NO4/c1-5(2,3-4-7)10-6(8)9/h7H,3-4H2,1-2H3",
3250,NDMEPHOLO2,CCC12OOC(C)(C=C(C)C2(O)O[O])C1ON(=O)=O,"InChI=1S/C10H14NO8/c1-4-9-7(16-11(13)14)8(3,18-19-9)5-6(2)10(9,12)17-15/h5,7,12H,4H2,1-3H3",
3251,TLEMUCOH,O=CC1OC1C(O)C(O)C(=O)C,"InChI=1S/C7H10O5/c1-3(9)5(10)6(11)7-4(2-8)12-7/h2,4-7,10-11H,1H3",
3252,C7DDICARB,CCC(=O)C=C(C)C=O,"InChI=1S/C7H10O2/c1-3-7(9)4-6(2)5-8/h4-5H,3H2,1-2H3",
3253,IPBZOBPROH,O=C1C=CC2(OOC1C2O)C(C)C,"InChI=1S/C9H12O4/c1-5(2)9-4-3-6(10)7(8(9)11)12-13-9/h3-5,7-8,11H,1-2H3",
3254,MOCOCH2O,COC(=O)C[O],"InChI=1S/C3H5O3/c1-6-3(5)2-4/h2H2,1H3",
3255,HEXANO3,CCCCCCON(=O)=O,"InChI=1S/C6H13NO3/c1-2-3-4-5-6-10-7(8)9/h2-6H2,1H3","HEXYL NITRATE;Nitric acid, hexyl ester;20633-11-8;72245-27-3;n-Hexyl nitrate"
3256,C614CO,OCC(=O)CC(=O)C(=O)C,"InChI=1S/C6H8O4/c1-4(8)6(10)2-5(9)3-7/h7H,2-3H2,1H3",
3257,NC11H24,CCCCCCCCCCC,"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",Undecane;N-UNDECANE;Hendecane;1120-21-4;CCRIS 3796
3258,C625OH,OCCC(=O)C(C)(O)CO,"InChI=1S/C6H12O4/c1-6(10,4-8)5(9)2-3-7/h7-8,10H,2-4H2,1H3",
3259,TM124OLO,CC1=C(C)C([O])(O)C2(C)OOC1C2O,"InChI=1S/C9H13O5/c1-4-5(2)9(11,12)8(3)7(10)6(4)13-14-8/h6-7,10-11H,1-3H3",
3260,IPRFORMO,O=COC(C)(C)[O],"InChI=1S/C4H7O3/c1-4(2,6)7-3-5/h3H,1-2H3",
3261,ETHACET,CCOC(=O)C,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","ETHYL ACETATE;Ethyl ethanoate;Acetoxyethane;Acetic acid, ethyl ester;Ethyl acetic ester"
3262,DICLETOH,ClCC(O)Cl,"InChI=1S/C2H4Cl2O/c3-1-2(4)5/h2,5H,1H2","Ethanol, 1,2-dichloro-;1,2-dichloroethanol;AC1L4G83;AKOS006385443;74054-85-6"
3263,M33C3CO3,[O]OC(=O)C(C)(C)CC,"InChI=1S/C6H11O3/c1-4-6(2,3)5(7)9-8/h4H2,1-3H3",
3264,ENNCATECO2,CCC12OOC(C(=C(O)C2(O)O[O])N(=O)=O)C1ON(=O)=O,"InChI=1S/C8H9N2O11/c1-2-7-6(18-10(15)16)4(19-21-7)3(9(13)14)5(11)8(7,12)20-17/h4,6,11-12H,2H2,1H3",
3265,DICLETO2,[O]OC(Cl)CCl,"InChI=1S/C2H3Cl2O2/c3-1-2(4)6-5/h2H,1H2",
3266,M2BKANO3,O=N(=O)OC(C)C(C)C(=O)C,"InChI=1S/C6H11NO4/c1-4(5(2)8)6(3)11-7(9)10/h4,6H,1-3H3",
3267,IPNCATCOOH,OOC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2O)O,"InChI=1S/C9H13NO9/c1-3(2)8-7(12)5(17-19-8)4(10(14)15)6(11)9(8,13)18-16/h3,5,7,11-13,16H,1-2H3",
3268,INAHPCO2H,OOC(C)(C(=O)O)C(O)CON(=O)=O,"InChI=1S/C5H9NO8/c1-5(14-12,4(8)9)3(7)2-13-6(10)11/h3,7,12H,2H2,1H3,(H,8,9)",
3269,NDNPBNZLO,CCCC12OOC(C=C(N(=O)=O)C2([O])O)(N(=O)=O)C1ON(=O)=O,"InChI=1S/C9H10N3O11/c1-2-3-7-6(21-12(19)20)8(11(17)18,23-22-7)4-5(10(15)16)9(7,13)14/h4,6,13H,2-3H2,1H3",
3270,TM124QONE,O=C1C=C(C)C(=O)C(=C1C)C,"InChI=1S/C9H10O2/c1-5-4-8(10)6(2)7(3)9(5)11/h4H,1-3H3",Cumoquinone;Trimethylquinone;Pseudocumoquinone;p-Pseudocumoquinone;Trimethyl-p-quinone
3271,C625O2,OCCC(=O)C(C)(CO)O[O],"InChI=1S/C6H11O5/c1-6(4-8,11-10)5(9)2-3-7/h7-8H,2-4H2,1H3",
3272,C811OOH,OOCC1CC(C(=O)O)C1(C)C,"InChI=1S/C8H14O4/c1-8(2)5(4-12-11)3-6(8)7(9)10/h5-6,11H,3-4H2,1-2H3,(H,9,10)",
3273,C622PAN,[O-][N+](=O)OOC(=O)CC(CO)C(=C)C,"InChI=1S/C7H11NO6/c1-5(2)6(4-9)3-7(10)13-14-8(11)12/h6,9H,1,3-4H2,2H3",
3274,C826CO3O,CCC(=O)C=CC([O])C(=O)C,"InChI=1S/C8H11O3/c1-3-7(10)4-5-8(11)6(2)9/h4-5,8H,3H2,1-2H3",
3275,M3PE,CCC(C)CC,"InChI=1S/C6H14/c1-4-6(3)5-2/h6H,4-5H2,1-3H3","3-METHYLPENTANE;Pentane, 3-methyl-;96-14-0;Diethylmethylmethane;AC1L1OF1"
3276,CH3CCH3OOC,[O-][O+]=C(C)C,InChI=1S/C3H6O2/c1-3(2)5-4/h1-2H3,
3277,CH3CCH3OOB,[O-][O+]=C(C)C,InChI=1S/C3H6O2/c1-3(2)5-4/h1-2H3,
3278,M2HEXANO3,CC(C)CCC(C)ON(=O)=O,"InChI=1S/C7H15NO3/c1-6(2)4-5-7(3)11-8(9)10/h6-7H,4-5H2,1-3H3",
3279,CH2CLCOOH,OOCCCl,"InChI=1S/C2H5ClO2/c3-1-2-5-4/h4H,1-2H2",
3280,BCLKAOOH,O=CCCC(=O)C1CC(C)(C)C1CC(OO)C(=O)C,"InChI=1S/C14H22O5/c1-9(16)13(19-18)7-11-10(8-14(11,2)3)12(17)5-4-6-15/h6,10-11,13,18H,4-5,7-8H2,1-3H3",
3281,HO3C86O2,CCC(O)CCC(CC)O[O],"InChI=1S/C8H17O3/c1-3-7(9)5-6-8(4-2)11-10/h7-9H,3-6H2,1-2H3",
3282,TM123OLOOH,OOC1(O)C2OOC(C)(C2O)C(=C1C)C,"InChI=1S/C9H14O6/c1-4-5(2)9(11,14-12)7-6(10)8(4,3)15-13-7/h6-7,10-12H,1-3H3",
3283,C6H13CHO,CCCCCCC=O,"InChI=1S/C7H14O/c1-2-3-4-5-6-7-8/h7H,2-6H2,1H3",Heptanal;Heptaldehyde;Enanthaldehyde;n-Heptaldehyde;Enanthal
3284,C41O,OCC([O])C(O)C=O,"InChI=1S/C4H7O4/c5-1-3(7)4(8)2-6/h1,3-4,6-7H,2H2",
3285,CHOMOHCO3H,CC(O)(C=O)C(=O)OO,"InChI=1S/C4H6O5/c1-4(7,2-5)3(6)9-8/h2,7-8H,1H3",
3286,T123CT1OOH,OOc1c(O)cc(C)c(C)c1C,"InChI=1S/C9H12O3/c1-5-4-8(10)9(12-11)7(3)6(5)2/h4,10-11H,1-3H3",
3287,MXYQONE,O=C1C=C(C)C(=O)C(=C1)C,"InChI=1S/C8H8O2/c1-5-3-7(9)4-6(2)8(5)10/h3-4H,1-2H3","2,6-Dimethylbenzoquinone;m-Xyloquinone;2,6-Dimethyl-p-benzoquinone;2,6-Xyloquinone;527-61-7"
3288,OETLQOH,CCC1=C(C)C(=O)C(O)C(O)C1=O,"InChI=1S/C9H12O4/c1-3-5-4(2)6(10)8(12)9(13)7(5)11/h8-9,12-13H,3H2,1-2H3",
3289,HO2,,,
3290,C3H7CO3,CCCC(=O)O[O],"InChI=1S/C4H7O3/c1-2-3-4(5)7-6/h2-3H2,1H3",
3291,ME2BUOLOOH,OOC(C)(C)C(C)O,"InChI=1S/C5H12O3/c1-4(6)5(2,3)8-7/h4,6-7H,1-3H3",
3292,OETLQO2,[O]OC1C(O)C(=O)C(=C(C)C1=O)CC,"InChI=1S/C9H11O5/c1-3-5-4(2)6(10)9(14-13)8(12)7(5)11/h8-9,12H,3H2,1-2H3",
3293,INANCO2H,O=N(=O)OCC(O)C(C)(ON(=O)=O)C(=O)O,"InChI=1S/C5H8N2O9/c1-5(4(9)10,16-7(13)14)3(8)2-15-6(11)12/h3,8H,2H2,1H3,(H,9,10)",
3294,CO24M3C5OH,CC(C(=O)CO)C(=O)C,"InChI=1S/C6H10O3/c1-4(5(2)8)6(9)3-7/h4,7H,3H2,1-2H3",
3295,HO6CO9C11,CCCCCC(O)CCC(=O)CC,"InChI=1S/C11H22O2/c1-3-5-6-7-11(13)9-8-10(12)4-2/h11,13H,3-9H2,1-2H3",
3296,MBOCOCO,O=CC(=O)C(C)(C)O,"InChI=1S/C5H8O3/c1-5(2,8)4(7)3-6/h3,8H,1-2H3",
3297,IPRMEETO,COC(C)(C)[O],"InChI=1S/C4H9O2/c1-4(2,5)6-3/h1-3H3",
3298,ME3BUOLO,OCC([O])C(C)C,"InChI=1S/C5H11O2/c1-4(2)5(7)3-6/h4-6H,3H2,1-2H3",
3299,ISOPDOH,CC(=C)C(O)CO,"InChI=1S/C5H10O2/c1-4(2)5(7)3-6/h5-7H,1,3H2,2H3","3-methylbut-3-ene-1,2-diol;AC1L49AT;38585-87-4"
3300,HO2M2C4OH,OCCC(C)(C)O,"InChI=1S/C5H12O2/c1-5(2,7)3-4-6/h6-7H,3-4H2,1-2H3","2-Methyl-2,4-butanediol;3-Methyl-1,3-butanediol;3-methylbutane-1,3-diol;2568-33-4;1,3-Butanediol, 3-methyl-"
3301,EOX2MECO3,CCOCC(=O)O[O],"InChI=1S/C4H7O4/c1-2-7-3-4(5)8-6/h2-3H2,1H3",
3302,PECNO3,CCC(CC)ON(=O)=O,"InChI=1S/C5H11NO3/c1-3-5(4-2)9-6(7)8/h5H,3-4H2,1-2H3","pentan-3-yl nitrate;3-Pentanol, nitrate;AC1L3O1Y;AC1Q21WU;AR-1K9962"
3303,C1212OOH,OCCC(=O)C1(OO)CC(C)(C)C1CCC(=O)O,"InChI=1S/C12H20O6/c1-11(2)7-12(18-17,9(14)5-6-13)8(11)3-4-10(15)16/h8,13,17H,3-7H2,1-2H3,(H,15,16)",
3304,C4PAN1,OCCCC(=O)OON(=O)=O,"InChI=1S/C4H7NO6/c6-3-1-2-4(7)10-11-5(8)9/h6H,1-3H2",
3305,C4PAN2,OCCC(O)C(=O)OON(=O)=O,"InChI=1S/C4H7NO7/c6-2-1-3(7)4(8)11-12-5(9)10/h3,6-7H,1-2H2",
3306,C4PAN3,CC(O)CC(=O)OON(=O)=O,"InChI=1S/C4H7NO6/c1-3(6)2-4(7)10-11-5(8)9/h3,6H,2H2,1H3",
3307,C4PAN4,OCC(C)C(=O)OON(=O)=O,"InChI=1S/C4H7NO6/c1-3(2-6)4(7)10-11-5(8)9/h3,6H,2H2,1H3",
3308,C4PAN5,O=N(=O)OOC(=O)C(C)(C)O,"InChI=1S/C4H7NO6/c1-4(2,7)3(6)10-11-5(8)9/h7H,1-2H3",
3309,C4PAN6,O=N(=O)OOC(=O)C(O)C(=O)C,"InChI=1S/C4H5NO7/c1-2(6)3(7)4(8)11-12-5(9)10/h3,7H,1H3",
3310,C4PAN7,OCC=CC(=O)OON(=O)=O,"InChI=1S/C4H5NO6/c6-3-1-2-4(7)10-11-5(8)9/h1-2,6H,3H2",
3311,C4PAN8,C=CC(O)C(=O)OON(=O)=O,"InChI=1S/C4H5NO6/c1-2-3(6)4(7)10-11-5(8)9/h2-3,6H,1H2",
3312,C4PAN9,O=N(=O)OCC=CC(=O)OON(=O)=O,"InChI=1S/C4H4N2O8/c7-4(13-14-6(10)11)2-1-3-12-5(8)9/h1-2H,3H2",
3313,C914OH,O=CC1C(=O)CC(=O)C(O)C1(C)C,"InChI=1S/C9H12O4/c1-9(2)5(4-10)6(11)3-7(12)8(9)13/h4-5,8,13H,3H2,1-2H3",
3314,ETOC2NO3,CCOCCON(=O)=O,"InChI=1S/C4H9NO4/c1-2-8-3-4-9-5(6)7/h2-4H2,1H3",
3315,HO2M2C5OOH,OOCCCC(C)(C)O,"InChI=1S/C6H14O3/c1-6(2,7)4-3-5-9-8/h7-8H,3-5H2,1-2H3",
3316,EIPKAOOH,CCC(=O)C(C)(C)OO,"InChI=1S/C6H12O3/c1-4-5(7)6(2,3)9-8/h8H,4H2,1-3H3",
3317,C512O2,[O]OCCC(=O)CC=O,"InChI=1S/C5H7O4/c6-3-1-5(7)2-4-9-8/h3H,1-2,4H2",
3318,PROPALOOH,CC(OO)C=O,"InChI=1S/C3H6O3/c1-3(2-4)6-5/h2-3,5H,1H3",
3319,C511O,O=CCC([O])C(=O)C,"InChI=1S/C5H7O3/c1-4(7)5(8)2-3-6/h3,5H,2H2,1H3",
3320,C1310OH,OCCC(=C)C(=O)CC(C)(C)C(O)CCC(=O)O,"InChI=1S/C13H22O5/c1-9(6-7-14)10(15)8-13(2,3)11(16)4-5-12(17)18/h11,14,16H,1,4-8H2,2-3H3,(H,17,18)",
3321,CHOC3COO,[O]CC(=O)CC=O,"InChI=1S/C4H5O3/c5-2-1-4(7)3-6/h2H,1,3H2",
3322,HMGLOOA,[O-][O+]=CC(=O)CO,"InChI=1S/C3H4O4/c4-1-3(5)2-7-6/h2,4H,1H2",
3323,C817O,[O]CC(CCC(=O)C)C(=O)C,"InChI=1S/C8H13O3/c1-6(10)3-4-8(5-9)7(2)11/h8H,3-5H2,1-2H3",
3324,C713O2,[O]OC(C)(CC(=O)C)C(=O)C,"InChI=1S/C7H11O4/c1-5(8)4-7(3,11-10)6(2)9/h4H2,1-3H3",
3325,INB1NBCO2H,OCC(ON(=O)=O)C(C)(ON(=O)=O)C(=O)O,"InChI=1S/C5H8N2O9/c1-5(4(9)10,16-7(13)14)3(2-8)15-6(11)12/h3,8H,2H2,1H3,(H,9,10)",
3326,MXYFUO,CC1OC(=O)C(C)([O])C1O,"InChI=1S/C6H9O4/c1-3-4(7)6(2,9)5(8)10-3/h3-4,7H,1-2H3",
3327,HO3C5O,[O]CCC(O)CC,"InChI=1S/C5H11O2/c1-2-5(7)3-4-6/h5,7H,2-4H2,1H3",
3328,C2CL3HOOOH,OOC(Cl)C(O)(Cl)Cl,"InChI=1S/C2H3Cl3O3/c3-1(8-7)2(4,5)6/h1,6-7H",
3329,NOPINAOOH,OOC1CC(=O)C2CC1C2(C)C,"InChI=1S/C9H14O3/c1-9(2)5-3-6(9)8(12-11)4-7(5)10/h5-6,8,11H,3-4H2,1-2H3",
3330,CO23C65O2,CC(CC(=O)C(=O)C)O[O],"InChI=1S/C6H9O4/c1-4(10-9)3-6(8)5(2)7/h4H,3H2,1-2H3",
3331,C5COO2NO2,O=N(=O)OOC(=O)C=CC(=O)C,"InChI=1S/C5H5NO6/c1-4(7)2-3-5(8)11-12-6(9)10/h2-3H,1H3",
3332,C914O2,[O]OC1C(=O)CC(=O)C(C=O)C1(C)C,"InChI=1S/C9H11O5/c1-9(2)5(4-10)6(11)3-7(12)8(9)14-13/h4-5,8H,3H2,1-2H3",
3333,C1214O,O=CCCC(=O)C1([O])CC(C)(C)C1CCO,"InChI=1S/C12H19O4/c1-11(2)8-12(16,9(11)5-7-14)10(15)4-3-6-13/h6,9,14H,3-5,7-8H2,1-2H3",
3334,NAPINAO2,[O]OC1(C)C(ON(=O)=O)CC2CC1C2(C)C,"InChI=1S/C10H16NO5/c1-9(2)6-4-7(9)10(3,16-14)8(5-6)15-11(12)13/h6-8H,4-5H2,1-3H3",
3335,C921OOH,OCC(=O)C1(OO)CC(CO)C1(C)C,"InChI=1S/C9H16O5/c1-8(2)6(4-10)3-9(8,14-13)7(12)5-11/h6,10-11,13H,3-5H2,1-2H3",
3336,BCLKBO,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)C[O],"InChI=1S/C14H21O4/c1-14(2)8-11(13(18)4-3-7-15)12(14)6-5-10(17)9-16/h7,11-12H,3-6,8-9H2,1-2H3",
3337,CO356OCOOH,CC(OO)C(=O)OC(=O)C(=O)C,"InChI=1S/C6H8O6/c1-3(7)5(8)11-6(9)4(2)12-10/h4,10H,1-2H3",
3338,C61OH,CC(=O)CC(O)C(C)O,"InChI=1S/C6H12O3/c1-4(7)3-6(9)5(2)8/h5-6,8-9H,3H2,1-2H3","4,5-dihydroxyhexan-2-one;4,5-Dihydroxy-2-hexanone;DHYHX;AC1L4TTL;AC1Q5CG8"
3339,C734OOH,OCC(CC(OO)C(=O)O)C(=O)C,"InChI=1S/C7H12O6/c1-4(9)5(3-8)2-6(13-12)7(10)11/h5-6,8,12H,2-3H2,1H3,(H,10,11)",
3340,MMALANHYO2,CC1(O[O])C(O)C(=O)OC1=O,"InChI=1S/C5H5O6/c1-5(11-9)2(6)3(7)10-4(5)8/h2,6H,1H3",
3341,NORLIMO2,O=CC(CCC(=O)C)C(C)(CO)O[O],"InChI=1S/C9H15O5/c1-7(12)3-4-8(5-10)9(2,6-11)14-13/h5,8,11H,3-4,6H2,1-2H3",
3342,C6H5C2CO2H,OC(=O)Cc1ccccc1,"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)","PHENYLACETIC ACID;Benzeneacetic acid;2-Phenylacetic acid;phenylacetate;Acetic acid, phenyl-"
3343,HO2M2C5O,[O]CCCC(C)(C)O,"InChI=1S/C6H13O2/c1-6(2,8)4-3-5-7/h8H,3-5H2,1-2H3",
3344,H2O2,,,
3345,C614CO23OH,CCC(=O)C(O)C(O)C=O,"InChI=1S/C6H10O4/c1-2-4(8)6(10)5(9)3-7/h3,5-6,9-10H,2H2,1H3",
3346,NTM124QO2,[O]OC1(C)C(ON(=O)=O)C(=O)C(=C(C)C1=O)C,"InChI=1S/C9H10NO7/c1-4-5(2)7(12)9(3,17-15)8(6(4)11)16-10(13)14/h8H,1-3H3",
3347,C63NO32O2,CCCC(ON(=O)=O)C(C)O[O],"InChI=1S/C6H12NO5/c1-3-4-6(5(2)12-10)11-7(8)9/h5-6H,3-4H2,1-2H3",
3348,PRONO3AO2,[O]OCC(C)ON(=O)=O,"InChI=1S/C3H6NO5/c1-3(2-8-7)9-4(5)6/h3H,2H2,1H3",
3349,C10PAN1,CCCCCCCC(O)CC(=O)OON(=O)=O,"InChI=1S/C10H19NO6/c1-2-3-4-5-6-7-9(12)8-10(13)16-17-11(14)15/h9,12H,2-8H2,1H3",
3350,C10PAN2,O=N(=O)OOC(=O)CC1CC(C(=O)C)C1(C)C,"InChI=1S/C10H15NO6/c1-6(12)8-4-7(10(8,2)3)5-9(13)16-17-11(14)15/h7-8H,4-5H2,1-3H3",
3351,C23O3MO,CC([O])OC(=O)C(=O)C,"InChI=1S/C5H7O4/c1-3(6)5(8)9-4(2)7/h4H,1-2H3",
3352,PEBO,CCCC(C)[O],"InChI=1S/C5H11O/c1-3-4-5(2)6/h5H,3-4H2,1-2H3",
3353,H13C43CHO,CC(O)(CCO)C=O,"InChI=1S/C5H10O3/c1-5(8,4-7)2-3-6/h4,6,8H,2-3H2,1H3",
3354,ACPRONEOOH,OOC(OC(=O)C)C(=O)C,"InChI=1S/C5H8O5/c1-3(6)5(10-8)9-4(2)7/h5,8H,1-2H3",
3355,C3DIALO,O=CC([O])C=O,InChI=1S/C3H3O3/c4-1-3(6)2-5/h1-3H,
3356,TLBIPERNO3,O=N(=O)OC1C=CC2(C)OOC1C2O,"InChI=1S/C7H9NO6/c1-7-3-2-4(12-8(10)11)5(6(7)9)13-14-7/h2-6,9H,1H3",
3357,MCOCOMOXO,CC(=O)C(=O)OC[O],"InChI=1S/C4H5O4/c1-3(6)4(7)8-2-5/h2H2,1H3",
3358,C61O2,[O]OC(CC(=O)C)C(C)O,"InChI=1S/C6H11O4/c1-4(7)3-6(10-9)5(2)8/h5-6,8H,3H2,1-2H3",
3359,CYHXDIOLA,OC1CCCCC1O,"InChI=1S/C6H12O2/c7-5-3-1-2-4-6(5)8/h5-8H,1-4H2",
3360,ETOMEPAN,CCOCC(=O)OON(=O)=O,"InChI=1S/C4H7NO6/c1-2-9-3-4(6)10-11-5(7)8/h2-3H2,1H3",
3361,HEX3ONBO2,CCC(=O)C(CC)O[O],"InChI=1S/C6H11O3/c1-3-5(7)6(4-2)9-8/h6H,3-4H2,1-2H3",
3362,TMB1FUOH,O=C1OC(C)C(C)(O)C1O,"InChI=1S/C6H10O4/c1-3-6(2,9)4(7)5(8)10-3/h3-4,7,9H,1-2H3",
3363,HO5C5CO3,CCCCC(O)C(=O)O[O],"InChI=1S/C6H11O4/c1-2-3-4-5(7)6(8)10-9/h5,7H,2-4H2,1H3",
3364,CO25C73O2,[O]OC(CC(=O)CC)C(=O)C,"InChI=1S/C7H11O4/c1-3-6(9)4-7(11-10)5(2)8/h7H,3-4H2,1-2H3",
3365,MXYMUCNO3,O=CC1(C)OC1C(O)C(ON(=O)=O)C(=O)C,"InChI=1S/C8H11NO7/c1-4(11)6(16-9(13)14)5(12)7-8(2,3-10)15-7/h3,5-7,12H,1-2H3",
3366,C630OOH,OCCC(=C)C(=O)COO,"InChI=1S/C6H10O4/c1-5(2-3-7)6(8)4-10-9/h7,9H,1-4H2",
3367,HO3C3CHO,CCC(O)C=O,"InChI=1S/C4H8O2/c1-2-4(6)3-5/h3-4,6H,2H2,1H3",
3368,CH3SO2O2,[O]OS(=O)(=O)C,"InChI=1S/CH3O4S/c1-6(3,4)5-2/h1H3",
