name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydroperoxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,Aromatic rings,Carbons,HydroCarbon,Atoms,nogroups
METACETNO3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,9,0
PXYMUCO,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,8,0,13,0
DNPXYOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,15,0
TM124MUO2H,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,9,0,13,0
C5OCO3M,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,10,0
PXY1OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,10,0
CH3COCO3H,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,7,0
C9DCCO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,12,0
C816O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,10,0
C512O,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,8,0
C522CO3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,6,0,10,0
MIBKOHAOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,0,10,0
C510OH,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,5,0,12,0
NEOPNO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0
EBFUOOH,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,6,0,11,0
C41CO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,9,0
OXYOLO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,14,0
T123NCATO,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9,0,18,0
C1310O,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,13,0,18,0
CO1H63O,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6,0,9,0
NCRESO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,15,0
CHCL3OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,7,0
BUTAL2NO3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,9,0
EOX2OLBNO3,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,4,0,10,0
C6H5C2CO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8,0,11,0
HOC2H4CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,7,0
NC3OOA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,9,0
BCLKET,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,14,0,17,0
C89CO2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,12,0
C89CO3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,13,0
C1013O2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,10,0,14,0
C726CO3OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,10,0
M33C3CO2H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0
CCLOHCH2O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,6,0
TMBO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,11,0
DNPHENO,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6,0,17,0
C6DCRBBOOH,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,10,0
M2BUOL2OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,7,0
C63O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,9,0
C1210OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,12,0,16,0
NPXYOLO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,16,0
ACCOMECO3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5,0,11,0
C4CO2DCO3H,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,5,0,10,0
DIME35EB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,0
MBOOOA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,7,0
BOX2COMOOH,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,7,0,12,0
C919OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,13,0
NISOPO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,10,0
PTNCATECH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,0,14,0
PTNCATECO,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,0,18,0
M2BUOL2O2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0
NC526O2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,5,0,12,0
DMMBNO3,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,3,0,9,0
C84O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,8,0,11,0
MTCATEC1O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,11,0
C7M2CO5O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,0,12,0
H3C2C4PAN,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,13,0
C4MALOHOOH,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,5,0,10,0
C1211CO3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,13,0,19,0
C515O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,0,10,0
MVKOHBOOH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,9,0
C1213OOH,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,12,0,19,0
NC51O2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,5,0,12,0
CO24C6O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,10,0
C9M2CO6OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10,0,14,0
C7CO3OHOOH,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,7,0,13,0
C722O,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,11,0
HM33C4O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,8,0
CH3SOO2NO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
HEXCNO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,10,0
NBUACETAO2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,10,0
CNO3CLOOH,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,9,0
DNCRESO2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,7,0,19,0
HO2C5O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,7,0
C5MCO2OHO2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,0,11,0
C4MCODBPAN,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,13,0
NO3CH2PAN,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,12,0
BCBNO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,20,0
C4DBMECO3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,8,0,13,0
C7M2CO5OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,11,0
H3M3C6NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,12,0
C5DICARBO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,5,0,10,0
BOX2PROL,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,9,0
C5COCHOO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,8,0
C524CO,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,8,0
BRETPAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,0
C6CODIAL,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,9,0
MXYFUOH,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,6,0,10,0
CL2OHPAN,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,11,0
PROPALO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,6,0
HO3C106NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,10,0,15,0
DNIPBNZLO2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,9,0,21,0
M2C43CO2H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0
C8BCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0
MXYFUO2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,6,0,11,0
TM123BP2OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,13,0
C65NO3CO3H,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,13,0
C534OOH,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,0,12,0
C89O,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,10,0
HO3C86NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,0,13,0
NTMB2FUO,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,7,0,14,0
H13M3C5O2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,6,0,10,0
C915O,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,9,0,12,0
C830O2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,11,0
INAHPCO3,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,5,0,15,0
IPBZMUCO3H,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,9,0,14,0
CO3C75O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,9,0
C43NO3CO3H,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,5,0,12,0
HO2MC5NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,11,0
DETLMUOOH,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,11,0,17,0
C6H5C2OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,9,0
C4M2NO32O2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5,0,11,0
H13M3C5O,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,0,9,0
NPEBQOOH,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,8,0,16,0
ETBEACHO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,8,0
H2M4C65O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,9,0
PETLMUCCO3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,9,0,14,0
C4MNO32OOH,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,11,0
C5CO234O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,5,0,10,0
C830OH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,10,0
HO3C126NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,12,0,17,0
C624CHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,9,0
C136O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,15,0
M22C3CO3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,0,9,0
PXYLOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,10,0
TM124QOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,14,0
IPNNCATOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9,0,22,0
C5DICARBO,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,5,0,9,0
HO2NO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM123O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,10,0
TM123B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0
C1312OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,13,0,18,0
PHAN,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,9,0
COO2C4OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,8,0
C916NO3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9,0,16,0
EBENZOLOH,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,13,0
EBENZOLO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,14,0
IBUTALCO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,7,0
MC5CO2OHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,10,0
C928NO3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,9,0,15,0
IPBZMUCO,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,9,0,14,0
HO3C116OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0,14,0
HO5C6OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,9,0
DNEBNZLO2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,20,0
C3H7CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0
INANCO3H,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,5,0,17,0
CO2HOC61O2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,6,0,10,0
EBENZOLOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,8,0,14,0
NBPINAO2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,16,0
C71OOH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,11,0
M3PECO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0
INANCOCO3,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,5,0,17,0
C919O2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,14,0
NEOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
ME3BUOLNO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,10,0
HM23C4OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,9,0
DNPETOLO2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,21,0
NC6PAN1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,7,0,20,0
INANPAN,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,0,20,0
C823PAN,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,0,17,0
C830NO3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,13,0
ISOPDNO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,10,0
NMBOAO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,11,0
MTBEACHOHO,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,8,0
C624PAN,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,14,0
C8CO2DBAL,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,8,0,11,0
TLFUOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,10,0
C9DCOOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,9,0,13,0
INB1NBCO3H,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,5,0,17,0
HO3C4O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,6,0
PET1OHNO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,13,0
IPRBQO2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,9,0,14,0
MMALNACO3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,5,0,14,0
MXYBPER2OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,12,0
C827CO2H,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,13,0
HC4ACHO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,7,0
IC4H10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
PE1ENEAO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0
EMPONO2OOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,0,18,0
CO36C8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,10,0
A2PANO,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,7,0
TM123BPOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,14,0
TM124OLOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,0,15,0
HVMK,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,6,0
H3M3C5OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,9,0
EBZMUCCO2H,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,12,0
NOPINAO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,11,0
NLIMALO,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,0,17,0
TISOPA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,6,0
TISOPC,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,6,0
MXYQOOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,8,0,13,0
HMVKAO2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,4,0,8,0
NC4H10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0
PEAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0
HO36C11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,13,0
HO36C10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,12,0
C826CO3OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,11,0
MALDALCO3H,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,8,0
CO234C6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,9,0
C1213OH,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,12,0,18,0
OXYQO2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,8,0,13,0
DNCRESO,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,7,0,18,0
NC623OOH,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,6,0,14,0
IC7DCPAN,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,14,0
MC6OTKETO2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,7,0,13,0
C7MJPCO3H,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,9,0,15,0
DMPHOHNO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,12,0
C1213O2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,12,0,19,0
OXYQOH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,0,12,0
C826CO3O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,0,12,0
C133CO,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,13,0,18,0
C151OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,15,0,21,0
ACCOCOETO2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,6,0,12,0
C510O,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,12,0
C3COCPAN,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,13,0
PBFUONE,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,0,9,0
H134M3C5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,9,0
C95O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,9,0,14,0
VINCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
C47CO3,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,5,0,14,0
C623NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,0,13,0
LMKOOA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,13,0
LMKOOB,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,9,0,13,0
HEX1ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0
IPRACBOOH,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,9,0
BUTALAOOH,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,7,0
BCLKCO,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,14,0,18,0
NOAOOA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,9,0
H1MC5O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,8,0
CATECOOA,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,11,0
CHOOMPAN,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,11,0
C7BDCO,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,11,0
C818OOH,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,8,0,13,0
HO2M2C4O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,7,0
PC3ODBCO2H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0
MBOOO,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,7,0
C6COOHCO3H,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,7,0,13,0
C6O132OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,9,0
IPROC21NO3,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,5,0,10,0
NPETLQOOH,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,17,0
C57O2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,5,0,10,0
HOHOC4DIAL,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,8,0
TLEMUCOOH,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,7,0,13,0
C4DBMECO3H,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,13,0
H2M2C65OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,10,0
NC61CO3,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,7,0,17,0
DNOXYOLOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,8,0,20,0
OCCOHCO,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,6,0
HO2C3CO3H,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,0,8,0
LMLKBOOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,9,0,14,0
C57OH,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,9,0
MNNCATECO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,19,0
DMPHGLYOX,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,10,0,12,0
HO3C5NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,10,0
C6CO243OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,9,0
MO2EOLBNO3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,9,0
NBCALOH,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,15,0,22,0
PXY1O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,10,0
C7DCOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,7,0,11,0
IPBZBPROOH,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,9,0,14,0
C4NO3PAN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,15,0
C4DBM2CO3H,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,0,12,0
PNNCATECO2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,0,22,0
IPROPOLPAN,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,10,0
HYETHO2H,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,5,0
C7DCO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,7,0,12,0
NAPINBOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10,0,16,0
EOX2EOL,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,6,0
NBCALO2,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,15,0,23,0
A2PANOO,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,8,0
ACCOETOOH,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5,0,10,0
C717OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,0,12,0
MXYLNO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,12,0
HMACR,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,6,0
HM23C4O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,9,0
C5PAN18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,15,0
CHOC3DIOL,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,7,0
DE35TO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,12,0
MCATECOOA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,12,0
C826OH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0,12,0
C7DDCOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,0,12,0
BCLKCCO,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,14,0,18,0
CO3C4CO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,8,0
COO2C4CO3H,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,5,0,10,0
PEBQCO,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,8,0,12,0
NMETLQO,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,0,16,0
C6H5C2H4O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,10,0
C116O,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,14,0
C6COALCO2H,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,10,0
HM22CO3H,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,9,0
CO3C5CO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,9,0
H2M3C4CO3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,6,0,10,0
C23O3MCHO,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,6,0,10,0
NDNOETLOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9,0,24,0
C616OH,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,6,0,10,0
C826O2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,13,0
C6H5CH2PAN,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,0,14,0
DE35TOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,13,0
NBUACBOH,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,6,0,9,0
HM23C4OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,8,0
OXYMUCOOH,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,8,0,14,0
C62NO33CO,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,0,11,0
