,source,target,flux
3183,DNEBNZLO2,DNEBNZLO,[22.05070912 20.60743882]
3184,PRNO3CO3,PRNO3PAN,[20.5665421 23.30110528]
3185,C63OH,C63O,[16.4560095 -inf]
3186,C63OOH,C63O,[17.94766891 -inf]
3187,C63NO3,C63O,[20.19687898 -inf]
3188,C63O2,C63O,[23.26431322 21.08086824]
3189,PROL1MCO3,PROL1MPAN,[15.86500421 16.32320572]
3190,DNIPBZLOOH,DNIPBNZLO,[17.67939563 -inf]
3191,DNIPBNZLO2,DNIPBNZLO,[22.21884517 20.81026879]
3192,PROPALOOH,PROPALO,[17.99160503 -inf]
3193,CHOPRNO3,PROPALO,[21.47851253 -inf]
3194,PROPALO2,PROPALO,[23.62495567 20.53715169]
3195,PROPALO2,PROPALOOH,[19.93178942 19.76670231]
3196,NC3CO3,C4PAN9,[22.50862101 24.47301193]
3197,C5CO234OOH,C5CO234O,[17.64927787 -inf]
3198,C5CO234O2,C5CO234O,[21.58057299 19.76363039]
3199,C515CO3,C515PAN,[19.93421952 21.5825904 ]
3200,PTNCATCOOH,PTNCATECO,[18.84328553 -inf]
3201,PTNCATECO2,PTNCATECO,[24.09783135 17.21973831]
3202,PTNNCATOOH,PTNNCATCO,[19.01312267 -inf]
3203,PTNNCATCO2,PTNNCATCO,[24.35454082 20.19557372]
3204,DNMETOLOOH,DNMETOLO,[18.08554964 -inf]
3205,DNMETOLO2,DNMETOLO,[22.62681687 21.22790164]
3206,T123NCTOOH,T123NCATO,[18.63002415 -inf]
3207,T123NCATO2,T123NCATO,[23.88442166 17.01884805]
3208,T123NNCOOH,T123NNCTO,[18.80002743 -inf]
3209,T123NNCTO2,T123NNCTO,[24.14113115 20.01281827]
3210,T124NCTOOH,T124NCATO,[18.24466898 -inf]
3211,T124NCATO2,T124NCATO,[23.49907628 16.6335004 ]
3212,T124NNCOOH,T124NNCTO,[18.41467338 -inf]
3213,T124NNCTO2,T124NNCTO,[23.75578576 19.62740762]
3214,DNMXYOLOOH,DNMXYOLO,[18.27591945 -inf]
3215,DNMXYOLO2,DNMXYOLO,[22.83347511 21.43764941]
3216,TC4H9O2,TC4H9NO3,[24.40794941 22.80623886]
3217,C5CO23OOH,C5CO23O,[12.10396776 -inf]
3218,C5CO23O2,C5CO23O,[16.78680721 14.73076344]
3219,C4M2AL2OH,C4M2ALOHO,[17.61458858 19.11892013]
3220,C4MALOHOOH,C4M2ALOHO,[19.86672177 -inf]
3221,C4M2ALOHO2,C4M2ALOHO,[24.13198097 22.44470081]
3222,DNOETOLOOH,DNOETOLO,[17.87353776 -inf]
3223,DNOETOLO2,DNOETOLO,[22.41426564 21.00918902]
3224,C7M15CO2OH,C7MCO2DBAL,[18.42474947 18.90452267]
3225,C7MCO2OOH,C7MCO2DBAL,[20.5216346 19.94342125]
3226,C7M15CO2O2,C7MCO2DBAL,[18.59819376 19.20026986]
3227,C7MO3OHOOH,C7MCO3OHO,[16.03408959 -inf]
3228,C7MCO3OHO2,C7MCO3OHO,[20.18154733 19.35762332]
3229,TLEMUCCO3,TLEMUCPAN,[23.33998715 23.11437481]
3230,C815CO2OH,C8CO2DBAL,[18.5379502 18.98511039]
3231,C815CO2OOH,C8CO2DBAL,[20.63649237 20.01548705]
3232,C815CO2O2,C8CO2DBAL,[18.70920926 19.24854333]
3233,C7MJPCO3,C7MJPCO3H,[19.11864253 18.31257693]
3234,C7MJPCO3,C7MJPPAN,[23.57523533 22.07739872]
3235,DNOXYOLOOH,DNOXYOLO,[17.80314769 -inf]
3236,DNOXYOLO2,DNOXYOLO,[22.35251048 20.91861505]
3237,ACCOMECO3,ACCOMEPAN,[26.06399979 25.58712106]
3238,BZEMUCCO3,BZEMUCPAN,[22.63844519 22.6828972 ]
3239,C7MOHCOCO3,C7MOHCOPAN,[23.68191025 21.96627116]
3240,C7OHCO2CO3,C7OHCO2PAN,[23.20528906 21.48749058]
