name,carbons,aromatic_carbons,vinyls,aldehydes,ketones,criegee_radicals,oxy_radicals,peroxy_radicals,nitrates,peroxy_nitrates,acids,alcohols,peroxides,timestamp
C23O3EHO,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
C23O3EO,6,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
C23O3EO2,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
C23O3EOH,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
C23O3MCHO,6,0,0,1,1,0,0,0,0,0,0,0,0,2.0151E+13
C23O3MCO2H,6,0,0,0,1,0,0,0,0,0,1,0,0,2.0151E+13
C23O3MCO3,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
C23O3MCO3H,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
C23O3MCOOH,5,0,0,0,1,0,0,0,0,0,0,0,1,2.0151E+13
C23O3MCPAN,6,0,0,0,1,0,0,0,0,1,0,0,0,2.0151E+13
C23O3MO,5,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
C23O3MO2,5,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
C23O3MOH,5,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
C24O3CCO2H,5,0,0,0,0,0,0,0,0,0,1,0,0,2.0151E+13
C4CHOAO2,5,0,0,1,0,0,0,1,0,0,0,0,0,2.0151E+13
C4CHOAOOH,5,0,0,1,0,0,0,0,0,0,0,0,1,2.0151E+13
C6O4KETO,6,0,0,0,2,0,1,0,0,0,0,0,0,2.0151E+13
C6O4KETO2,6,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
C6O4KETOOH,6,0,0,0,2,0,0,0,0,0,0,0,1,2.0151E+13
C6OTKETCO,6,0,0,0,2,0,0,0,0,0,0,0,0,2.0151E+13
C6OTKETO,6,0,0,0,2,0,1,0,0,0,0,0,0,2.0151E+13
C6OTKETO2,6,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
C6OTKETOH,6,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
C6OTKETOOH,6,0,0,0,2,0,0,0,0,0,0,0,1,2.0151E+13
C6OTRIKET,6,0,0,0,2,0,0,0,0,0,0,0,0,2.0151E+13
CATEC1O,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
CATEC1O2,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
CATEC1OOH,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
CATECHOL,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
CO14O3CHO,4,0,0,2,0,0,0,0,0,0,0,0,0,2.0151E+13
CO14O3CO2H,4,0,0,1,0,0,0,0,0,0,1,0,0,2.0151E+13
CO356OCO,6,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
CO356OCO2,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
CO356OCOOH,6,0,0,0,1,0,0,0,0,0,0,0,1,2.0151E+13
DNCRES,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNCRESO,7,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNCRESO2,7,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNCRESOOH,7,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNEBNZLO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNEBNZLO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNEBNZLOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNEBNZOL,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNIPBNZLO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNIPBNZLO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNIPBNZOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNIPBZLOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNMETOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNMETOLO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNMETOLO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNMETOLOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNMXYOL,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNMXYOLO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNMXYOLO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNMXYOLOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNOETOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNOETOLO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNOETOLO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNOETOLOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNOXYOL,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNOXYOLO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNOXYOLO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNOXYOLOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNPBNZLO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNPBNZLO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNPBNZLOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNPBNZOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNPETOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNPETOLO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNPETOLO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNPETOLOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNPHEN,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNPHENO,6,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNPHENO2,6,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNPHENOOH,6,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNPXYOL,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNPXYOLO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNPXYOLO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNPXYOLOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNT123BOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNT123LO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNT123LO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNT123LOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
DNT124BOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
DNT124LO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
DNT124LO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
DNT124LOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
EBENZO2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
EBENZOOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
ECATEC1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
ECATEC1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
ECATEC1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
ECATECHOL,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
EMALANHY,6,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
EMALANHYO,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
EMALANHYO2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
EMALNHY2OH,6,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
EMALNHYOOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
ENCATECH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
ENCATECO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
ENCATECO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
ENCATECOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
ENNCATCOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
ENNCATECO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
ENNCATECO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
IC4CHOAO2,5,0,0,1,0,0,0,1,0,0,0,0,0,2.0151E+13
IC4CHOAOOH,5,0,0,1,0,0,0,0,0,0,0,0,1,2.0151E+13
IP3ODBCO2H,7,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
IPBENZO2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPBENZOOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPCATC1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPCATEC1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPCATEC1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPCATECHOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPMALANHY,7,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPMALANHYO,7,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
IPMALNHYO2,7,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
IPMLNHY2OH,7,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
IPMLNHYOOH,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
IPNCATCOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
IPNCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
IPNCATECO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
IPNCATECO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
IPNNCATCO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
IPNNCATCO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
IPNNCATOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
MC6OTKETO,7,0,0,0,2,0,1,0,0,0,0,0,0,2.0151E+13
MC6OTKETO2,7,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
MC6OTKETOH,7,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
MC6OTKTOOH,7,0,0,0,2,0,0,0,0,0,0,0,1,2.0151E+13
MC6OTRIKET,7,0,0,0,2,0,0,0,0,0,0,0,0,2.0151E+13
MCATEC1O,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MCATEC1O2,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MCATEC1OOH,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MCATECHOL,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MET1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MET1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
METCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MNCATECH,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MNCATECO,7,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
MNCATECO2,7,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
MNCATECOOH,7,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
MNNCATCOOH,7,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
MNNCATECO,7,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
MNNCATECO2,7,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
MTCATEC1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MTCATEC1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MTCTEC1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MTNCATCOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
MTNCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MTNCATECO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
MTNCATECO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
MTNNCATCO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
MTNNCATCO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
MTNNCATOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
MXCATEC1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXCATEC1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXCTEC1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXNCATCOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
MXNCATECH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXNCATECO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
MXNCATECO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
MXNNCATCO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
MXNNCATCO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
MXNNCATOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
MXY1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXY1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
MXYCATECH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NBZFUONE,4,0,0,0,1,0,0,0,1,0,0,0,0,2.0151E+13
NC4DCO2,4,0,1,1,0,0,1,0,0,0,0,0,0,2.0151E+13
NC4DCO2H,4,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
NC4EDCO2,6,0,1,1,0,0,1,0,0,0,0,0,0,2.0151E+13
NC4EDCO2H,6,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
NC4IPDCO2,7,0,1,1,0,0,1,0,0,0,0,0,0,2.0151E+13
NC4IPDCO2H,7,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
NC4MDCO2,5,0,1,1,0,0,1,0,0,0,0,0,0,2.0151E+13
NC4MDCO2H,5,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
NC4PDCO2,7,0,1,1,0,0,1,0,0,0,0,0,0,2.0151E+13
NC4PDCO2H,7,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
NC5MDCO2H,6,0,1,0,1,0,0,0,0,0,1,0,0,2.0151E+13
NCATECHOL,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NCATECO,6,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
NCATECO2,6,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
NCATECOOH,6,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
NCRES1O,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NCRES1O2,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NCRES1OOH,7,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NDNCRESO,7,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNCRESO2,7,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNCRESOOH,7,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNEBNZLO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNEBNZLO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNEBZLOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNIPBLOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNIPBZLO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNIPBZLO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNMETLOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNMETOLO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNMETOLO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNMXYLOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNMXYOLO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNMXYOLO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNOETLOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNOETOLO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNOETOLO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNOXYLOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNOXYOLO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNOXYOLO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNPBNZLO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNPBNZLO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNPBZLOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNPETLOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNPETOLO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNPETOLO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNPHENO,6,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNPHENO2,6,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNPHENOOH,6,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNPXYLOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNPXYOLO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNPXYOLO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNT123LO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNT123LO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNT123OOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NDNT124LO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NDNT124LO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NDNT124OOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NEBFUONE,6,0,0,0,1,0,0,0,1,0,0,0,0,2.0151E+13
NEBNZ1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NEBNZ1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NEBNZ1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NIPBFUONE,7,0,0,0,1,0,0,0,1,0,0,0,0,2.0151E+13
NIPBNZ1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NIPBNZ1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NIPBNZ1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NMETOL1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NMETOL1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NMETOL1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NMXYOL1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NMXYOL1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NMXYOL1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NNCATECO,6,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
NNCATECO2,6,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
NNCATECOOH,6,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
NOETOL1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NOETOL1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NOETOL1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NOXYOL1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NOXYOL1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NOXYOL1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPBFUONE,7,0,0,0,1,0,0,0,1,0,0,0,0,2.0151E+13
NPBNZ1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPBNZ1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPBNZ1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPETOL1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPETOL1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPETOL1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPHEN1O,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPHEN1O2,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPHEN1OOH,6,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPXYOL1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPXYOL1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NPXYOL1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NT123L1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NT123L1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NT123L1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NT124L1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NT124L1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
NT124L1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OCATEC1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OET1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OET1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OETCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OTCATEC1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OTCATEC1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OTCTEC1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OTNCATCOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
OTNCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OTNCATECO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
OTNCATECO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
OTNNCATCO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
OTNNCATCO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
OTNNCATOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
OXCATEC1O,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OXCATEC1O2,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OXNCATCOOH,8,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
OXNCATECH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
OXNCATECO,8,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
OXNCATECO2,8,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
OXNNCATCO,8,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
OXNNCATCO2,8,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
OXNNCATOOH,8,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
OXYCATECH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PBENZO2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PBENZOOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PC3ODBCO2H,7,0,1,1,0,0,0,0,0,0,1,0,0,2.0151E+13
PCATEC1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PCATEC1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PCATEC1OOH,8,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PCATECHOL,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PET1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PET1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PETCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PMALANHY,7,0,1,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PMALANHYO,7,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
PMALANHYO2,7,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
PMALNHY2OH,7,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
PMALNHYOOH,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
PNCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PNCATECO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
PNCATECO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
PNCATECOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
PNNCATCOOH,9,0,1,0,0,0,0,0,1,0,0,1,1,2.0151E+13
PNNCATECO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
PNNCATECO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
PRCATC1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PTCATEC1O,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PTCATEC1O2,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PTCTEC1OOH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PTNCATCOOH,9,0,1,0,0,0,0,0,0,0,0,2,1,2.0151E+13
PTNCATECH,9,6,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
PTNCATECO,9,0,1,0,0,0,1,0,0,0,0,2,0,2.0151E+13
PTNCATECO2,9,0,1,0,0,0,0,1,0,0,0,2,0,2.0151E+13
PTNNCATCO,9,0,1,0,0,0,1,0,1,0,0,1,0,2.0151E+13
PTNNCATCO2,9,0,1,0,0,0,0,1,1,0,0,1,0,2.0151E+13
