,0,1,pr  0,dg  0,cl  0,bt  0,ev  0,pr  1,dg  1,cl  1,bt  1
C23O3CCO2H,0.32675457526234164,0.43859215274036695,0.00016217398450589057,0.0005649717514124294,0.001776745262084831,0.0,1.141897681711238e-06,0.00016960847027340295,0.000564652738565782,0.001629549180547977,0.0
C23O3MCO2H,0.32457498812672686,0.40783377024356626,0.00019575606629644127,0.0005649717514124294,0.003283561858882351,0.0,5.3828077951403214e-08,0.00022714179906173126,0.000564652738565782,0.002857774426691361,0.0
C23O3MOH,0.2813900641362004,0.29357592965773543,0.0001921327062624734,0.0005649717514124294,0.0015311498849630615,0.0,2.6295650296460206e-07,0.00019258275406991632,0.000564652738565782,0.001332222544745875,0.0
C2OHOCO2H,0.0,0.05443187993868745,0.0001260599388621762,0.0002824858757062147,0.0,0.0,3.199168692897446e-07,0.00011968508610497965,0.000282326369282891,0.0,0.0
C3ME3CO2H,0.3848170787633177,0.41416179993770436,0.00013321053171096088,0.0005649717514124294,0.006284656530961059,0.0,2.0053069239786802e-13,0.00013720944994915243,0.000564652738565782,0.005090514451089146,0.0
C517CO2H,0.37913689926770205,0.43004934488452606,0.00031015978008136475,0.0005649717514124294,0.002501030930157442,0.0,3.375651278759199e-05,0.00032396119816021913,0.000564652738565782,0.002107751101779505,0.0
C517OH,0.32348668608375786,0.3464099457533849,0.00023478706367433742,0.0005649717514124294,0.002614245005972011,0.0001578855784534876,4.501655056884131e-05,0.0002589542700925208,0.000564652738565782,0.002094992690749491,0.00015467753640463388
C518CO2H,0.29954171411731545,0.2862179690900363,0.0001239810476274025,0.0005649717514124294,0.015495072735006006,0.0,6.511621056484705e-06,0.00011535383240412397,0.000564652738565782,0.013811618287576616,0.0
C519CO2H,0.26954455353399687,0.2939122001457456,0.0002665785283681801,0.0005649717514124294,0.004124696995189166,0.0,2.0114503576930245e-06,0.0002774223678616511,0.000564652738565782,0.0037446880330796453,0.0
C523OH,0.0,0.0,9.083024376735684e-05,0.0005649717514124294,0.003898265013083973,7.982081822724348e-07,2.5580710673457763e-10,9.09126840154785e-05,0.000564652738565782,0.0033170841963521794,7.973068886836799e-07
C524OH,0.21382412980183718,0.19157696190931786,8.85086657094917e-05,0.0002824858757062147,0.0,0.0,9.793933497127232e-09,8.927023029700813e-05,0.000282326369282891,0.0,0.0
C54OH,0.0,0.0,9.796059491721987e-05,0.0005649717514124294,0.003081956607731781,0.0,8.722522044519801e-10,9.59168242141155e-05,0.000564652738565782,0.002742602759927902,0.0
C56OH,0.0,0.0,0.00010243937237811288,0.0005649717514124294,0.002983088092110631,0.0,5.442217972498713e-09,0.00010179540841518342,0.000564652738565782,0.002422034913482176,0.0
C622CO2H,0.3620890029943291,0.3222146306805183,0.00027538419476287715,0.0005649717514124294,0.010801474296459742,0.0,7.118998232363644e-06,0.0002799328664749244,0.000564652738565782,0.010337184424291438,0.0
C622OH,0.30731398337195454,0.2513535809996147,0.00025905303800335125,0.0002824858757062147,0.0,0.0,1.1010475032074055e-05,0.00025820905905167264,0.000282326369282891,0.0,0.0
C624CO2H,0.24944559244551429,0.1750940424999726,0.00018399116887369183,0.0005649717514124294,0.00596744189863385,0.0,1.8562820080173324e-08,0.00017697224453002444,0.000564652738565782,0.00572165607625452,0.0
C624OH,0.14385550730594032,0.04046873088922624,0.00012016642348375467,0.0005649717514124294,0.004536415078336998,0.0,2.8622289250465445e-08,0.0001184935019292883,0.000564652738565782,0.004222782308751909,0.0
C656OH,0.2378781738095725,0.3374022545905697,0.00013921033822338822,0.0005649717514124294,0.013533832887771144,0.00014064428171640302,7.541106512065224e-07,0.00013754164565000783,0.000564652738565782,0.01183291944112965,0.00013833274518661846
C6H13CO2H,0.3703051273769909,0.483014034168886,0.0002519326175710355,0.0005649717514124294,0.013717317982638666,0.0,4.278167136317359e-06,0.00021479883125536108,0.000564652738565782,0.012078437021138602,0.0
C6H5C2CO2H,0.27730891313599215,0.3638774852249978,0.00011834575235547171,0.0005649717514124294,0.0016032108114188847,0.0,4.551038830000394e-09,0.00011574932801347625,0.000564652738565782,0.0014974531008070313,0.0
C6H5C2OH,0.2682756131875886,0.2778793284463841,9.366751167964048e-05,0.0002824858757062147,0.0,0.0,6.53799641028411e-14,9.256403600610106e-05,0.000282326369282891,0.0,0.0
C6H5CH2OH,0.32269669064061685,0.3271391868141714,6.722810500006539e-05,0.0002824858757062147,0.0012401342960430177,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.001182723802312212,0.0
C6OTKETOH,0.2141848279878537,0.22488321311924594,0.00010913891272758337,0.0005649717514124294,0.0004106349766213606,0.0,5.8082623815975055e-08,0.00011016022304042677,0.000564652738565782,0.00041162116811278913,0.0
C720OH,0.23062913912245764,0.19861819008869533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C731CO2H,0.35168391783617997,0.2681481215997426,0.00016648346626430563,0.0005649717514124294,0.0023481963181493848,0.0,1.1849961506871977e-06,0.00015983771717003638,0.000564652738565782,0.0021025284819270232,0.0
C731OH,0.24844155799568804,0.14866711633431945,8.084566462542105e-05,0.0005649717514124294,0.004419173417007187,0.0,6.730279926137005e-15,7.770094311889834e-05,0.000564652738565782,0.004115714161730439,0.0
C732OH,0.27241544077124424,0.19271057409143852,0.00013177689406686062,0.0005649717514124294,0.0024162497635735612,0.0,2.4562517028002767e-06,0.00012779626659439923,0.000564652738565782,0.0021432153360366525,0.0
C733OH,0.2976054089862583,0.1994317259123847,0.00010404058842106349,0.0005649717514124294,0.00390375564930282,0.0,5.565041235944633e-12,0.00010221315554023567,0.000564652738565782,0.003405731390870007,0.0
C734OH,0.3230328482324096,0.26245238467876697,0.00013622043081794934,0.0005649717514124294,0.0025002303360465985,0.0,1.8937394244955732e-06,0.00012962253326763364,0.000564652738565782,0.0021345884970529194,0.0
C7ADCOH,0.0514501553826507,0.046893290099014814,0.00010082829022985739,0.0005649717514124294,0.0015289151677239932,0.0,2.422211580558381e-09,9.890764255903242e-05,0.000564652738565782,0.0013423940461419967,0.0
C810OH,0.13984671168466195,0.0,6.722810500006539e-05,0.0002824858757062147,0.0004030814118589766,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.00033016348542620776,0.0
C811OH,0.3031148149028868,0.2834108147924143,0.0001145574143406661,0.0005649717514124294,0.002833202518042768,0.0,3.2607229350559294e-06,0.00011165940952581739,0.000564652738565782,0.0025983279299688746,0.0
BZFUOH,0.3127360527782048,0.3217117200893452,6.722810500006539e-05,0.0002824858757062147,0.0014576328607909506,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.0012189646982120948,0.0
C813OH,0.14922479261814314,0.07413966540591643,0.00010701022384497346,0.0005649717514124294,0.0003958026544995352,0.0,4.696903035163222e-14,0.00010605899030359731,0.000564652738565782,0.0003765987897510277,0.0
C822CO2H,0.4126978494718921,0.26313448696001407,0.00012976431430736043,0.0005649717514124294,0.0003986320230972452,0.0,1.119137079396367e-07,0.00013018289912225154,0.000564652738565782,0.00033245285164034105,0.0
C822OH,0.3109052251274851,0.14251407285429027,7.927722905281374e-05,0.0005649717514124294,0.013439652290325581,0.0,6.112212071288436e-15,8.03671726327402e-05,0.000564652738565782,0.012371850448356758,0.0
C823OH,0.3146071216941464,0.1842198834421565,0.00011602835537356889,0.0005649717514124294,0.01103223531742075,0.0,2.893186065725161e-08,0.00011345045796345169,0.000564652738565782,0.009934246415507319,0.0
C824OH,0.36000113977327086,0.19389700139345475,0.00011550028152380648,0.0005649717514124294,0.004835738670024185,0.0,4.03144066183944e-12,0.00011005852261003645,0.000564652738565782,0.004292967299740246,0.0
C825OH,0.3682474969034771,0.25498953754035875,0.00019308116817422992,0.0005649717514124294,0.010399331354963856,0.0,6.54369589170197e-08,0.000180748554176106,0.000564652738565782,0.009528309663813928,0.0
C826OH,0.2686051732252803,0.14734607861545654,6.722810500006539e-05,0.0002824858757062147,0.003963136093762964,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.0036406834242418908,0.0
C89OH,0.14546902493225117,0.03387573330787263,6.722810500006539e-05,0.0002824858757062147,0.003179369890517578,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.0028033335605722643,0.0
C89O,0.0,0.0,0.00034263383336375464,0.0014124293785310734,0.0036519542413373423,2.2988395649446122e-05,3.3151964280763988e-06,0.00033818645894748974,0.001411631846414455,0.003205159691870506,2.296243839408998e-05
C923OH,0.4343345949093372,0.2896501170403497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C924OH,0.39941852944183626,0.26969156387399423,0.00010673176908386397,0.0002824858757062147,0.0,0.0,2.2709961132488563e-07,0.0001118503221231855,0.000282326369282891,0.0,0.0
C96O,0.0,0.06898322310085929,0.0003322539004278497,0.0008474576271186442,0.0030689031954875172,4.126736302348488e-05,7.077417308336081e-06,0.0003229601681471893,0.000846979107848673,0.002842924463336946,4.122076614494625e-05
C97O,0.0,0.03316446060019434,0.0004147679216339982,0.0008474576271186442,0.003929989936073038,4.9888011392027174e-05,1.9443008857665032e-05,0.0004055344987074314,0.000846979107848673,0.003527795522048628,4.983168054272999e-05
C97OH,0.27262248481944,0.2581547252561724,0.0002091754163003731,0.0005649717514124294,0.0033976304717058432,0.0,1.0093370851149584e-05,0.00020062957232472013,0.000564652738565782,0.003142108005201972,0.0
C98OH,0.2608896267632538,0.20517824299633433,0.00018656733616288378,0.0005649717514124294,0.003923799166126379,0.0,1.716130421809087e-05,0.00018117904615733572,0.000564652738565782,0.0036814654263393276,0.0
CH3CCH3OOA,0.0,0.0,7.456778574604454e-05,0.0008474576271186442,0.0025551458261616543,7.982081822724348e-08,5.234031760453405e-15,7.400234410402213e-05,0.000846979107848673,0.002347927528955059,4.783841332102078e-07
CHCL2OH,0.1999853871279471,0.2541544611543573,9.916470674512938e-05,0.0005649717514124294,0.0003415154171322163,0.0,1.511785422585915e-08,9.856936227503386e-05,0.000564652738565782,0.00036830260917728033,0.0
CHOC2CO2H,0.23046475236625558,0.23885690036184504,0.00013492726911890025,0.0005649717514124294,0.0017234869900805193,0.0,1.473213157025759e-06,0.00013228492101630953,0.000564652738565782,0.00144550746121181,0.0
CO2C3OOB,0.0,0.0,7.531645258837457e-05,0.0005649717514124294,0.0025054068510915804,3.192832729089739e-07,4.732043780228151e-14,7.448389465845192e-05,0.000564652738565782,0.0020112096442080176,3.189227554734719e-07
CO2C4CO2H,0.34261158968264877,0.4737832014079516,0.00036076397553091733,0.0002824858757062147,0.0,0.0,9.305486719447245e-06,0.000361272666250495,0.000282326369282891,0.0,0.0
CO2C4DIAL,0.34230183676980075,0.47162077107480155,0.0002774059942604086,0.0002824858757062147,0.0,0.0,1.9254631538410513e-07,0.00027183940752630145,0.000282326369282891,0.0,0.0
CYHEXONE,0.6375072712321741,0.6369419273680282,6.722810500006539e-05,0.0005649717514124294,0.022912407310677015,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.019795641316127544,0.0
DDECOH,0.34328835371808836,0.3467697840956754,8.921668395523177e-05,0.0002824858757062147,0.0,0.0,3.6163756518655206e-14,9.213981511768584e-05,0.000282326369282891,0.0,0.0
DECOH,0.3113626267482893,0.3186883732366393,8.389136866864338e-05,0.0005649717514124294,0.013640948293921562,0.0,6.805495275786803e-15,8.304175046845696e-05,0.000564652738565782,0.012225051544629688,0.0
DM124OHNO2,0.5142517778644496,0.6142980459503358,0.0004810994059039588,0.0005649717514124294,0.000504657820175099,2.2349829103628175e-06,4.863193748816936e-06,0.0004786648516483882,0.000564652738565782,0.0004957649171355856,2.2324592883143034e-06
DMPHOHNO2,0.49165946612798567,0.5912880209285767,6.722810500006539e-05,0.0002824858757062147,0.0007378524137318297,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.0007811880572645151,0.0
EBFUOH,0.2584119049906948,0.27919153760318544,0.00011310097513128807,0.0005649717514124294,0.002561019597247622,0.0,5.674761033828801e-08,0.0001033862244282403,0.000564652738565782,0.002056552742155981,0.0
EBZBPER2OH,0.29947289720150805,0.2613204976090712,8.25235006513559e-05,0.0005649717514124294,0.0033904507431562077,0.0,4.734675394200328e-14,7.952700423565771e-05,0.000564652738565782,0.0025590222370450596,0.0
ETACETOH,0.19190601684529876,0.23041707557407604,9.247204990953723e-05,0.0005649717514124294,0.0024909936824122677,0.0,3.5485029656255487e-10,8.784188197710198e-05,0.000564652738565782,0.0022115413185551536,0.0
ETHACETOH,0.2705626684518479,0.29752680927035696,8.985468360224715e-05,0.0005649717514124294,0.001255524471866504,0.0,7.426975482145963e-10,8.643646848187743e-05,0.000564652738565782,0.0011920400067343823,0.0
ETHGLY,0.41113753453825175,0.44429542257130944,0.0006686842838161233,0.0005649717514124294,0.001060928993879188,0.00010967380424423254,0.0008544908644600332,0.0006687550046160784,0.000564652738565782,0.0008598254680991569,0.00010125797486282734
ETOLOH,0.23351239768710863,0.2276827075885926,8.673046894650852e-05,0.0005649717514124294,0.0026987445775695164,0.0,1.7007476679891187e-13,8.632588980056692e-05,0.000564652738565782,0.0026432703022346528,0.0
HCOOH,0.6383165831562787,0.681798876507038,0.00014218679617337827,0.0005649717514124294,0.0,0.0,1.2783247555000751e-05,0.00013475858492099924,0.000564652738565782,0.0,0.0
HEPTOH,0.2751760344757609,0.2898879389647155,0.00010431198538120038,0.0002824858757062147,0.0,0.0,3.3664875428517018e-12,0.00010597650699951941,0.000282326369282891,0.0,0.0
HEXAOH,0.3174913972842163,0.41395237550524067,0.0001947304948686981,0.0005649717514124294,0.010824833183987732,0.0,5.708556382177183e-06,0.00020998238080290472,0.000564652738565782,0.009266948133409357,0.0
HEXBOH,0.25292529451877993,0.272704036631428,8.917458244728165e-05,0.0005649717514124294,0.01660677834608299,0.0,1.0043001767300431e-13,8.713684628689455e-05,0.000564652738565782,0.014500428829261934,0.0
HEXCOH,0.2589496174833673,0.27564488674817417,8.119811809448083e-05,0.0005649717514124294,0.012398646280765502,0.0,6.23243258455847e-14,8.211971371861853e-05,0.000564652738565782,0.011196482042912192,0.0
HIEPOXB,0.3238555578443813,0.36816187558534513,6.722810500006539e-05,0.0005649717514124294,0.0024616565659315356,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.0022949296232201034,0.0
HMVKBCO2H,0.3405761453165956,0.4461372048350984,0.00046540350992853974,0.0005649717514124294,0.0028380525000556932,0.0,6.702731732935976e-05,0.00047775787367882914,0.000564652738565782,0.0021748343315913326,0.0
HO134C5,0.24358672189638697,0.3509693040911833,0.00012344503330823122,0.0005649717514124294,0.004984543100077681,0.0,2.864579725719016e-06,0.00012433563129563084,0.000564652738565782,0.004299123690198396,0.0
HO13C4OH,0.308850270485499,0.36315742461199985,0.00010975988775216299,0.0005649717514124294,0.0018026903207031706,0.0,2.68345370929131e-07,0.00010197556128959146,0.000564652738565782,0.0015609488735345467,0.0
HO13C5,0.25979095204204633,0.3763307309244473,0.00015844439740493152,0.0005649717514124294,0.0038644720001880027,1.4287926462676582e-05,8.693945316125718e-06,0.0001605069912617709,0.000564652738565782,0.0030687019661527334,1.3873139863096029e-05
HO25C6,0.2343870503886385,0.25318733742144045,0.00010194202412571791,0.0005649717514124294,0.007515903157066214,0.0,1.3577609029847091e-11,9.934307568383104e-05,0.000564652738565782,0.006459785353178802,0.0
HO25C7,0.25384955418085847,0.2694428622629366,0.00012726372740065123,0.0005649717514124294,0.010832976588605495,4.485929984371083e-05,1.0832919873202968e-10,0.00012363473880419161,0.000564652738565782,0.009794734772741941,4.8316797454230996e-05
HO2C3CO2H,0.21498330549548733,0.3410731366147412,0.00013995387281897357,0.0005649717514124294,0.0031057758013988144,0.0,1.1011418749818354e-05,0.0001361630140921978,0.000564652738565782,0.0025705350016880374,0.0
HO2C43CO2H,0.0,0.0,8.115089740064679e-05,0.0005649717514124294,0.0030520052463005776,0.0,5.451481611931413e-15,8.196623904101548e-05,0.000564652738565782,0.0025600651318176126,0.0
HO2C4CO2H,0.3612584655048668,0.4406968388787072,0.00013224974488445894,0.0005649717514124294,0.0067113730805050805,0.0,1.5631073626247772e-07,0.0001349997610812211,0.000564652738565782,0.005528772761258286,0.0
HO2M2C4OH,0.0,0.0,9.612350549926621e-05,0.0005649717514124294,0.002841928143770438,0.0,1.255738802828805e-13,9.3539471046874e-05,0.000564652738565782,0.0024976546190663223,0.0
HO36C10,0.28389563801489326,0.29532555586946396,0.00010089940786399922,0.0005649717514124294,0.010670293276324707,0.0,2.5543149238464557e-12,0.00010221338482425713,0.000564652738565782,0.009083949659371458,0.0
HO36C11,0.29966233471000975,0.30939826975763635,6.722810500006539e-05,0.0002824858757062147,0.012622383539524001,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.011599923633627248,0.0
HO36C12,0.3145487942242125,0.3228520504202496,8.791731966129146e-05,0.0005649717514124294,0.01080418023163247,0.0,4.129396939671545e-12,9.215932268595499e-05,0.000564652738565782,0.009629244960272274,0.0
HO36C8,0.22796802686589482,0.24145991354505794,0.00010583005632951693,0.0005649717514124294,0.005313735471210868,0.0,1.2917373918898235e-11,0.00010675089193434804,0.000564652738565782,0.004803493203095192,0.0
HO36C9,0.2863484963915058,0.29989075236175566,0.00010237456067846297,0.0005649717514124294,0.012729006093569572,0.0,2.0339458168334803e-10,9.274569507144012e-05,0.000564652738565782,0.011940767847504294,0.0
