,source,target,flux
462,PBZQOH,PBZQCO,[9.96284268 9.96284268]
463,PBZQOOH,PBZQCO,[10.08990511 10.08990511]
464,PBZQO2,PBZQCO,[10.52272593 12.99429879]
465,PBZQO2,PBZQOOH,[9.25539756 9.20931091]
466,PEAO2,PEAOH,[10.69218661 13.16375947]
467,PEBO2,PEBOH,[ 9.97618327 12.44775613]
468,PEBQO2,PEBQOH,[10.52272593 12.99429879]
469,PEBQOH,PEBQCO,[10.06069784 10.06069784]
470,PEBQOOH,PEBQCO,[10.16435286 10.16435286]
471,PEBQO2,PEBQCO,[10.52272593 12.99429879]
472,PEBQO2,PEBQOOH,[9.30290003 9.25681338]
473,C4H9CO3,PENTACID,[11.75449729 14.2259079 ]
474,BZBIPERO2,BZBIPER2OH,[10.52272593 12.99429879]
475,PHC3O2,PHC3OH,[ 9.97618327 12.44775613]
476,PHCOETO2,PHCOETOH,[10.52272593 12.99429879]
477,PHCOMEO2,PHCOMEOH,[10.69218661 13.16375947]
478,C6H5CO3,PHCOOH,[11.75449729 14.2259079 ]
479,PINALO2,PINALOH,[ 8.58040933 11.05198219]
480,PINALOH,PINALO,[ 9.38201704 14.72025002]
481,PINALOOH,PINALO,[ -inf 15.31834378]
482,PINALNO3,PINALO,[ -inf 15.23075918]
483,PINALO2,PINALO,[ 9.29714214 11.42172095]
484,C811CO3,PINIC,[11.75449729 14.2259079 ]
485,C108O2,C108OH,[ 8.58040933 11.05198219]
486,PPRBQO2,PPRBQOH,[10.52272593 12.99429879]
487,PPRBQOH,PPRBQCO,[10.06069784 10.06069784]
488,PPRBQOOH,PPRBQCO,[10.15533604 10.15533604]
489,PPRBQO2,PPRBQCO,[10.52272593 12.99429879]
490,PPRBQO2,PPRBQOOH,[9.31829685 9.2722102 ]
491,PTLQO2,PTLQOH,[10.52272593 12.99429879]
492,PTLQOH,PTLQCO,[10.04532298 10.04532298]
493,PTLQOOH,PTLQCO,[10.15228834 10.15228834]
494,PTLQO2,PTLQCO,[10.52272593 12.99429879]
495,PTLQO2,PTLQOOH,[9.2827207 9.23663405]
496,TC4H9O2,TBUTOL,[ 8.58040933 11.05198219]
497,TLBIPERO2,TLBIPER2OH,[10.52272593 12.99429879]
498,TM123BCO3,TM123BCO2H,[11.75449729 14.2259079 ]
499,TM123BO2,TM123BOH,[10.69218661 13.16375947]
500,TM123BPRO2,TM123BP2OH,[10.52272593 12.99429879]
501,TM124BCO3,TM124BCO2H,[11.75449729 14.2259079 ]
502,TM124BO2,TM124BOH,[10.69218661 13.16375947]
503,TM135BPRO2,TM135BP2OH,[10.52272593 12.99429879]
504,TM135MUCO2,TM135MUOH,[ 9.71812235 12.18969522]
505,TMBCO3,TMBCO2H,[11.75449729 14.2259079 ]
506,TMBO2,TMBOH,[10.69218661 13.16375947]
507,UDECO2,UDECOH,[ 9.97618327 12.44775613]
508,C511OOH,C511O,[ -inf 15.31834378]
509,C511O2,C511O,[11.22465669 13.69327859]
510,C5124COOOH,C5124COO,[ -inf 16.20101267]
511,C5124COO2,C5124COO,[11.57954847 14.04982042]
512,C512O2,C512OH,[10.69218661 13.16375947]
513,C513O2,C513OH,[10.52272593 12.99429879]
514,C514O2,C514OH,[ 9.97618327 12.44775613]
515,C112OOH,C112O,[ -inf 15.05785135]
516,C112O2,C112O,[11.22465669 13.69327859]
517,C519OOH,C519O,[ -inf 14.79055252]
518,C519O2,C519O,[11.00477065 13.47143639]
519,C525OOH,C525O,[ -inf 14.79055252]
520,C525O2,C525O,[10.26852716 12.71266766]
521,C52O2,C52OH,[10.69218661 13.16375947]
522,C531OOH,C531CO,[9.36361198 9.36361198]
523,C531OOH,C531O,[ -inf 15.05785135]
524,C531O2,C531O,[11.57954847 14.04982042]
525,C5CONO34O,C53NO324CO,[24.67082936 24.68146474]
526,C53OOH,C53O,[ -inf 14.79055252]
527,C53O2,C53O,[11.35856772 13.82797457]
528,C54OOH,C54O,[ -inf 14.79055252]
529,C54O2,C54O,[11.35855041 13.82797451]
530,C55OOH,C55O,[ -inf 15.05785135]
531,C55O2,C55O,[11.57954847 14.04982042]
532,C5COCHOOOH,C5COCHOO,[ -inf 15.41604954]
533,C5COCHOO2,C5COCHOO,[11.57954847 14.04982042]
534,C6CO2OHOOH,C5MCO2OHO,[ -inf 15.05785135]
535,C5MCO2OHO2,C5MCO2OHO,[10.12490816 12.55780585]
536,C5NO3OAOOH,C5NO3COAO,[ -inf 15.41664145]
537,C5NO3COAO2,C5NO3COAO,[11.00477065 13.47143639]
538,C5OHCO4OOH,C5OH2CO4O,[ -inf 14.79055252]
539,C5OH2CO4O2,C5OH2CO4O,[11.22465669 13.69327859]
540,C6135COOOH,C6135COO,[ -inf 15.49576047]
541,CY6TRIONO2,C6135COO,[11.57954847 14.04982042]
542,C614O2,C614OH,[10.52272593 12.99429879]
543,C615O2,C615OH,[10.52272593 12.99429879]
544,C616O2,C616OH,[10.52272593 12.99429879]
545,C617O2,C617OH,[10.87927325 13.35084611]
546,C618OOH,C618O,[ -inf 15.31834378]
547,C618O2,C618O,[10.12490816 12.55780585]
548,C61O2,C61OH,[10.50252254 12.9740954 ]
549,C620O2,C620OH,[10.52272593 12.99429879]
550,C623O2,C623OH,[10.65742451 13.12899738]
551,C113O2,C113OH,[10.52272593 12.99429879]
552,C625OOH,C625O,[ -inf 14.79055252]
553,C625O2,C625O,[10.12490816 12.55780585]
554,C625O2,C625OH,[ 9.71812235 12.18969522]
555,C627OOH,C627O,[ -inf 14.79055252]
556,C627O2,C627O,[11.45504396 13.92488314]
557,APINAOOH,APINAO,[ -inf 14.79055252]
558,APINAO2,APINAO,[10.11803842 12.55778142]
559,C63O2,C63OH,[10.50252254 12.9740954 ]
560,C114OOH,C114O,[ -inf 14.79055252]
561,C114O2,C114O,[11.00477065 13.47143639]
562,C66OOH,C66O,[ -inf 14.79055252]
563,C66O2,C66O,[10.98480033 13.45123378]
564,C67O2,C67OH,[10.50252254 12.9740954 ]
565,C6CO2M2OH,C6CO3MOH,[9.61595005 9.61595005]
566,C6CO3OHOOH,C6CO3OH5O,[ -inf 15.05785135]
567,C6CO3OH5O2,C6CO3OH5O,[11.00477065 13.47143639]
568,C6COCHOOOH,C6COCHOO,[ -inf 15.41604954]
569,C6COCHOO2,C6COCHOO,[11.17264677 13.64089179]
570,C6HOCOOOH,C6HO1CO3O,[ -inf 14.79055252]
571,C6HO1CO3O2,C6HO1CO3O,[11.00477065 13.47143639]
572,C6OTKETOOH,C6OTKETO,[ -inf 14.79055252]
573,C6OTKETO2,C6OTKETO,[11.00550113 13.47143888]
574,C716OOH,C716O,[ -inf 15.31834378]
575,C716O2,C716O,[11.00477065 13.47143639]
576,C717O2,C717OH,[ 9.97618327 12.44775613]
577,C718O2,C718OH,[10.69218661 13.16375947]
578,C71OOH,C71O,[ -inf 14.79055252]
579,C71O2,C71O,[11.22465669 13.69327859]
580,C722OOH,C722O,[ -inf 14.79055252]
581,C722O2,C722O,[ 9.38169425 11.57614597]
582,C726CO5OOH,C726CO5O,[ -inf 15.00554916]
583,C726CO5O2,C726CO5O,[11.00477065 13.47143639]
584,C727OOH,C727O,[ -inf 14.79055252]
585,C727O2,C727O,[11.22465669 13.69327859]
586,C728O2,C728OH,[ 9.71812235 12.18969522]
587,C72O2,C72OH,[10.52272593 12.99429879]
588,C730O2,C730OH,[ 9.71812235 12.18969522]
589,BZFUONE,BZFUONOOA,[1.34242268 1.34242268]
590,C122OOH,C122O,[ -inf 15.05785135]
591,C122O2,C122O,[11.22465669 13.69327859]
592,C734OOH,C734O,[ -inf 14.79055252]
593,C734O2,C734O,[12.00034206 14.47142169]
594,APINBOOH,APINBO,[ -inf 14.79055252]
595,APINBO2,APINBO,[11.00387095 13.47143341]
596,C73OOH,C73O,[ -inf 16.52766036]
597,C73O2,C73O,[11.22465669 13.69327859]
598,C7DCO2,C7DCOH,[10.52272593 12.99429879]
599,C7EDCO2,C7EDCOH,[10.52272593 12.99429879]
600,C7M2CO5OOH,C7M2CO5O,[ -inf 14.79055252]
601,C7M2CO5O2,C7M2CO5O,[12.99989671 15.47142022]
602,C817O2,C817OH,[10.69218661 13.16375947]
603,C818OOH,C818O,[ -inf 14.79055252]
604,C818O2,C818O,[9.08554618 9.07604737]
605,C819OOH,C819O,[ -inf 15.22209045]
606,C819O2,C819O,[10.26852716 12.71266766]
607,C81OOH,C81O,[ -inf 15.05785135]
608,C81O2,C81O,[11.22465669 13.69327859]
609,C820OOH,C820O,[ -inf 16.53437481]
610,C820O2,C820O,[10.26852716 12.71266766]
611,C123O2,C123OH,[10.52272593 12.99429879]
612,C102OOH,C102O,[ -inf 15.05785135]
613,C102O2,C102O,[11.22465669 13.69327859]
614,C124OOH,C124O,[ -inf 14.79055252]
615,C124O2,C124O,[11.00477065 13.47143639]
616,C825OOH,C825O,[ -inf 14.79055252]
617,C825O2,C825O,[12.00034206 14.47142169]
618,C84OOH,C84O,[ -inf 14.79055252]
619,C84O2,C84O,[11.00477065 13.47143639]
620,C86OOH,C86O,[ -inf 15.31834378]
621,C86O2,C86O,[ 9.38169425 11.57614597]
622,C87OOH,C87O,[ -inf 14.79055252]
623,C87O2,C87O,[11.35856772 13.82797457]
624,C88OH,C88CO,[9.41161971 9.41161971]
625,C88OOH,C88CO,[9.75663611 9.75663611]
626,C88PAN,C88CO,[8.87506126 8.87506126]
627,C88O2,C88CO,[10.52272593 12.99429879]
628,C88O2,C88OOH,[9.30290003 9.25681338]
629,C8BCOH,C8BCCO,[8.83314711 8.83314711]
630,C8BCOOH,C8BCCO,[9.20951501 9.20951501]
631,C8BCNO3,C8BCCO,[8.26481782 8.26481782]
632,C8BCO2,C8BCCO,[ 9.97618327 12.44775613]
633,C8BCO2,C8BCOOH,[9.30290003 9.25681338]
634,C8M2CO6OOH,C8M2CO6O,[ -inf 14.79055252]
635,C8M2CO6O2,C8M2CO6O,[12.99989671 15.47142022]
636,C922OOH,C922O,[ -inf 15.05785135]
637,C922O2,C922O,[ 9.38169425 11.57614597]
638,C924OOH,C924O,[ -inf 14.79055252]
639,C924O2,C924O,[11.00477065 13.47143639]
640,C92OOH,C92O,[ -inf 15.05785135]
641,C92O2,C92O,[11.22465669 13.69327859]
642,C93O2,C93OH,[10.52272593 12.99429879]
643,C94OOH,C94O,[ -inf 14.79055252]
644,C94O2,C94O,[11.00477065 13.47143639]
645,C96O2,C96OH,[10.69218661 13.16375947]
646,C9DCOH,C9DCCO,[9.49276039 9.49276039]
647,C9DCOOH,C9DCCO,[9.87506126 9.87506126]
648,C9DCNO3,C9DCCO,[8.19865709 8.19865709]
649,C9DCO2,C9DCCO,[ 9.97618327 12.44775613]
650,C9DCO2,C9DCOOH,[9.31829685 9.2722102 ]
651,CATECHOL,CATECOOA,[2.96378783 2.96378783]
652,C4H6,CH2OOD,[2.48057738 2.56151263]
653,C5H8,CH2OOE,[2.78834366 2.85906894]
654,MACR,CH2OOG,[2.01328062 2.08772829]
655,CH3CHOO,CH3CO2H,[20.46796353 20.51938291]
656,CH3CO3,CH3CO2H,[11.42529378 13.88765752]
657,CHOC2H4OOH,CHOC2H4O,[ -inf 15.31834378]
658,CHOC2H4O2,CHOC2H4O,[11.05970008 13.52695174]
659,C413COOOH,CHOC3COO,[ -inf 15.41604954]
660,CHOC3COO2,CHOC3COO,[11.57954847 14.04982042]
661,APINENE,APINOOB,[3.5700029 3.59269171]
662,ALCOCH2OOH,CHOCOCH2O,[ -inf 16.18641451]
663,CHOCOCH2O2,CHOCOCH2O,[11.57954847 14.04982042]
664,C5H8,CISOPA,[9.46226039 9.4484344 ]
665,CISOPAO2,CISOPA,[21.30111175 21.64988135]
666,ISOPBO2,CISOPA,[19.34430192 19.7456812 ]
667,C5H8,CISOPC,[9.37944489 9.36561889]
668,CISOPCO2,CISOPC,[20.45955824 20.82307556]
669,ISOPDO2,CISOPC,[18.86873756 19.28369468]
670,CO235C6OOH,CO235C6O,[ -inf 16.52766036]
671,CO235C6O2,CO235C6O,[11.57954847 14.04982042]
672,CO24C6OOH,CO24C6O,[ -inf 15.05785135]
673,CO24C6O2,CO24C6O,[11.22465669 13.69327859]
674,CO25C6OOH,CO25C6O,[ -inf 14.79055252]
675,CO25C6O2,CO25C6O,[10.98480033 13.45123378]
676,CO25C73OOH,CO25C73O,[ -inf 14.79055252]
677,CO25C73O2,CO25C73O,[11.00477065 13.47143639]
678,CO25C74OOH,CO25C74O,[ -inf 14.79055252]
679,CO25C74O2,CO25C74O,[11.00477065 13.47143639]
680,C23O3ECOOH,C23O3EO,[ -inf 14.79055252]
681,C23O3EO2,C23O3EO,[11.00477065 13.47143639]
682,HEX2ONCO2,CO2HO3C6,[10.52272593 12.99429879]
683,CO2HOC6OOH,CO2HOC61O,[ -inf 15.05785135]
684,CO2HOC61O2,CO2HOC61O,[11.57954847 14.04982042]
685,HO5CO8C10,CO36C10,[9.17098883 9.17098883]
686,HO6CO9C11,CO36C11,[9.19863508 9.19863508]
687,HO7CO10C12,CO36C12,[9.22462627 9.22462627]
688,HO3CO6C8,CO36C8,[9.10978096 9.10978096]
689,HO4CO7C9,CO36C9,[9.1414623 9.1414623]
690,COC4NO3OOH,CO3C4NO3O,[ -inf 14.93468937]
691,CO3C4NO3O2,CO3C4NO3O,[10.47039305 12.92493487]
692,CYHXOLACO,CYC6DIONE,[9.24551267 9.24551267]
693,CHEXO2,CYHEXOL,[ 9.97618327 12.44775613]
694,CYHXOLAOOH,CYHEXOLAO,[ -inf 14.79055252]
695,CYHEXOLAO2,CYHEXOLAO,[11.0045283 13.47143558]
696,C103O2,C103OH,[10.52272593 12.99429879]
697,C104OOH,C104O,[ -inf 14.79055252]
698,C104O2,C104O,[11.00477065 13.47143639]
699,C23O3MCOOH,C23O3MO,[ -inf 14.79055252]
700,C23O3MO2,C23O3MO,[11.00477065 13.47143639]
701,DMEBIPRO2,DMEOBPROH,[10.52272593 12.99429879]
702,DMEPHOH,DMEPH1O,[8.85715151 8.85715151]
703,DMPHCOMOOH,DMPHCOMO,[ -inf 14.79055252]
704,DMPHCOMO2,DMPHCOMO,[11.00477065 13.47143639]
705,EBFUOOH,EBFUO,[ -inf 14.79055252]
706,EBFUO2,EBFUO,[11.00477065 13.47143639]
707,EBZMUCO2,EBZMUCOH,[10.52272593 12.99429879]
708,ECATECHOL,ECATECOOA,[3.44870632 3.44870632]
709,H3C25C6OOH,H3C25C6O,[ -inf 15.22209045]
710,H3C25C6O2,H3C25C6O,[11.35856772 13.82797457]
711,HEX2ONCOOH,HEX2ONCO,[ -inf 14.79055252]
712,HEX2ONCO2,HEX2ONCO,[11.00477065 13.47143639]
713,HEX3ONBOOH,HEX3ONBO,[ -inf 14.79055252]
714,HEX3ONBO2,HEX3ONBO,[10.47039305 12.92493487]
715,HEX3ONCOOH,HEX3ONCO,[ -inf 14.79055252]
716,HEX3ONCO2,HEX3ONCO,[10.47039305 12.92493487]
717,HMACR,HMGLYOOA,[1.59106461 1.59106461]
718,HMVKBOOH,HMVKBO,[ -inf 14.79055252]
719,HMVKBO2,HMVKBO,[11.00460259 13.47143583]
720,HNMVKOOH,HNMVKO,[ -inf 14.79055252]
721,HNMVKO2,HNMVKO,[11.00477065 13.47143639]
722,HOCO3C4OOH,HO1CO3C4O,[ -inf 15.05785135]
723,HO1CO3C4O2,HO1CO3C4O,[11.35856772 13.82797457]
724,C82O2,HO34CO6C8,[10.52272593 12.99429879]
725,HOCO3C5OOH,HOCO3C54O,[ -inf 14.79055252]
726,HOCO3C54O2,HOCO3C54O,[11.00477065 13.47143639]
727,IC7DCO2,IC7DCOH,[10.52272593 12.99429879]
728,ISOPCOOH,IEPOXC,[10.15600367 10.15600367]
729,IPBFUOOH,IPBFUO,[ -inf 14.79055252]
730,IPBFUO2,IPBFUO,[11.00477065 13.47143639]
731,IPBZMUCO2,IPBZMUCOH,[10.52272593 12.99429879]
732,IPCATECHOL,IPCATECOOA,[3.44870632 3.44870632]
733,IPECO2,IPECOH,[ 8.58040933 11.05198219]
734,IC3H7O2,IPROPOL,[ 9.14325169 11.64735109]
735,LIMALAOOH,LIMALAO,[ -inf 14.79055252]
736,LIMALAO2,LIMALAO,[11.00477065 13.47143639]
737,LIMALBOOH,LIMALBO,[ -inf 14.79055252]
738,LIMALBO2,LIMALBO,[11.17922692 13.64752217]
739,LIMALO2,LIMALOH,[ 9.71812235 12.18969522]
740,LIMAO2,LIMAO,[10.11809863 12.55778163]
741,LIMBOOH,LIMBO,[ -inf 14.79055252]
742,LIMBO2,LIMBO,[11.00387878 13.47143343]
743,LIMCO2,LIMCOH,[ 9.71812235 12.18969522]
744,C3NO3COOOH,C3NO3COO,[ -inf 15.41664145]
745,C3NO3COO2,C3NO3COO,[11.57954847 14.04982042]
746,LIMBOO,LIMONONIC,[19.76899353 19.8204129 ]
747,C923CO3,LIMONONIC,[11.75449729 14.2259079 ]
748,LIMONENE,LIMOOB,[3.75016745 3.77746493]
749,LMKAOOH,LMKAO,[ -inf 14.79055252]
750,LMKAO2,LMKAO,[10.11773726 12.55778036]
751,LMKBOOH,LMKBO,[ -inf 14.79055252]
752,LMKBO2,LMKBO,[11.00383179 13.47143328]
753,LIMKET,LMKOOB,[3.60745504 3.60745504]
754,LMLKBOOH,LMLKBO,[ -inf 14.79055252]
755,LMLKBO2,LMLKBO,[11.17922692 13.64752217]
756,MACROO,MACO2H,[20.46796353 20.51938291]
757,MACO3,MACO2H,[11.75449729 14.2259079 ]
758,MALDIALOOH,MALDIALO,[ -inf 14.79055252]
759,MALDIALO2,MALDIALO,[11.00477065 13.47143639]
760,MC6CO2OOH,MC6CO2O,[ -inf 14.79055252]
761,MC6CO2O2,MC6CO2O,[10.12490816 12.55780585]
762,MCATECHOL,MCATECOOA,[3.44715803 3.44715803]
763,MCOCOMOOOH,MCOCOMOXO,[ -inf 14.79055252]
764,MCOCOMOXO2,MCOCOMOXO,[11.57954847 14.04982042]
765,MECOACEOOH,MECOACETO,[ -inf 14.79055252]
766,MECOACETO2,MECOACETO,[11.57954847 14.04982042]
767,METLMUCO2,METLMUCOH,[11.52272593 13.99429879]
768,SC4H9O2,BUT2OL,[ 9.97618327 12.44775613]
769,BUT2OLOOH,BUT2OLAO,[ -inf 14.79055252]
770,BUT2OLO2,BUT2OLAO,[11.0046104 13.47143586]
771,MACR,MGLYOOB,[1.14797919 1.22242685]
772,MIBKBOOH,MIBKBO,[ -inf 14.79055252]
773,MIBKBO2,MIBKBO,[11.00477065 13.47143639]
774,MIBKHO4OOH,MIBKHO4O,[ -inf 14.79055252]
775,MIBKHO4O2,MIBKHO4O,[11.35856772 13.82797457]
776,MPHCOMEOOH,MPHCOMEO,[ -inf 14.79055252]
777,MPHCOMEO2,MPHCOMEO,[11.00477065 13.47143639]
778,METCATECH,MTCATECOOA,[3.44870632 3.44870632]
779,MVKOOH,MVKO,[ -inf 14.79055252]
780,MVKO2,MVKO,[11.35856772 13.82797457]
781,MVKOHBOOH,MVKOHBO,[ -inf 14.79055252]
782,MVKOHBO2,MVKOHBO,[11.00477065 13.47143639]
783,MXYCATECH,MXCATECOOA,[3.44870632 3.44870632]
784,MXYMUCO2,MXYMUCOH,[10.52272593 12.99429879]
785,C3H7CHOO,BUTACID,[20.46796353 20.51938291]
786,C3H7CO3,BUTACID,[11.75449729 14.2259079 ]
787,NAPINAOOH,NAPINAO,[ -inf 14.79055252]
788,NAPINAO2,NAPINAO,[ 9.35819384 11.53053102]
789,NBUTDAOOH,NBUTDAO,[ -inf 14.79055252]
790,NBUTDAO2,NBUTDAO,[10.47039305 12.92493487]
791,NBZQOOH,NBZQO,[ -inf 14.79055252]
792,NBZQO2,NBZQO,[11.22465669 13.69327859]
793,NC102OOH,NC102O,[ -inf 14.79055252]
794,NC102O2,NC102O,[ 9.38169425 11.57614597]
795,ISOPANO3,NC2OOA,[3.31175386 3.31175386]
796,ISOPCNO3,NC3OOA,[3.31175386 3.31175386]
797,ISOP34NO3,NC41OOA,[3.10037055 3.10037055]
798,ISOPDNO3,NC4OOA,[1.54406804 1.54406804]
799,NC623O2,NC623OH,[10.65742451 13.12899738]
800,NC71O,NC71CO,[24.67082936 24.68146474]
801,NC728O2,NC728OH,[ 9.71812235 12.18969522]
802,NC730O2,NC730OH,[ 9.71812235 12.18969522]
803,NIPRBQOOH,NIPRBQO,[ -inf 14.79055252]
804,NIPRBQO2,NIPRBQO,[11.22465669 13.69327859]
805,NLIMALO2,NLIMALOH,[ 9.71812235 12.18969522]
806,NLIMOOH,NLIMO,[ -inf 14.79055252]
807,NLIMO2,NLIMO,[10.12490816 12.55780585]
808,NLMKAOOH,NLMKAO,[ -inf 14.79055252]
809,NLMKAO2,NLMKAO,[10.11773726 12.55778036]
810,NMEBFUOOH,NMEBFUO,[ -inf 14.79055252]
811,NMEBFUO2,NMEBFUO,[10.26852716 12.71266766]
812,NMETLQOOH,NMETLQO,[ -inf 14.79055252]
813,NMETLQO2,NMETLQO,[10.26852716 12.71266766]
814,NMXYFUOOH,NMXYFUO,[ -inf 14.79055252]
815,NMXYFUO2,NMXYFUO,[10.26852716 12.71266766]
816,NMXYQOOH,NMXYQO,[ -inf 14.79055252]
817,NMXYQO2,NMXYQO,[10.26852716 12.71266766]
818,NC4CHO,NOAOOA,[3.07918125 3.07918125]
819,NOETLQOOH,NOETLQO,[ -inf 14.79055252]
820,NOETLQO2,NOETLQO,[11.22465669 13.69327859]
821,C44OOH,C44O,[ -inf 14.79055252]
822,C44O2,C44O,[11.22465669 13.69327859]
823,NOPINBOH,NOPINBCO,[9.25767857 9.25767857]
824,NOPINBOOH,NOPINBCO,[9.53655844 9.53655844]
825,NOPINBNO3,NOPINBCO,[8.78175537 8.78175537]
826,NOPINBO2,NOPINBCO,[ 9.97618327 12.44775613]
827,NOPINBO2,NOPINBOOH,[9.31829685 9.2722102 ]
828,BPINENE,NOPINOOA,[3.04743303 3.09245615]
829,NOXYFUOOH,NOXYFUO,[ -inf 14.79055252]
830,NOXYFUO2,NOXYFUO,[10.26852716 12.71266766]
831,NOXYQOOH,NOXYQO,[ -inf 14.79055252]
832,NOXYQO2,NOXYQO,[11.22465669 13.69327859]
833,NPEBQOOH,NPEBQO,[ -inf 14.79055252]
834,NPEBQO2,NPEBQO,[11.22465669 13.69327859]
835,NPETLQOOH,NPETLQO,[ -inf 14.79055252]
836,NPETLQO2,NPETLQO,[10.26852716 12.71266766]
837,NPPRBQOOH,NPPRBQO,[ -inf 14.79055252]
838,NPPRBQO2,NPPRBQO,[11.22465669 13.69327859]
839,NPTLQOOH,NPTLQO,[ -inf 14.79055252]
840,NPTLQO2,NPTLQO,[11.22465669 13.69327859]
841,NPXYFUOOH,NPXYFUO,[ -inf 14.79055252]
842,NPXYFUO2,NPXYFUO,[10.26852716 12.71266766]
843,NTLFUOOH,NTLFUO,[ -inf 14.79055252]
844,NTLFUO2,NTLFUO,[10.26852716 12.71266766]
845,NTM124QOOH,NTM124QO,[ -inf 14.79055252]
846,NTM124QO2,NTM124QO,[10.26852716 12.71266766]
847,NTMB1FUOOH,NTMB1FUO,[ -inf 14.79055252]
848,NTMB1FUO2,NTMB1FUO,[10.26852716 12.71266766]
849,NTMB2FUOOH,NTMB2FUO,[ -inf 14.79055252]
850,NTMB2FUO2,NTMB2FUO,[10.26852716 12.71266766]
851,OETLMUCO2,OETLMUCOH,[11.52272593 13.99429879]
852,OETCATECH,OTCATECOOA,[3.44870632 3.44870632]
853,OXYCATECH,OXCATECOOA,[3.44870632 3.44870632]
854,OXYMUCO2,OXYMUCOH,[11.52272593 13.99429879]
855,PBFUOOH,PBFUO,[ -inf 14.79055252]
856,PBFUO2,PBFUO,[11.00477065 13.47143639]
857,PBZMUCO2,PBZMUCOH,[10.52272593 12.99429879]
858,PCATECHOL,PCATECOOA,[3.44870632 3.44870632]
859,C4COMOHOOH,C4COMOH3O,[ -inf 15.05785135]
860,C4COMOH3O2,C4COMOH3O,[10.47039305 12.92493487]
861,C656OH,C4COMEOH,[9.26951294 9.26951294]
862,PETLMUCO2,PETLMUCOH,[11.52272593 13.99429879]
863,PHCOETOOH,PHCOETO,[ -inf 14.79055252]
864,PHCOETO2,PHCOETO,[11.00477065 13.47143639]
865,PHCOMEOOH,PHCOMEO,[ -inf 14.79055252]
866,PHCOMEO2,PHCOMEO,[11.17264677 13.64089179]
867,C2H5CHOO,PROPACID,[20.46796353 20.51938291]
868,C2H5CO3,PROPACID,[11.75449729 14.2259079 ]
869,PETCATECH,PTCATECOOA,[3.44870632 3.44870632]
870,T123CATECH,T123CTCOOA,[3.44870632 3.44870632]
871,T124CATECH,T124CTCOOA,[3.44870632 3.44870632]
872,C5H8,TISOPA,[9.46226039 9.4484344 ]
873,ISOPAO2,TISOPA,[21.22677746 21.54683152]
874,ISOPBO2,TISOPA,[20.18922464 20.57007763]
875,C5H8,TISOPC,[9.01146809 8.99764209]
876,ISOPCO2,TISOPC,[19.69787314 20.05181862]
877,ISOPDO2,TISOPC,[19.06803132 19.47816706]
878,TLEMUCO2,TLEMUCOH,[10.52272593 12.99429879]
879,TLFUONE,TLFUONOOA,[1.90308999 1.90308999]
880,TM123MUCO2,TM123MUCOH,[10.52272593 12.99429879]
881,BZEMUCO2,BZEMUCOH,[10.52272593 12.99429879]
882,TM124MUCO2,TM124MUCOH,[10.52272593 12.99429879]
883,TM135BZOL,TM135O,[8.85715151 8.85715151]
884,BZFUOOH,BZFUO,[ -inf 14.79055252]
885,BZFUO2,BZFUO,[11.00477065 13.47143639]
886,A2PANOO,A2PANO,[12.12329985 14.59388739]
887,C4MCODBCO3,C5CODBCO3H,[8.90027875 8.8655365 ]
888,MC4CODBCO3,C5DBCOCO3H,[8.76487457 8.73013233]
889,C5H11CO3,C5H11CO3H,[8.90027875 8.8655365 ]
890,C5NO3CO4O2,C5NO3O4OOH,[9.21771153 9.17162488]
891,C5CONO34O2,C5ONO34OOH,[9.21771153 9.17162488]
892,C5124COCO3,C5TRONCO3H,[8.90027875 8.8655365 ]
893,C6145COO2,C6145COOOH,[9.25539756 9.20931091]
894,C614O2,C614OOH,[9.25539756 9.20931091]
895,C615CO3,C615CO2H,[11.75449729 14.2259079 ]
896,C615CO3,C615CO3H,[8.76487457 8.73013233]
897,C615O2,C615OOH,[9.25539756 9.20931091]
898,C616O2,C616OOH,[9.25539756 9.20931091]
899,C617CO3,C617CO2H,[11.75449729 14.2259079 ]
900,C617CO3,C617CO3H,[8.76487457 8.73013233]
901,C617O2,C617OOH,[9.25539756 9.20931091]
902,C618CO3,C618CO2H,[11.75449729 14.2259079 ]
903,C618CO3,C618CO3H,[8.76487457 8.73013233]
904,C619O2,C619OOH,[9.25539756 9.20931091]
905,C61O2,C61OOH,[9.25539756 9.20931091]
906,C510O2,C510OOH,[9.21771153 9.17162488]
907,C620O2,C620OOH,[9.25539756 9.20931091]
908,C621O2,C621OOH,[9.25539756 9.20931091]
909,C622CO3,C622CO3H,[8.76487457 8.73013233]
910,C622O2,C622OOH,[9.25539756 9.20931091]
911,C623O2,C623OOH,[9.25539756 9.20931091]
912,C624CO3,C624CO3H,[8.76487457 8.73013233]
913,C113O2,C113OOH,[9.33832275 9.2922361 ]
914,C624O2,C624OOH,[9.25539756 9.20931091]
915,C511CO3,C511CO3H,[8.90027875 8.8655365 ]
916,C626CO3,C626CO2H,[11.75449729 14.2259079 ]
917,C626CO3,C626CO3H,[8.76487457 8.73013233]
918,C626O2,C626OOH,[9.25539756 9.20931091]
919,C63O2,C63OOH,[9.25539756 9.20931091]
920,HO5C6O2,C66NO35OH,[7.54997067 7.53720821]
921,ME2BU2OLO2,C4ME3HO23,[10.52272593 12.99429879]
922,ME2BUOLO2,C4ME3HO23,[ 9.71812235 12.18969522]
