,source,target,flux
5433,CO25C7,CO25C73O2,[20.32137364 22.35260578]
5434,CO25C7,CO25C74O2,[23.63477745 24.41983972]
5435,MPHCOMEO,OXYLCO3,[20.51735642 23.80328952]
5436,OXYLCO3H,OXYLCO3,[19.8159533 24.41601268]
5437,MPHCOMEOH,OXYLCO3,[20.23018235 23.94298609]
5438,MPHCOMEOOH,OXYLCO3,[20.27312389 22.30792021]
5439,MPHGLYOX,OXYLCO3,[23.52362842 24.31225486]
5440,OXYLPAN,OXYLCO3,[18.6712936 22.4946804]
5441,MPHCOME,OXYLCO3,[21.26744704 19.44915939]
5442,OXYLAL,OXYLCO3,[20.66172538 24.58238934]
5443,OXYLCO2H,OXYL1O2,[21.82667547 22.82101178]
5444,OXYLCO3H,OXYL1O2,[ -inf 22.73255462]
5445,OXYL1OOH,OXYL1O2,[ -inf 27.34308554]
5446,OXYLAL,OXYL1O2,[19.24587425 21.48638043]
5447,TOL1O,OXYL1O2,[18.15231097 20.83619432]
5448,OXYLCO3,OXYL1O2,[23.10600782 24.10145688]
5449,C524NO3,NC524O2,[ -inf 14.68294365]
5450,NC524OOH,NC524O2,[22.6368818 17.94386952]
5451,BU1ENO3OOH,BU1ENO3O2,[21.10588885 18.23260555]
5452,BUT1ENE,BU1ENO3O2,[21.38506647 15.41290625]
5453,NMVK,HNMVKO2,[ -inf 16.55158997]
5454,C51NO32OOH,C51NO32O2,[19.19506841 17.76830286]
5455,PENT1ENE,C51NO32O2,[18.71677732 19.22031729]
5456,TM135MUOOH,TM135MUCO2,[16.32793709 22.27190729]
5457,TM135OXMUC,TM135MUCO2,[22.73160086 23.43891707]
5458,TM135MUNO3,EPXMALKT,[20.18517842 19.63027741]
5459,TM135MUCO,EPXMALKT,[17.6368764 20.31382143]
5460,TM135OXMUC,EPXMALKT,[20.40881983 22.24149032]
5461,HIEPOXB,HIEB1O2,[22.94292281 23.77964779]
5462,C3M3CHOOOH,C3ME3CHOO2,[24.30056544 25.74125969]
5463,C3ME3CHO,C3ME3CHOO2,[20.25365496 19.43158135]
5464,H2M2C3CO3H,H2M2C3CO3,[22.58637054 23.06942051]
5465,C5PAN11,H2M2C3CO3,[21.57592406 19.80422984]
5466,H2M2C3CHO,H2M2C3CO3,[17.99204225 20.38671533]
5467,MPRBNO3OOH,MPRBNO3O2,[20.63527932 21.2074242 ]
5468,C3M3CHONO3,MPRBNO3O2,[23.71851085 25.19393582]
5469,MEPROPENE,MPRBNO3O2,[19.66302077 18.89684156]
5470,PBENZOLOH,PBENZOLO,[21.06401206 21.97086272]
5471,PBENZOLOOH,PBENZOLO,[16.75825836 22.76932977]
5472,NPBNZOLOH,PBENZOLO,[ -inf 19.07719552]
5473,NPBNZOLOOH,PBENZOLO,[25.26656079 22.96326003]
5474,PBENZOLO2,PBENZOLO,[19.09913537 22.91858463]
5475,ISOPBO2,ISOPBNO3,[13.94765508 17.78583633]
5476,CISOPCO2,C537O2,[23.56507525 26.84846677]
5477,PETLBIPRO,EBFUONE,[17.25195734 19.87056207]
5478,EBZBIPERO,EBFUONE,[17.27307944 21.84172853]
5479,METLBIPRO,EBFUONE,[18.21210416 18.76872316]
5480,OETLBIPRO,EBFUONE,[22.99373815 21.90367061]
5481,C6DICARB,EBFUONE,[18.1158627 19.57942397]
5482,C6CO134,C5CO34CO3,[21.0635461 25.35721177]
5483,C6CO134OOH,C5CO34CO3,[20.10750372 22.80784717]
5484,C6CO134PAN,C5CO34CO3,[20.61857394 21.6132757 ]
5485,C732CO3H,C732CO3,[21.18765862 20.40191871]
5486,C731CO2,C732CO3,[16.83034846 22.24827946]
5487,C732PAN,C732CO3,[19.20813233 23.68569992]
5488,PBZBIPERO,PBFUONE,[16.42288996 18.05500351]
5489,C7DICARB,PBFUONE,[21.48879648 21.50123794]
5490,PETLMUCO3H,PETLMUCCO3,[ -inf 19.2464049]
5491,PETLMUCPAN,PETLMUCCO3,[17.47582143 19.8482944 ]
5492,PETLPOXMUC,PETLMUCCO3,[21.61911828 22.74516696]
5493,HO1C6O,HO3C5CHO,[15.91373594 16.03123098]
5494,HO3C6NO3,HO3C5CHO,[20.26713195 20.98110751]
5495,HO3C6OOH,HO3C5CHO,[23.31334817 24.46100254]
5496,HO3C6O2,HO3C5CHO,[20.03521345 22.42903769]
5497,C7BDCOOH,C7BDCO2,[17.71337765 21.21837161]
5498,C7BDICARB,C7BDCO2,[19.96249095 18.21235549]
5499,EBZMUCCO3H,EBZMUCCO3,[15.24634941 18.11953448]
5500,EBZMUCPAN,EBZMUCCO3,[17.83837417 22.34762628]
5501,EBZPOXMUC,EBZMUCCO3,[19.74488549 21.8644567 ]
5502,C3MCODBPAN,C3MCODBCO3,[ -inf 21.02753906]
5503,MXYOBPEROH,C3MCODBCO3,[21.70348391 24.42307276]
5504,C4MDIAL,C3MCODBCO3,[20.79632243 24.80078597]
5505,NDNT124OOH,NDNT124LO2,[18.30169587 20.38255726]
5506,DNT124BOL,NDNT124LO2,[20.22416143 20.70004634]
5507,EBZMUCCO2H,C715CO2O2,[20.80479771 21.77931206]
5508,EBZMUCCO3H,C715CO2O2,[18.49200143 20.11901663]
5509,EBZPOXMUC,C715CO2O2,[ -inf 18.02783528]
5510,EBZMUCCO3,C715CO2O2,[17.19921849 21.77364574]
5511,NOETOL1OOH,NOETOL1O,[18.9899236 18.67284688]
5512,OET1OHNO2,NOETOL1O,[21.67708885 21.06198177]
5513,NOETOL1O2,NOETOL1O,[22.49038466 19.36060067]
5514,PRPAL2CO2H,PROPALO2,[21.32524921 22.27900965]
5515,PRPAL2CO3H,PROPALO2,[20.61767905 21.57142749]
5516,IBUTDIAL,PROPALO2,[23.74360424 25.17769797]
5517,IBUDIALCO3,PROPALO2,[23.82892042 24.88486525]
5518,CO25C6CO3H,CO25C6CO3,[ -inf 24.37437774]
5519,C627PAN,CO25C6CO3,[21.54164995 21.38129177]
5520,CO25C6CHO,CO25C6CO3,[18.79642201 21.27082335]
5521,BUT2OL,MEK,[20.7037898 19.64302971]
5522,PROL11MO,MEK,[23.41008581 24.22378694]
5523,PROL1MCO3H,MEK,[20.07703829 23.62142941]
5524,SC4H9NO3,MEK,[ -inf 10.92311503]
5525,SC4H9OOH,MEK,[20.9967634 16.43431668]
5526,M2BUOL2O,MEK,[22.79761128 23.694304 ]
5527,C5PAN4,MEK,[ -inf 12.80031969]
5528,PROL1MPAN,MEK,[19.22409334 21.51819315]
5529,SC4H9O,MEK,[19.07011535 23.18988535]
5530,PROL1MCO3,MEK,[22.39428429 23.64456938]
5531,SC4H9O2,MEK,[20.9967634 16.43431668]
5532,NMXYOL1OOH,NMXYOL1O,[ -inf 18.92334447]
5533,MXY1OHNO2,NMXYOL1O,[18.62729457 21.2277494 ]
5534,NMXYOL1O2,NMXYOL1O,[15.70531049 21.34251919]
5535,PBZMUCCO3H,PBZMUCCO3,[15.72997358 22.4012615 ]
5536,PBZMUCPAN,PBZMUCCO3,[21.26552365 23.59085053]
5537,PBZPOXMUC,PBZMUCCO3,[21.1682423 24.97670112]
5538,EPXMKTCO3H,EPXMKTCO3,[15.12441759 18.05814389]
5539,EPXMKTPAN,EPXMKTCO3,[ -inf 18.88529925]
5540,EPXMALKT,EPXMKTCO3,[20.96064152 24.35620901]
5541,HO2CO5C6,C61O2,[21.55744093 25.74560135]
5542,NAOOA,NAOO,[16.57040034 21.51100538]
5543,NPETOL1OOH,NPETOL1O,[20.16852532 20.1836585 ]
5544,PET1OHNO2,NPETOL1O,[21.18778604 21.81419772]
5545,NPETOL1O2,NPETOL1O,[19.71965202 19.65599908]
5546,PXYMUCCO3H,PXYMUCCO3,[ -inf 19.18108602]
5547,PXYMUCPAN,PXYMUCCO3,[21.17746431 21.8856093 ]
5548,PXYEPOXMUC,PXYMUCCO3,[19.36706042 24.02732852]
5549,BZFUONOOA,BZFUONOO,[23.93088128 22.24723375]
5550,NMETOL1OOH,NMETOL1O,[20.1438626 14.25538926]
5551,MET1OHNO2,NMETOL1O,[21.19079726 24.86938843]
5552,NMETOL1O2,NMETOL1O,[24.68192857 19.25632505]
5553,PBZMUCCO2H,C815CO2O2,[20.79919875 18.44176835]
5554,PBZMUCCO3H,C815CO2O2,[16.48236111 21.7286633 ]
5555,PBZPOXMUC,C815CO2O2,[20.44808299 24.25654181]
5556,PBZMUCCO3,C815CO2O2,[20.52286985 24.47889304]
5557,BZFUO,CO14O3CHO,[22.13536332 22.47692888]
5558,BZFUCO,CO14O3CHO,[19.20169005 22.82645618]
5559,NBZFUO,CO14O3CHO,[22.06133024 20.25596106]
5560,BZFUONOO,CO14O3CHO,[21.27075218 21.59232599]
5561,T123CT1OOH,T123CAT1O,[ -inf 19.19306729]
5562,T123CATECH,T123CAT1O,[20.10327088 24.20680789]
5563,T123CAT1O2,T123CAT1O,[17.76073702 21.48294261]
5564,C2H5CHOOA,C2H5CHOO,[23.1385693 21.68156315]
5565,T124CT1OOH,T124CAT1O,[18.20524564 23.86755328]
5566,T124CATECH,T124CAT1O,[ -inf 19.79842951]
5567,T124CAT1O2,T124CAT1O,[23.0470288 24.26869603]
5568,NOXYOL1OOH,NOXYOL1O,[20.58577404 17.57639104]
5569,OXY1OHNO2,NOXYOL1O,[20.63398079 22.0817618 ]
5570,NOXYOL1O2,NOXYOL1O,[22.80582449 23.60010883]
5571,TLEMUCCO3H,TLEMUCCO3,[21.41847669 24.7024824 ]
5572,TLEMUCPAN,TLEMUCCO3,[23.19956052 24.64812905]
5573,TLEPOXMUC,TLEMUCCO3,[19.92497431 20.80555807]
5574,C3COCCO3H,C3COCCO3,[ -inf 22.15531884]
5575,C3COCPAN,C3COCCO3,[17.37037337 17.28999391]
5576,C3COCCHO,C3COCCO3,[21.0284596 20.95987532]
5577,TM123MUNO3,EPXALMKT,[21.50435984 20.21638011]
5578,TM123MUCO,EPXALMKT,[21.05490358 21.46010401]
5579,TM123OXMUC,EPXALMKT,[20.71366962 21.96660314]
5580,TLFUONOOA,TLFUONOO,[18.24067284 22.03924245]
5581,C520OOA,C520O2,[21.40125826 17.63829504]
5582,C520OOH,C520O2,[18.27642138 12.66075111]
5583,C6CYTONO,C5124COCO3,[17.96942246 21.79450756]
5584,C5TRONCO3H,C5124COCO3,[16.83474734 19.53860233]
5585,C5124COPAN,C5124COCO3,[6.52192248 8.20960436]
5586,C823CO3H,C823CO3,[21.32794342 21.7449034 ]
5587,C822CO2,C823CO3,[ -inf 19.1183043]
5588,C823PAN,C823CO3,[10.11117652 13.05868083]
5589,C5DBECO3H,C5DBECO3,[18.06300655 20.57763127]
5590,C5DBEPAN,C5DBECO3,[ -inf 16.76327326]
5591,C7CO4EDB,C5DBECO3,[15.73592278 19.25760999]
5592,NDNT123OOH,NDNT123LO2,[20.49644105 14.67366701]
5593,DNT123BOL,NDNT123LO2,[19.10024448 23.29810055]
5594,MXCATECOOA,CH3COCO2H,[17.66216864 19.347196 ]
5595,OXCATECOOA,CH3COCO2H,[25.86081055 22.2078718 ]
5596,PXCATECOOA,CH3COCO2H,[14.73092526 18.13132721]
5597,T123CTCOOA,CH3COCO2H,[17.19545409 20.79145753]
5598,T124CTCOOA,CH3COCO2H,[17.70550025 23.86637405]
5599,INANCOCO2H,CH3COCO2H,[23.12173078 23.94112946]
5600,MXNCATECO,CH3COCO2H,[15.84630563 19.0924575 ]
5601,MXNNCATCO,CH3COCO2H,[16.73270598 16.87998092]
5602,DNMXYOLO,CH3COCO2H,[21.4709007 20.43730619]
5603,DNOXYOLO,CH3COCO2H,[ -inf 23.87972662]
5604,OXNCATECO,CH3COCO2H,[17.94096292 19.03449038]
5605,OXNNCATCO,CH3COCO2H,[22.54972829 21.10729754]
5606,DNPXYOLO,CH3COCO2H,[19.18326843 18.73284255]
5607,DNT123LO,CH3COCO2H,[ -inf 23.46837592]
5608,DNT124LO,CH3COCO2H,[19.0562541 22.74017559]
5609,PXNCATECO,CH3COCO2H,[18.74310363 18.66320525]
5610,PXNNCATCO,CH3COCO2H,[22.74138752 22.66456528]
5611,T123NCATO,CH3COCO2H,[17.38385549 23.47354442]
5612,T123NNCTO,CH3COCO2H,[19.88186302 24.26462468]
5613,T124NCATO,CH3COCO2H,[17.01764453 18.40672106]
5614,T124NNCTO,CH3COCO2H,[18.70374657 24.7933628 ]
5615,NDNMXYOLO,CH3COCO2H,[21.90953853 22.22830655]
5616,NDNOXYOLO,CH3COCO2H,[ -inf 16.75074332]
5617,NDNPXYOLO,CH3COCO2H,[16.47800391 16.59861847]
5618,NDNT123LO,CH3COCO2H,[19.3699381 23.36161979]
5619,NDNT124LO,CH3COCO2H,[16.8100942 19.11230969]
5620,MMALNBCO2H,CH3COCO2H,[24.54634912 22.72484829]
5621,CONM2CO2H,CH3COCO2H,[16.81843332 22.60890567]
5622,C3M2COCO2H,CH3COCO2H,[19.13877947 21.8603743 ]
5623,C5CODBCO2H,CH3COCO2H,[16.180272 19.71885493]
5624,MGLOO,CH3COCO2H,[13.77248148 14.49819114]
5625,T124CTCOOA,C5CODBCO2H,[17.70550025 23.86637405]
5626,NTM135OLO,C5CODBCO2H,[ -inf 23.66499238]
5627,TM135OLO,C5CODBCO2H,[20.77674594 24.00412847]
5628,C4MCODBCO3,C5CODBCO2H,[ -inf 20.12771658]
5629,PHCOETO,C6H5CO3,[14.38359277 15.12366444]
5630,C6H5CO3H,C6H5CO3,[17.09849041 19.74336357]
5631,PHCOCOME,C6H5CO3,[16.92268496 18.12222845]
5632,PHCOCOCO,C6H5CO3,[21.39634895 23.78651632]
5633,PBZN,C6H5CO3,[19.68403909 23.67515767]
5634,PHCOET,C6H5CO3,[14.99166808 14.33850452]
5635,BENZAL,C6H5CO3,[24.51345374 25.26306991]
5636,OETLMUCO3H,OETLMUCCO3,[ -inf 16.34743021]
5637,OETLMUCPAN,OETLMUCCO3,[17.55827325 17.59615256]
5638,OETLPOXMUC,OETLMUCCO3,[21.44289421 24.72922948]
5639,C818CO,C820O2,[20.67311038 18.38050382]
5640,C820OOH,C820O2,[18.37162924 20.78495113]
5641,BZEMUCCO3H,BZEMUCCO3,[17.38051984 19.76664537]
5642,BZEMUCPAN,BZEMUCCO3,[18.86109116 19.47505633]
5643,BZEPOXMUC,BZEMUCCO3,[18.3839699 19.00282223]
5644,PHCOOH,C6H5O2,[19.98073683 24.37011924]
5645,C6H5CO3H,C6H5O2,[21.2108604 22.60956369]
5646,C6H5OOH,C6H5O2,[ -inf 20.05362185]
5647,PHCHOOA,C6H5O2,[18.08096283 22.40283467]
5648,C6H5CO3,C6H5O2,[19.45709216 20.26035797]
5649,BENZAL,C6H5O2,[24.0353225 24.05633541]
5650,C6H5O,C6H5O2,[17.98489076 17.530887 ]
5651,C4CHOAOOH,C4CHOAO2,[17.34973452 20.84851987]
5652,C14O3PCHO,C4CHOAO2,[21.05963447 24.03508191]
5653,PBFUONE,C4CHOAO2,[21.12794508 25.68900237]
5654,NPXYOL1OOH,NPXYOL1O,[28.06874238 26.27940905]
5655,PXY1OHNO2,NPXYOL1O,[18.87093061 23.34917018]
5656,NPXYOL1O2,NPXYOL1O,[26.76613647 29.52092571]
5657,INAHCHO,INAHCO3,[18.2607632 18.4384821]
5658,INAHCO3H,INAHCO3,[19.09285303 23.24084245]
5659,INAHPCO3H,INAHPCO3,[19.76875009 23.51747186]
5660,INAHPCHO,INAHPCO3,[20.43836511 23.98347684]
5661,INAHPPAN,INAHPCO3,[ -inf 21.50320169]
5662,INAHPAN,INAHPCO3,[20.07025592 23.61536764]
5663,PERIBUACID,IPRCO3,[19.70286468 22.99196932]
5664,PIPN,IPRCO3,[ -inf 18.20618671]
5665,IPRCHO,IPRCO3,[13.59711514 20.49275375]
5666,NC2OOA,NC2OO,[ -inf 19.38226367]
5667,BUTALAOOH,BUTALAO2,[21.64738691 25.02816914]
5668,C14O3ECHO,BUTALAO2,[18.69618146 24.5191784 ]
5669,EBFUONE,BUTALAO2,[15.77061859 18.66313247]
5670,NBUTOL,NBUTOLAO2,[21.38288457 23.50018979]
5671,NBUTOLAOOH,NBUTOLAO2,[20.76553734 24.45404795]
5672,BUT1ENE,NBUTOLAO2,[ -inf 18.39114431]
5673,C6OTKETOOH,C6OTKETO2,[18.40717659 22.31516602]
5674,C6OTRIKET,C6OTKETO2,[18.71500537 22.93337955]
5675,OXYFUONE,C6OTKETO2,[24.03598102 20.44528046]
5676,CH3CHOOA,CH3CHOO,[22.69995253 25.84994529]
5677,EPXMDLCO3H,EPXMDLCO3,[20.388207 22.65193958]
5678,EPXMDLPAN,EPXMDLCO3,[18.06810012 19.87236088]
5679,EPXMC4DIAL,EPXMDLCO3,[18.35245256 24.14808468]
5680,HMVKBCO3H,HMVKBCO3,[17.20449318 18.36101168]
5681,HMVKBPAN,HMVKBCO3,[21.4074596 26.32279889]
5682,HMVKBCHO,HMVKBCO3,[15.32784828 20.05795105]
5683,PETLPOXMUC,PETLMUCO2,[19.14385139 19.81068267]
5684,HO1CO4C6,C63O2,[23.44490443 25.30708056]
5685,EBZPOXMUC,EBZMUCO2,[12.95557034 19.21036839]
5686,NC3CHO,C42O2,[20.27781212 21.87833877]
5687,MXYEPOXMUC,MXYMUCO2,[16.79969586 21.54371451]
5688,PR1O2HNO3,PRONO3AO2,[17.13113759 20.09704608]
5689,C3H6,PRONO3AO2,[19.61148177 20.34747958]
5690,C4COMEOH,C4COMOH3O2,[19.20604314 19.84749818]
5691,HO3CO6C8,C82O2,[26.42952755 27.45177364]
5692,HO6CO9C11,C113O2,[19.27518205 21.88581566]
5693,HC4CCHO,C57AO2,[15.41983169 20.80852233]
5694,C535OOH,C535O2,[19.44541179 21.49592083]
5695,C5PACALD2,C535O2,[19.69521961 21.87074019]
5696,HO7CO10C12,C123O2,[17.72645224 21.76320616]
5697,HO7C8O,C6H13CHO,[21.94863295 23.08386237]
5698,HO8C9O,C6H13CHO,[23.63634169 26.04283105]
5699,C123O,C6H13CHO,[20.2644594 20.53692698]
5700,C9PAN1,C6H13CHO,[18.16298239 19.85610436]
5701,C10PAN1,C6H13CHO,[23.27621813 20.52064742]
5702,C123CO,C6H13CHO,[20.96218893 25.99656077]
5703,DMKOHOOH,DMKOHO2,[18.6257956 19.30218227]
5704,C4DBDIKET,DMKOHO2,[ -inf 18.98244221]
5705,HEX3ONDOH,C3COCCHO,[18.2683911 21.99652414]
5706,HEX3ONDNO3,C3COCCHO,[21.84820893 24.99859842]
5707,HEX3ONDOOH,C3COCCHO,[19.8550215 22.21797357]
5708,HEX3ONDO2,C3COCCHO,[20.89136283 20.6909127 ]
5709,PXYEPOXMUC,PXYMUCO2,[17.35177423 21.25229873]
5710,C7EDICARB,C7EDCO2,[19.35357143 21.74858013]
5711,BUTALO2H,BUTALO2,[19.56570796 21.87044107]
5712,C3H7CHO,BUTALO2,[10.67722406 14.10358634]
5713,TLEPOXMUC,TLEMUCO2,[16.01037622 20.88356741]
5714,BZEMUCNO3,EPXC4DIAL,[22.10561324 23.21083818]
5715,PBZMUCCO,EPXC4DIAL,[23.59779633 21.96550839]
5716,PBZMUCNO3,EPXC4DIAL,[22.86676772 23.42379655]
5717,EBZMUCCO,EPXC4DIAL,[11.57788516 17.70796102]
5718,EBZMUCNO3,EPXC4DIAL,[15.41666655 16.58420993]
5719,TLEMUCCO,EPXC4DIAL,[20.44950631 20.41358664]
5720,TLEMUCNO3,EPXC4DIAL,[19.36005742 22.07122624]
5721,EBZMUCO,EPXC4DIAL,[ -inf 16.43493848]
5722,TLEMUCO,EPXC4DIAL,[19.52130122 19.13359311]
5723,BZEMUCO,EPXC4DIAL,[18.68057304 19.36105688]
5724,EBZPOXMUC,EPXC4DIAL,[20.60800582 19.53806223]
5725,TLEPOXMUC,EPXC4DIAL,[20.30201587 23.63038361]
5726,PBZPOXMUC,EPXC4DIAL,[21.1682423 24.97670112]
5727,PBZMUCO,EPXC4DIAL,[18.53185104 24.69128224]
5728,BZEPOXMUC,EPXC4DIAL,[15.83444577 18.92364625]
5729,HOCO3C4OOH,HO1CO3C4O2,[16.73482352 21.28640635]
5730,MEKAO,HO1CO3C4O2,[20.35119736 23.49424461]
5731,MPRKBOOH,CO2C54O2,[18.72815199 23.25059825]
5732,MPRK,CO2C54O2,[ -inf 17.46460262]
5733,METLPOXMUC,METLMUCO2,[17.88966255 22.5174395 ]
5734,METLMUCO,CO3H4CHO,[18.7672037 20.9646376]
5735,PETLMUCO,CO3H4CHO,[19.82283284 21.92861003]
5736,EBZMUCO,CO3H4CHO,[11.45920551 17.61747159]
5737,C7EDCO,CO3H4CHO,[ -inf 21.2114723]
5738,METLMUCNO3,EPXMC4DIAL,[19.58961189 23.48661773]
5739,PETLMUCNO3,EPXMC4DIAL,[19.87456736 23.67033734]
5740,METLMUCCO,EPXMC4DIAL,[23.04641151 24.24356609]
5741,MXYMUCCO,EPXMC4DIAL,[17.3639608 23.51396527]
5742,MXYMUCNO3,EPXMC4DIAL,[17.05156609 18.44603234]
5743,PETLMUCCO,EPXMC4DIAL,[20.56830391 23.99237383]
5744,PXYMUCCO,EPXMC4DIAL,[20.7761822 22.19392549]
5745,PXYMUCNO3,EPXMC4DIAL,[ -inf 19.21884923]
5746,METLMUCO,EPXMC4DIAL,[22.05328437 23.0045484 ]
5747,MXYMUCO,EPXMC4DIAL,[21.34702749 22.63998244]
5748,PETLMUCO,EPXMC4DIAL,[23.02757986 23.88718717]
5749,PXYMUCO,EPXMC4DIAL,[ -inf 17.93787936]
5750,METLPOXMUC,EPXMC4DIAL,[19.67460416 25.51932611]
5751,MXYEPOXMUC,EPXMC4DIAL,[14.90337371 19.71223905]
5752,PXYEPOXMUC,EPXMC4DIAL,[20.75489962 25.60877011]
5753,PETLPOXMUC,EPXMC4DIAL,[22.20107801 23.29254858]
5754,HO5CO8C10,C103O2,[ -inf 21.26582157]
5755,IC5H12,IPEBO2,[ -inf 21.4759334]
5756,IPEBOOH,IPEBO2,[19.07107135 21.42583219]
5757,OXYEPOXMUC,OXYMUCO2,[ -inf 14.09739929]
5758,C614CO23OH,C32OH13CO,[ -inf 24.10659297]
5759,MALDIALOOH,C32OH13CO,[ -inf 18.97856942]
5760,C6DICAROOH,C32OH13CO,[ -inf 19.31976627]
5761,OETLMUCO,C32OH13CO,[16.48476914 20.73130439]
5762,OXYMUCO,C32OH13CO,[19.7756322 23.591889 ]
5763,BZEMUCO,C32OH13CO,[18.29758901 17.58483762]
5764,C3DIALO2,C32OH13CO,[14.52743663 18.67170237]
5765,OCCOHCO2,C32OH13CO,[21.33637393 18.9492673 ]
5766,HO4CO7C9,C93O2,[20.83879647 23.18924237]
5767,COC4NO3OOH,CO3C4NO3O2,[18.48465858 20.73553609]
5768,CO3C4NO3,CO3C4NO3O2,[19.30524118 22.54856348]
5769,BZEPOXMUC,BZEMUCO2,[17.27790014 21.04740534]
5770,INB1NACHO,INB1NACO3,[14.62152915 19.66260725]
5771,INB1NACO3H,INB1NACO3,[23.39055565 24.27635425]
5772,INB1NAPAN,INB1NACO3,[21.64246947 20.67556103]
5773,EPXMKTCO2H,CO24C53O2,[22.54326087 21.7831386 ]
5774,EPXMKTCO3H,CO24C53O2,[11.7040633 17.78125427]
5775,CO24C5,CO24C53O2,[19.7990128 23.90259235]
5776,CO24C53OOH,CO24C53O2,[22.04416068 23.75840107]
5777,EPXMALKT,CO24C53O2,[18.99750769 24.82216303]
5778,EPXMKTCO3,CO24C53O2,[21.65787638 25.53151463]
5779,CISOPCO,C527O2,[22.19562001 23.08214166]
5780,C66NO35OH,HO5C5CHO,[24.13824769 23.67232285]
5781,C7PAN2,HO5C5CHO,[22.84581354 23.12653997]
5782,HO5C6OOH,HO5C5CHO,[20.72087319 21.34878584]
5783,HO5C6O2,HO5C5CHO,[21.3983699 20.63304732]
5784,C5COCHOO,CHOC2CO3,[21.12097222 21.73350744]
5785,CHOC2CO3H,CHOC2CO3,[24.53081655 22.71085539]
5786,CHOC2PAN,CHOC2CO3,[21.20341823 24.19932321]
5787,HO2C43CO2H,BUT2OLO2,[19.40877008 19.36111793]
5788,BUT2OL,BUT2OLO2,[24.51181403 25.26903028]
5789,HO2C43CO3H,BUT2OLO2,[ -inf 17.15896522]
5790,BUT2OLOOH,BUT2OLO2,[17.24804729 18.55105561]
5791,HO2C43CHO,BUT2OLO2,[20.34044706 22.00103256]
5792,HO2C43CO3,BUT2OLO2,[22.81302553 21.51913911]
5793,C734CO,C517CO3,[19.29783391 21.95808259]
5794,C517CO3H,C517CO3,[20.14351068 22.40807144]
5795,C517PAN,C517CO3,[23.65841575 23.28521456]
5796,C517CHO,C517CO3,[21.03959195 23.36713925]
5797,C727O,CO2C4CHO,[20.6437479 19.53879525]
5798,CO2C5OH,CO2C4CHO,[19.29150567 21.96894794]
5799,OETOLOH,OETOLO,[20.18598988 18.39196585]
5800,OETOLOOH,OETOLO,[ -inf 15.0535047]
5801,NOETOLOH,OETOLO,[ -inf 16.37258014]
5802,NOETOLOOH,OETOLO,[21.64021109 18.4220078 ]
5803,OETOLO2,OETOLO,[23.78476437 22.45378616]
5804,C4DBMEPAN,C4DBMECO3,[22.04646267 25.37592146]
5805,C6CO4MEDB,C4DBMECO3,[ -inf 18.47613383]
5806,CO23C54OOH,CO23C54O2,[24.34032603 25.26043534]
5807,CO23C5,CO23C54O2,[19.45564169 23.1045377 ]
5808,ACECOCOCH3,ACCOCOMEO2,[16.78813633 20.65996187]
5809,ACCOCOMOOH,ACCOCOMEO2,[15.92287633 18.57675445]
5810,CYHEXONE,CYHXONAO2,[12.19826995 16.54890148]
5811,C6COCHOO,C6CODIAL,[17.93951821 22.31935297]
5812,C6COHOCHO,C6CODIAL,[22.00455963 23.57616037]
5813,C6COCHOO2,C6CODIAL,[10.00690267 16.675904 ]
5814,C6COALCO3H,C6COCHOCO3,[20.40873407 24.93797316]
5815,C6COCHOPAN,C6COCHOCO3,[ -inf 21.04154959]
5816,C6CODIAL,C6COCHOCO3,[15.6354504 18.89864798]
5817,CY6COCOOOH,CY6DIONO2,[ -inf 21.36784362]
5818,CYC613DION,CY6DIONO2,[16.69851596 17.2074133 ]
5819,C5124COO,C312COCO3,[20.70469157 16.76868369]
5820,C312COCO3H,C312COCO3,[22.65918389 25.94125163]
5821,C312COPAN,C312COCO3,[ -inf 15.10275893]
5822,C4CODIAL,C312COCO3,[14.61635391 19.84876123]
5823,C511O,HCOCH2CHO,[19.67983605 24.19184532]
5824,CHOC2H4O,HCOCH2CHO,[23.00079305 26.28505264]
5825,C44O,HCOCH2CHO,[19.51535883 15.81354019]
5826,CHOC2PAN,HCOCH2CHO,[20.62136364 23.65199934]
5827,C535O,HCOCO3H,[18.36723008 22.23359197]
5828,CO3H4CO3H,HCOCO3H,[16.69239547 20.64891467]
5829,C5O5OHCO3H,HCOCO3H,[21.50080984 21.26129068]
5830,COHM2CO3H,HCOCO3H,[21.29929222 23.01140369]
5831,MMALNACO3H,HCOCO3H,[18.48431826 23.55269627]
5832,CO2H3CO3H,HCOCO3H,[19.21073747 20.57247558]
5833,C5PACALD2,HCOCO3H,[22.73211457 22.74042333]
5834,HCOCO3,HCOCO3H,[20.38409815 20.91651212]
5835,EPXDLCO3H,EPXDLCO3,[ -inf 22.94869732]
5836,EPXDLPAN,EPXDLCO3,[17.96467581 20.30643918]
5837,BZEMUCCO,EPXDLCO3,[23.14698469 24.0282674 ]
5838,EPXC4DIAL,EPXDLCO3,[23.92230755 24.77879694]
5839,CISOPAO2,C536O2,[21.9462274 24.53839075]
5840,C533OOH,C533O2,[20.25093989 20.95821906]
5841,C532CO,C533O2,[13.92249129 16.53120875]
5842,INB1NBCHO,INB1NBCO3,[19.66228858 20.08861537]
5843,INB1NBCO3H,INB1NBCO3,[22.52163928 25.81067304]
