,source,target,flux
466,CO24C6OOH,CO24C6O,[ -inf 19.12867847]
467,CO24C6O2,CO24C6O,[20.38744613 23.12145931]
468,CO25C6OOH,CO25C6O,[ -inf 19.78115112]
469,CO25C6O2,CO25C6O,[22.27098899 24.3239634 ]
470,CO25C73OOH,CO25C73O,[ -inf 19.71840353]
471,CO25C73O2,CO25C73O,[22.01454491 24.24176326]
472,CO25C74OOH,CO25C74O,[ -inf 19.71840353]
473,CO25C74O2,CO25C74O,[22.01454491 24.24176326]
474,HEX2ONCO2,CO2HO3C6,[18.68055986 19.50343095]
475,CO2HOC6OOH,CO2HOC61O,[ -inf 20.19579603]
476,CO2HOC61O2,CO2HOC61O,[23.06827131 24.40648082]
477,HO5CO8C10,CO36C10,[21.7748628 25.54571671]
478,HO6CO9C11,CO36C11,[22.01925165 25.7690699 ]
479,HO7CO10C12,CO36C12,[22.24996235 25.98234973]
480,HO3CO6C8,CO36C8,[20.94883586 24.78298196]
481,HO4CO7C9,CO36C9,[21.79079334 25.58687162]
482,COC4NO3OOH,CO3C4NO3O,[ -inf 17.55329835]
483,CO3C4NO3O2,CO3C4NO3O,[20.31226969 21.50909101]
484,APINBOOH,APINBO,[ -inf 20.96125453]
485,APINBO2,APINBO,[24.06003463 24.93000082]
486,DIEKAOOH,DIEKAO,[ -inf 19.87291948]
487,DIEKAO2,DIEKAO,[22.21956199 24.13226448]
488,C102OOH,C102O,[ -inf 20.79005355]
489,C102O2,C102O,[22.53563216 25.00565994]
490,EBFUOOH,EBFUO,[ -inf 20.12305349]
491,EBFUO2,EBFUO,[22.89310121 24.54448578]
492,EBZMUCO2,EBZMUCOH,[18.66221333 19.61228331]
493,ECATECHOL,ECATECOOA,[15.38215669 22.05363999]
494,H3C25C6OOH,H3C25C6O,[ -inf 20.39292368]
495,H3C25C6O2,H3C25C6O,[23.27733896 24.27885032]
496,HEX2ONCOOH,HEX2ONCO,[ -inf 19.42887541]
497,HEX2ONCO2,HEX2ONCO,[22.66376507 23.7299604 ]
498,HEX3ONBOOH,HEX3ONBO,[ -inf 18.89630875]
499,HEX3ONBO2,HEX3ONBO,[21.37311228 23.22806639]
500,HEX3ONCOOH,HEX3ONCO,[ -inf 18.85076834]
501,HEX3ONCO2,HEX3ONCO,[21.2622178 23.11718735]
502,C103O2,C103OH,[19.34961438 20.47119848]
503,C23O3MCOOH,C23O3MO,[ -inf 19.99984778]
504,C23O3MO2,C23O3MO,[23.59178871 24.62144178]
505,HMACR,HMGLYOOA,[20.27475853 20.12067857]
506,HMVKBOOH,HMVKBO,[ -inf 21.01914166]
507,HMVKBO2,HMVKBO,[23.86490975 24.9935392 ]
508,HNMVKOOH,HNMVKO,[ -inf 17.15332784]
509,HNMVKO2,HNMVKO,[22.62884412 21.45880529]
510,HOCO3C4OOH,HO1CO3C4O,[ -inf 20.51605952]
511,HO1CO3C4O2,HO1CO3C4O,[22.68447062 24.5752717 ]
512,C82O2,HO34CO6C8,[18.52409509 19.70854309]
513,HOCO3C5OOH,HOCO3C54O,[ -inf 20.92445727]
514,HOCO3C54O2,HOCO3C54O,[22.58087468 25.32955964]
515,ISOPCOOH,IEPOXC,[17.98701913 21.74412278]
516,APINENE,APINOOB,[24.46540839 24.478244 ]
517,IPECO2,IPECOH,[18.45063761 19.30324804]
518,IC3H7O2,IPROPOL,[19.2616648 20.04543037]
519,C104OOH,C104O,[ -inf 20.56848364]
520,C104O2,C104O,[23.10849556 25.03738437]
521,MACROO,MACO2H,[22.59179403 22.29558184]
522,MACO3,MACO2H,[20.26872322 21.31996421]
523,MALDIALOOH,MALDIALO,[ -inf 18.90536965]
524,MALDIALO2,MALDIALO,[22.55842424 23.88508691]
525,MC6CO2OOH,MC6CO2O,[ -inf 19.86407837]
526,MC6CO2O2,MC6CO2O,[23.02887266 24.24908661]
527,MCATECHOL,MCATECOOA,[16.12762217 22.76388031]
528,MCOCOMOOOH,MCOCOMOXO,[ -inf 20.64459148]
529,MCOCOMOXO2,MCOCOMOXO,[23.68132194 24.85049287]
530,MECOACEOOH,MECOACETO,[ -inf 21.41792823]
531,MECOACETO2,MECOACETO,[24.0347971 25.11325708]
532,MEKBOOH,MEKBO,[ -inf 20.2320516]
533,MEKBO2,MEKBO,[23.12320232 24.50230614]
534,METLMUCO2,METLMUCOH,[19.72573526 20.70151031]
535,MACR,MGLYOOB,[21.54359953 21.43247557]
536,MPHCOMEOOH,MPHCOMEO,[ -inf 19.6010289]
537,MPHCOMEO2,MPHCOMEO,[21.88858941 23.69461694]
538,MPRKAOOH,MPRKAO,[ -inf 18.70529564]
539,MPRKAO2,MPRKAO,[22.44723754 23.57741943]
540,METCATECH,MTCATECOOA,[14.34184673 21.41879927]
541,MVKOOH,MVKO,[ -inf 17.42605547]
542,MVKO2,MVKO,[24.08144508 21.48730853]
543,MVKOHBOOH,MVKOHBO,[ -inf 20.23246462]
544,MVKOHBO2,MVKOHBO,[22.46784638 23.96600969]
545,MXYCATECH,MXCATECOOA,[15.09851159 22.11658224]
546,MXYMUCO2,MXYMUCOH,[19.50385166 20.3960897 ]
547,NAPINAOOH,NAPINAO,[ -inf 21.70832256]
548,NAPINAO2,NAPINAO,[27.52784058 23.3363038 ]
549,NBUTDAOOH,NBUTDAO,[ -inf 16.59626101]
550,NBUTDAO2,NBUTDAO,[25.41899079 20.9674629 ]
551,NBZQOOH,NBZQO,[ -inf 15.74654333]
552,NBZQO2,NBZQO,[23.35397997 20.38225372]
553,SC4H9O2,BUT2OL,[20.04569779 20.91058659]
554,NC102OOH,NC102O,[ -inf 20.14288217]
555,NC102O2,NC102O,[22.68204527 23.63802466]
556,ISOPANO3,NC2OOA,[20.93801885 20.94110005]
557,ISOPCNO3,NC3OOA,[21.22549925 20.99519753]
558,ISOP34NO3,NC41OOA,[20.84889002 20.67897991]
559,BUT2OLOOH,BUT2OLAO,[ -inf 15.41251186]
560,BUT2OLO2,BUT2OLAO,[18.03366244 19.82642639]
561,ISOPDNO3,NC4OOA,[20.82691355 20.66088484]
562,NC71O,NC71CO,[19.81387337 23.85759788]
563,NMETLQOOH,NMETLQO,[ -inf 15.62141894]
564,NMETLQO2,NMETLQO,[23.66243481 20.24478378]
565,NMXYFUOOH,NMXYFUO,[ -inf 20.06905433]
566,NMXYFUO2,NMXYFUO,[25.76725467 22.13991252]
567,NMXYQOOH,NMXYQO,[ -inf 16.31473874]
568,NMXYQO2,NMXYQO,[24.38292369 20.94344621]
569,NC4CHO,NOAOOA,[23.30199733 20.27624669]
570,NOETLQOOH,NOETLQO,[ -inf 15.14784344]
571,NOETLQO2,NOETLQO,[23.4112999 19.91135715]
572,NOXYFUOOH,NOXYFUO,[ -inf 19.18680822]
573,NOXYFUO2,NOXYFUO,[24.76773169 21.20768012]
574,NOXYQOOH,NOXYQO,[ -inf 15.11682466]
575,NOXYQO2,NOXYQO,[23.85266708 19.89007057]
576,NPEBQOOH,NPEBQO,[ -inf 15.86814772]
577,NPEBQO2,NPEBQO,[24.06971313 20.56247415]
578,NPETLQOOH,NPETLQO,[ -inf 15.2683933]
579,NPETLQO2,NPETLQO,[23.39452108 19.89180026]
580,NPPRBQOOH,NPPRBQO,[ -inf 14.9856307]
581,NPPRBQO2,NPPRBQO,[23.17575316 19.67207706]
582,NPTLQOOH,NPTLQO,[ -inf 16.56462524]
583,NPTLQO2,NPTLQO,[24.76317987 21.27004378]
584,NPXYFUOOH,NPXYFUO,[ -inf 20.26729019]
585,NPXYFUO2,NPXYFUO,[25.91349691 22.36799732]
586,NPXYQOOH,NPXYQO,[ -inf 15.90645361]
587,NPXYQO2,NPXYQO,[24.04232559 20.5354666 ]
588,NTLFUOOH,NTLFUO,[ -inf 20.32588997]
589,NTLFUO2,NTLFUO,[25.87519775 22.18072405]
590,NTM124QOOH,NTM124QO,[ -inf 15.38756621]
591,NTM124QO2,NTM124QO,[23.54038708 20.09883176]
592,NTMB1FUOOH,NTMB1FUO,[ -inf 16.78394129]
593,NTMB1FUO2,NTMB1FUO,[24.90055277 21.61447568]
594,NTMB2FUOOH,NTMB2FUO,[ -inf 18.38220131]
595,NTMB2FUO2,NTMB2FUO,[24.05134018 20.41814993]
596,OETLMUCO2,OETLMUCOH,[18.94191386 19.98194851]
597,C3H7CHOO,BUTACID,[19.28597952 19.74311343]
598,C3H7CO3,BUTACID,[20.64056847 22.1656061 ]
599,OETCATECH,OTCATECOOA,[14.31010345 21.22575334]
600,OXYCATECH,OXCATECOOA,[15.28457909 22.20492436]
601,C3NO3COOOH,C3NO3COO,[ -inf 8.71476736]
602,C3NO3COO2,C3NO3COO,[ 4.68768651 13.01559184]
603,OXYMUCO2,OXYMUCOH,[19.77378117 20.81286803]
604,PBFUOOH,PBFUO,[ -inf 19.10440159]
605,PBFUO2,PBFUO,[21.86413027 23.51369303]
606,PBZMUCO2,PBZMUCOH,[17.3129907 18.26662983]
607,PCATECHOL,PCATECOOA,[14.48787076 21.16341755]
608,PETLMUCO2,PETLMUCOH,[19.30940243 20.30199825]
609,PHCOETOOH,PHCOETO,[ -inf 18.42596118]
610,PHCOETO2,PHCOETO,[21.05888857 22.88035549]
611,C6H5CO3,PHCOOH,[20.48092219 21.72906409]
612,PHCHOO,PHCOOH,[22.61366817 22.52611898]
613,C2H5CHOO,PROPACID,[22.36322961 22.41466817]
614,C2H5CO3,PROPACID,[21.26381704 23.12196757]
615,PETCATECH,PTCATECOOA,[14.42466718 21.38102908]
616,C44OOH,C44O,[ -inf 18.46436735]
617,C44O2,C44O,[21.47779905 23.19535363]
618,PXYCATECH,PXCATECOOA,[15.0635394 22.02443615]
619,PXYMUCO2,PXYMUCOH,[19.74448178 20.81185559]
620,T123CATECH,T123CTCOOA,[13.87982506 20.73575185]
621,T124CATECH,T124CTCOOA,[13.91648028 20.77832535]
622,C5H8,TISOPA,[22.13320984 25.70568945]
623,ISOPAO2,TISOPA,[24.17301814 24.92102225]
624,ISOPBO2,TISOPA,[24.95118776 25.60509615]
625,C5H8,TISOPC,[21.68241753 25.25489714]
626,ISOPCO2,TISOPC,[22.32580958 23.44426035]
627,ISOPDO2,TISOPC,[23.15868158 24.20247935]
628,TLEMUCO2,TLEMUCOH,[19.10943014 20.14810708]
629,TLFUONE,TLFUONOOA,[21.66878646 22.00451228]
630,TM123MUCO2,TM123MUCOH,[18.72965371 19.57795274]
631,TM124MUCO2,TM124MUCOH,[19.13746397 20.02284189]
632,TM135BZOL,TM135O,[21.02755139 22.75527057]
633,BZEMUCO2,BZEMUCOH,[17.9061261 18.97376782]
634,A2PANOO,A2PANO,[17.97369166 19.90551709]
635,C58NO3CO3,C58NO3CO2H,[17.23226311 18.95354183]
636,C5CO14O2,C5CO14OOH,[19.73243874 22.13211235]
637,C5CO234O2,C5CO234OOH,[15.87863867 19.73645411]
638,C5CO23O2,C5CO23OOH,[13.14869833 17.81363641]
639,C4MCODBCO3,C5CODBCO3H,[19.351771 21.56780545]
640,MC4CODBCO3,C5DBCOCO3H,[18.56817625 20.8165577 ]
641,C5H11CO3,C5H11CO3H,[19.42237468 22.83930273]
642,C5124COCO3,C5TRONCO3H,[16.9233108 20.61610701]
643,C614O2,C614OOH,[21.71114262 23.29005753]
644,C61O2,C61OOH,[19.17355805 21.96978647]
645,C621O2,C621OOH,[20.3585468 20.88655469]
646,C63O2,C63OOH,[19.27039563 22.41388002]
647,HO5C6O2,C66NO35OH,[21.10653646 23.4283674 ]
648,C5CO34CO3,C6CO134OOH,[12.48275359 17.15746064]
649,C6CO34O2,C6CO34OOH,[12.95710377 17.50964833]
650,C6COCHOCO3,C6COALCO2H,[18.79258002 19.79660211]
651,C6COCHOCO3,C6COALCO3H,[17.63966532 19.92709414]
652,C6CYTONO2,C6CYTONOOH,[17.77510494 21.44410866]
653,C6DCARBBO2,C6DCRBBOOH,[18.96104214 21.30425585]
654,C6H13CO3,C6H13CO3H,[19.58143124 22.96835155]
655,C111O2,C111OOH,[19.8409191 23.28169801]
656,C6H5CH2CO3,C6H5C2CO3H,[18.20308781 20.85306114]
657,C6H5C2H4O2,C6H5C2OOH,[19.96791778 21.82372197]
658,C6H5CH2O2,C6H5CH2OOH,[19.93514671 22.39180766]
659,C6H5CO3,C6H5CO3H,[19.32800749 21.85955612]
660,C6O4KETO2,C6O4KETOOH,[12.78748028 17.77310353]
661,C717O2,C717OOH,[22.07707774 21.68963694]
662,C719O2,C719NO3,[22.16260714 23.14062454]
663,C719O2,C719OOH,[20.16195373 22.46422464]
664,C720O2,C720OOH,[19.82636272 22.2602625 ]
665,C721CO3,C721CO3H,[17.28346716 20.22958482]
666,C72O2,C72OOH,[19.48988761 22.23837621]
667,BZFUOH,BZFUCO,[16.82068732 20.77578872]
668,NBZFUONE,BZFUCO,[19.46631189 23.09372395]
669,BZFUO2,BZFUCO,[19.83159917 20.84933049]
670,ME2BU2OLO2,C4ME3HO23,[12.42957263 14.15716124]
671,ME2BUOLO2,C4ME3HO23,[12.99715354 14.42645169]
672,C4NO3CO3,C4NO3CO2H,[14.27357941 14.58151493]
673,C113O2,C113OOH,[20.25472882 22.92342593]
674,C7ADCCO3,C7ADCCO3H,[17.33532887 19.58454545]
675,C7ADCO2,C7ADCOOH,[17.60600696 20.17376493]
676,C7CO3OHO2,C7CO3OHOOH,[15.70045459 18.63450402]
677,C7DCCO3,C7DCCO3H,[17.98709107 20.35904338]
678,C7DCO2,C7DCOOH,[18.09937054 20.76358281]
679,C7EDCO2,C7EDCOOH,[19.63585509 22.1144151 ]
680,C810O2,C810OOH,[20.28850641 20.73365049]
681,C811CO3,C811CO3H,[19.54326339 20.43476254]
682,C811O2,C811OOH,[20.42894408 21.31122436]
683,C812O2,C812OOH,[20.36536635 21.25259492]
684,C813O2,C813OOH,[20.36023803 21.25248491]
685,C115O2,C115OOH,[17.14942214 21.77177409]
686,C121O2,C121OOH,[20.16698601 23.53363821]
687,C82O2,C82OOH,[19.14956387 21.90201945]
688,C8CO3OHO2,C83COOHOOH,[15.14471826 18.14459748]
689,C83O2,C83OOH,[15.16636578 20.13005065]
690,C85CO3,C85CO3H,[18.30946914 22.01209143]
691,C89CO3,C89CO2H,[21.27345704 20.44299804]
692,C89CO3,C89CO3H,[20.12054234 20.57349007]
693,C89O2,C89OOH,[20.32619959 20.75242703]
694,CH2CHCH2O2,ALLYLOH,[-281.07901868 17.88196427]
695,MVKOH,ALLYLOH,[ -inf 22.33357172]
696,C91O2,C91OOH,[19.332059 22.94653483]
697,C920CO3,C920CO3H,[19.53164092 20.05406642]
698,C920O2,C920OOH,[20.43941171 20.94850329]
699,C921O2,C921OOH,[20.44113392 20.94892825]
700,ACETMECO3,ACETMECO3H,[17.60861775 20.1721715 ]
701,C93O2,C93OOH,[20.00663196 22.72126107]
702,C510O2,C510OOH,[20.19923504 19.61228169]
703,C95O2,C95OOH,[16.5287788 21.34578152]
704,C97O2,C97OOH,[22.15797057 23.36933221]
705,C123O2,C123OOH,[20.49223543 23.14361899]
706,C98O2,C98OOH,[21.9544179 23.36860681]
707,CATEC1O2,CATEC1OOH,[18.00744066 21.79281253]
708,CH2CHCH2O2,CH2CHCH2OOH,[ -inf 19.68799011]
709,CH3CO3,CH3CO3H,[20.95191582 24.05529132]
710,GAOOA,CH3OH,[21.73740913 21.94769465]
711,CH3O2,CH3OH,[21.86386961 23.02820142]
712,CH3CHOOA,CH4,[23.28114169 23.34494377]
713,CHOC2CO3,CHOC2CO3H,[17.5863842 19.77705298]
714,CHOC3COCO3,CHOC3COOOH,[19.60295555 21.94232037]
715,C516O,CO13C3CO2H,[21.24814093 23.75684466]
716,C813NO3,CO13C3CO2H,[19.49908395 22.73681412]
717,CO234C65O2,CO234C6OOH,[14.02850406 16.09505647]
718,CO23C4CO3,CO23C4CO3H,[19.9538562 22.58709395]
719,CO23C54O2,CO23C54OOH,[17.48971976 20.44674236]
720,CO23C65O2,CO23C65OOH,[14.90956439 18.41544668]
721,C514O2,C514OOH,[20.12631174 20.57375884]
722,CO2C3CO3,CO2C3CO3H,[19.5668417 22.56998683]
723,CO2C4CO3,CO2C4CO3H,[18.45392143 21.7193591 ]
724,C516O2,C516OOH,[20.22587253 21.15197668]
725,CO2N3CO3,CO2N3PAN,[20.79754414 23.56098993]
726,CO3C4CO3,CO3C4CO2H,[21.0600538 22.97520381]
727,CO3C4CO3,CO3C4CO3H,[19.90713911 23.10569584]
728,CO3C5CO3,CO3C5CO2H,[19.42943499 22.22950747]
729,CO3C5CO3,CO3C5CO3H,[18.2765203 22.3599995]
730,CO3C75O2,CO3C75OOH,[18.2857374 22.08494371]
731,CO3C85O2,CO3C85OOH,[18.16054142 21.92246765]
732,CRESO2,CRESOOH,[20.33904326 22.2302096 ]
733,C125O2,C125OOH,[17.53994127 22.06573467]
734,CYHXONAO2,CYHXONAOOH,[19.60290982 22.00223857]
735,DDECO2,DDECOOH,[21.51389748 23.87425893]
736,DECO2,DECOOH,[21.03706055 23.41268983]
737,C101O2,C101OOH,[19.47733196 23.0000547 ]
738,CO235C6CO3,C235C6CO3H,[19.50066173 21.64713941]
739,APINAO2,APINBOH,[19.60119516 20.22363965]
740,APINBO2,APINBOH,[20.190186 20.81695623]
741,DMMALYO2,DMMALYOOH,[17.10355309 20.44677814]
742,DNCRESO2,DNCRESOOH,[16.6174092 20.16935509]
743,DNEBNZLO2,DNEBNZLOOH,[15.84461623 19.01459221]
744,DNMETOLO2,DNMETOLOOH,[15.49098596 18.68263348]
745,DNMXYOLO2,DNMXYOLOOH,[16.16420983 19.35923073]
746,DNOETOLO2,DNOETOLOOH,[15.01677059 18.20815217]
747,DNOXYOLO2,DNOXYOLOOH,[16.0105562 19.29563537]
748,DNPBNZLO2,DNPBNZLOOH,[14.97057367 18.14085429]
749,DNPETOLO2,DNPETOLOOH,[15.18043723 18.37299967]
750,DNPHENO2,DNPHENOOH,[16.15659208 19.82985493]
751,DNPXYOLO2,DNPXYOLOOH,[15.8132946 19.00355482]
752,DNT123LO2,DNT123LOOH,[14.57370684 17.75574414]
753,DNT124LO2,DNT124LOOH,[15.05839634 18.24381923]
754,EBENZOLO2,EBENZOLOOH,[19.66772534 21.55139763]
755,EBENZO2,EBENZOOH,[19.43650137 20.86831477]
756,EBFUOH,EBFUCO,[16.12946523 20.24727412]
757,NEBFUONE,EBFUCO,[20.25585293 23.06931998]
758,EBFUO2,EBFUCO,[18.90989601 20.31795633]
759,C106O2,C106OOH,[21.02183369 22.90960778]
760,EBZBIPERO2,EBZBPEROOH,[20.3855436 22.79154988]
761,EBZMUCCO3,EBZMUCCO2H,[18.99532765 20.14044214]
762,EBZMUCCO3,EBZMUCCO3H,[17.84241295 20.27093418]
763,EBZMUCO2,EBZMUCOOH,[19.28768211 21.80575967]
764,ECATEC1O2,ECATEC1OOH,[16.8526124 21.83083519]
765,EMALANHYO2,EMALNHYOOH,[16.02809555 21.02602096]
766,ENCATECO2,ENCATECOOH,[17.02239357 22.03204631]
767,ENNCATECO2,ENNCATCOOH,[20.90179755 20.74373588]
768,EPXDLCO3,EPXDLCO2H,[20.08678106 21.21959903]
769,EPXDLCO3,EPXDLCO3H,[18.93386636 21.35009106]
770,EPXKTMCO3,EPXKTMCO2H,[19.00608261 20.38040459]
771,EPXKTMCO3,EPXKTMCO3H,[17.85316791 20.51089662]
772,EPXM2DLCO3,EPXM2DLPAN,[23.78301847 24.86765174]
773,EPXMDLCO3,EPXMDLCO2H,[20.32673633 21.45415231]
774,EPXMDLCO3,EPXMDLCO3H,[19.17382163 21.58464434]
775,EPXMEDLCO3,EPXMEDCO2H,[18.90239169 20.0910881 ]
776,EPXMEDLCO3,EPXMEDCO3H,[17.74947699 20.22158013]
777,EPXMEDLCO3,EPXMEDLPAN,[22.56589384 23.67901276]
778,EPXMKTCO3,EPXMKTCO2H,[19.42399032 20.57094405]
779,EPXMKTCO3,EPXMKTCO3H,[18.27107562 20.70143608]
780,C23O3CCO3,C23O3CCO3H,[19.02425597 21.92782584]
781,ETOLO2,ETOLOOH,[20.32651758 21.73688648]
782,H1C23C4O2,H1C23C4OOH,[18.81514715 20.67563127]
783,H2M2C3CO3,H2M2C3CO3H,[ 9.73471438 13.63791156]
784,H3C25C6CO3,H3C25CCO2H,[20.20138677 21.23421305]
785,H3C25C6CO3,H3C25CCO3H,[19.04847207 21.36470508]
786,H3C2C4CO3,H3C2C4CO2H,[20.18998495 21.28599354]
787,H3C2C4CO3,H3C2C4CO3H,[19.03707025 21.41648557]
788,H1C23C4CO3,HC23C4CO3H,[18.21487466 20.06168523]
789,HC4CCO3,HC4CCO2H,[18.58952195 19.70394223]
790,HCOCH2CO3,HCOCH2CO2H,[20.88698076 22.05212707]
791,HCOCH2CO3,HCOCH2CO3H,[19.73406606 22.18261911]
792,C23O3MCO3,C23O3MCO3H,[19.0047711 21.70100997]
793,HEPTO2,HEPTOOH,[20.46292425 22.87391227]
794,HEXCO2,HEXCOOH,[20.20140947 22.61149223]
795,HM2C43O2,HM2C43OOH,[14.22180317 17.26127668]
796,HMACO3,HMACO2H,[18.87659102 19.7874348 ]
797,HMVKAO2,HMVKAOOH,[20.21112298 22.64369313]
798,PE1ENEAO2,HO12C5,[16.9800039 18.08340267]
799,PE1ENEBO2,HO12C5,[17.75972768 19.95212754]
800,HO13C4O2,HO13C4NO3,[20.96191376 23.2115405 ]
801,C2CL3OHAO2,C2CL32OH,[17.40246346 18.1721685 ]
802,C2CL3OHBO2,C2CL32OH,[18.20199151 18.97675631]
803,C2CL3OHBO2,C2CL3HOOOH,[18.24855334 20.59132571]
804,HO13C5O2,HO13C5OOH,[19.58033645 23.38086141]
805,HM2C43O2,HO13M2C4,[13.85098357 15.32244949]
806,H2M3C4O2,HO13M2C4,[13.16633272 14.60402404]
807,HO1C6O2,HO14C6,[19.25794982 21.07878593]
808,HO3C6O2,HO14C6,[19.31944527 20.43138249]
809,HO1C5O2,HO1C5OOH,[20.15753072 23.49868108]
810,HO1C6O2,HO1C6OOH,[20.3824588 23.7713025]
811,HO2C3CO3,HO2C3CO3H,[19.09717755 21.88986247]
812,HO2C43CO3,HO2C43CO3H,[11.25576649 14.68149775]
813,C2CL3OHAO2,C2CL3OHOOH,[18.25362886 20.59134147]
814,HO2C4CO3,HO2C4CO3H,[19.01820001 22.55210829]
815,NBUTOLBO2,HO2C4OH,[19.27017403 20.15934614]
816,HO2C4O2,HO2C4OH,[19.43754777 21.41613055]
817,HO1C5O2,HO2C5OH,[19.07070777 20.84385054]
818,HO2C5O2,HO2C5OH,[19.82854454 20.95189527]
819,HO2C6O2,HO2C6OOH,[19.74832329 22.42045334]
820,ACCOMECO3,ACCOMECO3H,[19.86823477 22.33495746]
821,BZEMUCO2,BZEMUCOOH,[18.48409241 21.11974172]
822,HO3C106O2,HO3C106OOH,[20.55236348 23.17988718]
823,HO3C116O2,HO3C116OOH,[20.78975897 23.40638239]
824,HO3C126O2,HO3C126OOH,[21.01335177 23.62349537]
825,HO3C4CO3,HO3C4CO3H,[19.2872872 21.99581203]
826,HO3C5CO3,HO3C5CO3H,[18.83608064 22.6011608 ]
827,C103O2,C103OOH,[20.00203617 22.69162786]
828,HO3C76O2,HO3C76OOH,[20.06298347 22.73361996]
829,HO3C86O2,HO3C86OOH,[19.7248632 22.4008158]
830,HO3C96O2,HO3C96OOH,[20.57112404 23.2140322 ]
831,HO4C5CO3,HO4C5CO3H,[17.25249674 21.04617608]
832,HO5C6CO3,HO5C6CO3H,[18.40760582 22.05261428]
833,HO6C7CO3,HO6C7CO3H,[18.54003685 22.09183538]
834,HO6C7O2,HO6C7OOH,[19.27005006 22.8217586 ]
835,HO7C8CO3,HO7C8CO3H,[18.89376122 22.36214263]
836,HO7C8O2,HO7C8OOH,[19.64349427 23.11092056]
837,HO8C9CO3,HO8C9CO3H,[19.2115219 22.60424295]
838,HO8C9O2,HO8C9OOH,[19.97629022 23.36757955]
839,HOACETETO2,HOACETEOOH,[12.28338599 15.69304065]
840,HOBUT2CO3,HOBUT2CO3H,[19.01831123 21.43389903]
841,HOC2H4CO3,HOC2H4CO3H,[19.4395045 22.98628574]
842,HOC3H6CO3,HOC3H6CO3H,[18.91682039 21.73362022]
843,C2H5CHOOA,C2H6,[22.48892157 22.54044347]
844,ACRO2,HOCHOCOOH,[17.81150636 22.29303736]
845,HOIBUTCO3,HOIBUTCO3H,[16.67022073 19.92740512]
846,A2PANOO,C2OHOCOOH,[13.73818712 16.99436589]
847,HOIPRCO3,HOIPRCO3H,[18.19934314 21.35877108]
848,C920CO3,HOPINONIC,[20.68455562 19.92357439]
849,C312COCO3,C312COCO3H,[18.68157275 21.54466077]
850,IBUTOLBO2,IBUTOLBO2H,[21.01043911 23.1533245 ]
851,IBUTOLBO2,IBUTOLOHB,[19.71847991 20.29335772]
852,TBUTOLO2,IBUTOLOHB,[18.79396996 19.36897235]
853,APINCO2,APINCOOH,[20.17678468 22.36631822]
854,IEACO3,IEACO3H,[14.73729413 18.29473144]
855,IECCO3,IECCO3H,[14.50825301 17.86205563]
856,INAHCO3,INAHCO2H,[10.02717417 14.88466423]
857,INAHPCO3,INAHPCO2H,[14.72026154 17.03130901]
858,INAHPCO3,INAHPCO3H,[13.56734684 17.16180104]
859,INANCO3,INANCO2H,[15.37430039 18.20595222]
860,INB1HPCO3,INB1HPCO3H,[13.94427377 17.89376522]
861,INB1NACO3,INB1NACO2H,[16.73932324 19.46926048]
862,INB1NBCO3,INB1NBCO2H,[16.73929841 19.46918766]
863,INCNCO3,INCNCO2H,[15.02011502 17.654626 ]
864,INDHPCO3,INDHPCO3H,[14.23506589 18.05215331]
865,IPECO2,IPECOOH,[20.9332345 23.35385251]
866,IPRHOCO3,IPRHOCO2H,[16.38561024 18.81458383]
867,ISOP34O2,ISOP34OOH,[19.47221215 21.39914986]
868,ISOP34O2,ISOPDOH,[19.10966507 19.46859519]
869,ISOPDO2,ISOPDOH,[19.77979819 20.61152876]
870,C51O2,C51OOH,[19.94202289 22.71902277]
871,C3COCCO3,C3COCCO3H,[14.55454582 18.79845919]
872,C108O2,C108OOH,[22.39845 21.76983546]
873,ME2BU2OLO2,M2BU2OLNO3,[15.20465789 17.17600057]
874,PROL11MO2,M2BUOL2OH,[12.23136372 13.96684302]
875,M2BUOL2O2,M2BUOL2OH,[13.13092593 14.59450514]
876,M2BUOL2O2,M2BUOL2OOH,[14.4758098 17.50739659]
877,M3BU3ECO3,M3BU3ECO3H,[18.06738617 20.24765506]
878,MALANHYO2,MALANHYOOH,[19.25860527 22.68509617]
879,MALDIALCO3,MALDALCO3H,[19.47534966 21.83940457]
880,MALANHY2OH,MALNHYOHCO,[15.58813973 20.51345731]
881,MALANHYOOH,MALNHYOHCO,[17.4019678 22.58631119]
882,MALANHYO2,MALNHYOHCO,[18.77124965 20.62973296]
883,MC6OTKETO2,MC6OTKTOOH,[18.59365898 20.95994886]
884,MCATEC1O2,MCATEC1OOH,[17.49562129 22.5080197 ]
885,MET1O2,MET1OOH,[19.03726843 20.51334238]
886,METLBIPRO2,METLBPROOH,[19.95680458 22.29757974]
887,METLMUCCO3,METLMUCO2H,[17.37373906 20.10459142]
888,METLMUCCO3,METLMUCO3H,[16.22082436 20.23508345]
889,METLMUCO2,METLMUCOOH,[19.36660087 21.9103835 ]
890,METLQO2,METLQOOH,[17.67353342 20.75576203]
891,METOLO2,METOLOOH,[19.25049016 21.57470893]
892,MIPKBO2,MIPKBOOH,[19.23874485 22.4370125 ]
893,BU1ENO3O2,BU1ENO3OOH,[21.05959598 18.18957234]
894,MMALANHYO2,MMALNHYOOH,[19.01907855 22.48965402]
895,MNCATECO2,MNCATECOOH,[17.67512155 22.70793153]
896,MNNCATECO2,MNNCATCOOH,[21.55451897 21.41943134]
897,MPRANO3O2,MPRANO3OOH,[22.78936949 19.87477085]
